step,epoch,train_loss,train_acc,val_loss,val_acc,timestamp,timestamp_fmt,duration,duration_fmt,grad_mean
1,1,1.9005508840560914,0.3024,1.8807633420944214,0.365,1745226319.1259382,2025/04/21 18:05:19,4.337591648101807,4.3s,0.00011119934060843661
2,2,1.5614687084197998,0.4328,1.9856057319641114,0.38,1745226322.554118,2025/04/21 18:05:22,7.765771389007568,7.8s,0.00018224510131403804
3,3,1.449566965484619,0.4792,1.5654611101150513,0.4694,1745226325.9505467,2025/04/21 18:05:25,11.162200212478638,11.2s,0.00013824830239173025
4,4,1.359925057029724,0.5096,1.4694006468772889,0.484,1745226329.2938874,2025/04/21 18:05:29,14.50554084777832,14.5s,0.00018633298168424517
5,5,1.30835354347229,0.5298,1.3981493185043334,0.5006,1745226332.8250773,2025/04/21 18:05:32,18.036730766296387,18.0s,0.00019739288836717606
6,6,1.2893128723144531,0.5342,1.7444656118392945,0.4338,1745226336.2694013,2025/04/21 18:05:36,21.48105478286743,21.5s,0.00022845152125228196
7,7,1.2536946083068847,0.5514,1.259563716697693,0.5518,1745226339.5321913,2025/04/21 18:05:39,24.743844747543335,24.7s,0.00014275926514528692
8,8,1.1832978162765504,0.5708,1.2948005825042725,0.5466,1745226342.7881975,2025/04/21 18:05:42,27.99985098838806,28.0s,0.00018275115871801972
9,9,1.1706442638397216,0.5804,1.2263890979766845,0.5736,1745226346.058203,2025/04/21 18:05:46,31.269856452941895,31.3s,0.00021756485512014478
10,10,1.1402128231048585,0.5908,1.1888212463378907,0.5834,1745226349.3458369,2025/04/21 18:05:49,34.55749034881592,34.6s,0.0001881857606349513
11,11,1.1058520559310914,0.6032,1.2184323989868164,0.5656,1745226352.6493852,2025/04/21 18:05:52,37.86103868484497,37.9s,0.0001580285606905818
12,12,1.0968972200393676,0.6066,1.2865010580062866,0.561,1745226355.9547377,2025/04/21 18:05:55,41.166391134262085,41.2s,0.00022375714615918696
13,13,1.0893063556671143,0.6162,1.1979003835678101,0.5966,1745226359.3367014,2025/04/21 18:05:59,44.54835486412048,44.5s,0.0001576504873810336
14,14,1.0270693897247314,0.6412,1.2087022953033448,0.5964,1745226362.6603596,2025/04/21 18:06:02,47.872013092041016,47.9s,0.00022261888079810888
15,15,1.0285633697509766,0.6326,1.2883764543533325,0.5702,1745226366.0113766,2025/04/21 18:06:06,51.22303009033203,51.2s,0.00019713165238499641
16,16,1.0215138219833375,0.637,1.1279266230583191,0.618,1745226369.279083,2025/04/21 18:06:09,54.49073648452759,54.5s,0.00016742103616707027
17,17,0.9657060098648071,0.6612,1.1696120527744294,0.6022,1745226372.5504396,2025/04/21 18:06:12,57.76209306716919,57.8s,0.00021728345018345863
18,18,0.9873880104064942,0.6514,1.1025828528881072,0.6182,1745226375.843812,2025/04/21 18:06:15,61.05546545982361,1.0m,0.00018645238014869392
19,19,0.9324316127777099,0.6678,1.1139222438812255,0.6168,1745226379.1324306,2025/04/21 18:06:19,64.34408402442932,1.1m,0.00022760624415241182
20,20,0.9426880188941955,0.6668,1.149520715713501,0.6182,1745226382.445944,2025/04/21 18:06:22,67.65759754180908,1.1m,0.00015537772560492158
21,21,0.9021323318481446,0.678,1.0585551440238952,0.638,1745226385.7462847,2025/04/21 18:06:25,70.9579381942749,1.2m,0.0001491407456342131
