step,epoch,train_loss,train_acc,val_loss,val_acc,timestamp,timestamp_fmt,duration,duration_fmt,grad_mean
1,1,1.8977222030639649,0.2964,2.1321479179382323,0.3462,1745089634.759785,2025/04/20 04:07:14,13.814814805984497,13.8s,0.00008277587767224759
2,2,1.5730077938079834,0.4198,1.5017274612426759,0.4544,1745089648.495654,2025/04/20 04:07:28,27.550683975219727,27.6s,0.00010696687968447804
3,3,1.466384051513672,0.4692,1.5127945954322815,0.4618,1745089662.1666214,2025/04/20 04:07:42,41.22165131568909,41.2s,0.00011686242942232639
4,4,1.3676950187683106,0.5082,1.4298875255584718,0.4778,1745089676.1172647,2025/04/20 04:07:56,55.17229461669922,55.2s,0.00013139512157067657
5,5,1.2956102981567383,0.534,1.3759474300384522,0.5222,1745089690.1380467,2025/04/20 04:08:10,69.19307661056519,1.2m,0.00006544491770910099
6,6,1.1993682436943054,0.571,1.2433944147109985,0.5516,1745089704.1984806,2025/04/20 04:08:24,83.25351047515869,1.4m,0.00007787904905853793
7,7,1.1343035368919372,0.5958,1.2044103320121766,0.5702,1745089718.0256455,2025/04/20 04:08:38,97.08067536354065,1.6m,0.00004592227560351603
8,8,1.0840721824645996,0.6198,1.134706279373169,0.5918,1745089731.6081352,2025/04/20 04:08:51,110.66316509246826,1.8m,0.00009724281699163839
9,9,1.0274821146011353,0.6436,1.1208145271301269,0.599,1745089745.333627,2025/04/20 04:09:05,124.38865685462952,2.1m,0.00006466529157478362
10,10,1.010990479850769,0.6402,1.1028754001617431,0.6062,1745089759.0463808,2025/04/20 04:09:19,138.1014106273651,2.3m,0.00007354792614933103
