model_arc,epochs,ensemble_type,params,grad,epoch,train_loss,train_acc,val_loss,val_acc,timestamp,timestamp_fmt,duration,duration_fmt,grad_mean
models.resnet_git_ee resnet18,1,EE,2855808,2855808,1,2.3032007217407227,0.0859375,2.5417392253875732,0.078125,1745671209.278393,2025/04/26 21:40:09,0.6737785339355469,673.8ms,0.00003551127156242728
