step,epoch,lr,train_loss,train_acc,val_loss,val_acc,dur_total_core,dur_total_core_fmt,dur_train_core,dur_train_core_fmt,dur_total,dur_total_fmt,dur_train,dur_train_fmt,progress
1,1,0.005,4.657313594818115,0.02,,,30.612845420837402,30.6s,30.612865924835205,30.6s,30.66492986679077,30.7s,30.66493558883667,30.7s,0.0%
2,2,0.004999999969157486,4.429727172851562,0.05,,,31.23049783706665,31.2s,31.230530261993408,31.2s,31.33280634880066,31.3s,31.33288860321045,31.3s,0.0%
3,3,0.0049999998766299455,3.9605632400512696,0.1,,,31.370195388793945,31.4s,31.370238065719604,31.4s,31.512035131454468,31.5s,31.51211977005005,31.5s,0.0%
4,4,0.004999999722417381,3.6768063926696777,0.07,,,31.495063543319702,31.5s,31.495112419128418,31.5s,31.667891263961792,31.7s,31.667977809906006,31.7s,0.0%
5,5,0.0049999995065197955,3.493934555053711,0.11,,,31.620415449142456,31.6s,31.620471954345703,31.6s,31.847651481628418,31.8s,31.84774088859558,31.8s,0.0%
6,6,0.004999999228937195,3.3273242568969725,0.14,,,31.74624252319336,31.7s,31.746307134628296,31.7s,32.01343393325806,32.0s,32.01352572441101,32.0s,0.0%
7,7,0.0049999988896695866,3.1406295585632322,0.19,,,31.872660636901855,31.9s,31.872732877731323,31.9s,32.19212532043457,32.2s,32.192219257354736,32.2s,0.0%
8,8,0.004999998488716978,2.950385684967041,0.19,,,31.99866533279419,32.0s,31.998745918273926,32.0s,32.34556531906128,32.3s,32.34566116333008,32.3s,0.0%
9,9,0.004999998026079379,2.7830066299438476,0.24,,,32.12443470954895,32.1s,32.1245219707489,32.1s,32.51059317588806,32.5s,32.51069140434265,32.5s,0.0%
10,10,0.004999997501756802,2.619261302947998,0.27,,,32.25333833694458,32.3s,32.253437995910645,32.3s,32.6926212310791,32.7s,32.69272184371948,32.7s,0.1%
11,11,0.004999996915749258,2.5445303535461425,0.26,,,32.37940168380737,32.4s,32.379509925842285,32.4s,32.867013931274414,32.9s,32.86711764335632,32.9s,0.1%
12,12,0.004999996268056764,2.445810947418213,0.3,,,32.506818771362305,32.5s,32.506938219070435,32.5s,33.04726719856262,33.0s,33.04737329483032,33.0s,0.1%
13,13,0.004999995558679334,2.3537107372283934,0.31,,,32.63285970687866,32.6s,32.632986307144165,32.6s,33.22220158576965,33.2s,33.222309827804565,33.2s,0.1%
14,14,0.004999994787616986,2.2192171955108644,0.34,,,32.7593092918396,32.8s,32.75944447517395,32.8s,33.375372648239136,33.4s,33.37548327445984,33.4s,0.1%
15,15,0.004999993954869739,2.1659142112731935,0.4,,,32.88568663597107,32.9s,32.88582992553711,32.9s,33.55049157142639,33.6s,33.55060434341431,33.6s,0.1%
16,16,0.004999993060437615,2.051840219497681,0.43,,,33.01329731941223,33.0s,33.013450622558594,33.0s,33.706379652023315,33.7s,33.70649528503418,33.7s,0.1%
17,17,0.004999992104320634,1.9085724544525147,0.5,,,33.139827251434326,33.1s,33.139989137649536,33.1s,33.88157367706299,33.9s,33.881691694259644,33.9s,0.1%
18,18,0.00499999108651882,1.8717369079589843,0.43,,,33.265105962753296,33.3s,33.265275716781616,33.3s,34.05645489692688,34.1s,34.05657458305359,34.1s,0.1%
19,19,0.0049999900070322,1.753396818637848,0.55,,,33.39049005508423,33.4s,33.39066767692566,33.4s,34.231781005859375,34.2s,34.23190236091614,34.2s,0.1%
20,20,0.0049999888658607975,1.7377385187149048,0.53,,,33.5167281627655,33.5s,33.51691484451294,33.5s,34.407652616500854,34.4s,34.40777516365051,34.4s,0.1%
21,21,0.004999987663004644,1.5451139163970948,0.62,,,33.64292025566101,33.6s,33.64311361312866,33.6s,34.58388638496399,34.6s,34.5840106010437,34.6s,0.1%
22,22,0.004999986398463767,1.5214393043518066,0.56,,,33.76935696601868,33.8s,33.76955723762512,33.8s,34.75930714607239,34.8s,34.759432792663574,34.8s,0.1%
23,23,0.004999985072238197,1.4659137344360351,0.59,,,33.89779543876648,33.9s,33.898005962371826,33.9s,34.917394161224365,34.9s,34.917521476745605,34.9s,0.1%
24,24,0.00499998368432797,1.3696178531646728,0.66,,,34.02464032173157,34.0s,34.024858474731445,34.0s,35.095494985580444,35.1s,35.09562397003174,35.1s,0.1%
25,25,0.004999982234733117,1.2977074432373046,0.71,,,34.15140509605408,34.2s,34.1516318321228,34.2s,35.27837252616882,35.3s,35.27850389480591,35.3s,0.1%
26,26,0.004999980723453675,1.2122230863571166,0.65,,,34.277538776397705,34.3s,34.277771949768066,34.3s,35.43133187294006,35.4s,35.43146562576294,35.4s,0.1%
27,27,0.004999979150489681,1.1522106266021728,0.71,,,34.40376806259155,34.4s,34.404011487960815,34.4s,35.58436298370361,35.6s,35.58449935913086,35.6s,0.1%
28,28,0.0049999775158411745,1.1522674798965453,0.67,,,34.53254818916321,34.5s,34.532803535461426,34.5s,35.73932504653931,35.7s,35.739463567733765,35.7s,0.1%
29,29,0.004999975819508195,1.0804114532470703,0.68,,,34.65914821624756,34.7s,34.65941071510315,34.7s,35.916231632232666,35.9s,35.916372299194336,35.9s,0.1%
30,30,0.004999974061490785,1.1394430637359618,0.69,,,34.78549242019653,34.8s,34.78576302528381,34.8s,36.0980761051178,36.1s,36.09821963310242,36.1s,0.1%
31,31,0.004999972241788987,1.164080924987793,0.67,,,34.91202235221863,34.9s,34.912301540374756,34.9s,36.27571105957031,36.3s,36.275856733322144,36.3s,0.2%
32,32,0.004999970360402847,1.0275612735748292,0.73,,,35.03822302818298,35.0s,35.038509130477905,35.0s,36.45179462432861,36.5s,36.451942443847656,36.5s,0.2%
33,33,0.004999968417332411,0.9830349397659301,0.74,,,35.1676139831543,35.2s,35.16791653633118,35.2s,36.63237380981445,36.6s,36.632524490356445,36.6s,0.2%
34,34,0.004999966412577727,0.9862597227096558,0.71,,,35.29461717605591,35.3s,35.29493021965027,35.3s,36.812580823898315,36.8s,36.81273341178894,36.8s,0.2%
35,35,0.004999964346138844,0.927296724319458,0.71,,,35.420825242996216,35.4s,35.42114782333374,35.4s,36.99070501327515,37.0s,36.99085974693298,37.0s,0.2%
36,36,0.004999962218015814,0.9766703414916992,0.72,,,35.550373554229736,35.6s,35.5507128238678,35.6s,37.14920353889465,37.1s,37.14936184883118,37.1s,0.2%
37,37,0.004999960028208688,0.9083564281463623,0.73,,,35.6775918006897,35.7s,35.677939891815186,35.7s,37.33600926399231,37.3s,37.33616900444031,37.3s,0.2%
38,38,0.004999957776717522,0.9460391616821289,0.74,,,35.80337452888489,35.8s,35.803728342056274,35.8s,37.498206615448,37.5s,37.49836778640747,37.5s,0.2%
39,39,0.00499995546354237,0.7844861674308777,0.77,,,35.92924404144287,35.9s,35.92960453033447,35.9s,37.67248725891113,37.7s,37.67265009880066,37.7s,0.2%
40,40,0.00499995308868329,0.72912024974823,0.83,,,36.05506467819214,36.1s,36.055431842803955,36.1s,37.849626302719116,37.8s,37.849790811538696,37.8s,0.2%
41,41,0.004999950652140339,0.7047177696228027,0.82,,,36.18231511116028,36.2s,36.18268918991089,36.2s,38.03050923347473,38.0s,38.030675649642944,38.0s,0.2%
42,42,0.004999948153913579,0.5869064807891846,0.9,,,36.3094699382782,36.3s,36.309853076934814,36.3s,38.20847845077515,38.2s,38.20864748954773,38.2s,0.2%
43,43,0.004999945594003071,0.6603019046783447,0.84,,,36.43631172180176,36.4s,36.436702728271484,36.4s,38.38427233695984,38.4s,38.384443521499634,38.4s,0.2%
44,44,0.004999942972408877,0.7549580955505371,0.78,,,36.563448429107666,36.6s,36.56384778022766,36.6s,38.56313514709473,38.6s,38.56330895423889,38.6s,0.2%
45,45,0.004999940289131063,0.845453987121582,0.77,,,36.69047164916992,36.7s,36.69087839126587,36.7s,38.73943114280701,38.7s,38.739607095718384,38.7s,0.2%
46,46,0.004999937544169696,0.7409466361999512,0.8,,,36.81715774536133,36.8s,36.81757164001465,36.8s,38.91473984718323,38.9s,38.914918422698975,38.9s,0.2%
47,47,0.004999934737524842,0.8593275606632232,0.71,,,36.943663597106934,36.9s,36.94408583641052,36.9s,39.089085817337036,39.1s,39.089266777038574,39.1s,0.2%
48,48,0.00499993186919657,0.899393949508667,0.75,,,37.07020378112793,37.1s,37.07063579559326,37.1s,39.268847703933716,39.3s,39.26903057098389,39.3s,0.2%
49,49,0.004999928939184953,0.8237503504753113,0.75,,,37.19741463661194,37.2s,37.19785666465759,37.2s,39.44736647605896,39.4s,39.44755172729492,39.4s,0.2%
50,50,0.004999925947490061,0.7671755313873291,0.81,,,37.32396864891052,37.3s,37.32441830635071,37.3s,39.62443780899048,39.6s,39.62462520599365,39.6s,0.2%
51,51,0.00499992289411197,0.7694765055179595,0.81,,,37.450510025024414,37.5s,37.450969219207764,37.5s,39.80185008049011,39.8s,39.802040338516235,39.8s,0.3%
52,52,0.004999919779050753,0.8498725986480713,0.74,,,37.57676935195923,37.6s,37.577234983444214,37.6s,39.97802734375,40.0s,39.97821927070618,40.0s,0.3%
53,53,0.004999916602306489,0.7567982530593872,0.82,,,37.70221519470215,37.7s,37.70268678665161,37.7s,40.156599044799805,40.2s,40.15679311752319,40.2s,0.3%
54,54,0.004999913363879255,0.6444508981704712,0.82,,,37.828386306762695,37.8s,37.82886552810669,37.8s,40.33303904533386,40.3s,40.33323431015015,40.3s,0.3%
55,55,0.004999910063769131,0.8251446533203125,0.76,,,37.95419216156006,38.0s,37.95467829704285,38.0s,40.510783195495605,40.5s,40.510979890823364,40.5s,0.3%
56,56,0.0049999067019761995,0.800378212928772,0.79,,,38.0798773765564,38.1s,38.0803701877594,38.1s,40.67139506340027,40.7s,40.67159295082092,40.7s,0.3%
57,57,0.004999903278500542,0.785309112071991,0.81,,,38.20516848564148,38.2s,38.20566749572754,38.2s,40.847872495651245,40.8s,40.84807205200195,40.8s,0.3%
58,58,0.004999899793342243,0.7554350817203521,0.76,,,38.331252574920654,38.3s,38.3317596912384,38.3s,41.02219104766846,41.0s,41.02239179611206,41.0s,0.3%
59,59,0.00499989624650139,0.6270060062408447,0.84,,,38.4568657875061,38.5s,38.45737934112549,38.5s,41.19887113571167,41.2s,41.19907307624817,41.2s,0.3%
60,60,0.0049998926379780685,0.5139932107925415,0.86,,,38.58348321914673,38.6s,38.58400583267212,38.6s,41.37429594993591,41.4s,41.374499559402466,41.4s,0.3%
61,61,0.00499988896777237,0.5248115015029907,0.88,,,38.709169149398804,38.7s,38.70969843864441,38.7s,41.53567934036255,41.5s,41.535884857177734,41.5s,0.3%
62,62,0.004999885235884384,0.5342546010017395,0.88,,,38.83558535575867,38.8s,38.836122274398804,38.8s,41.71212720870972,41.7s,41.71233510971069,41.7s,0.3%
63,63,0.004999881442314201,0.5425066900253296,0.86,,,38.96200942993164,39.0s,38.962554931640625,39.0s,41.889450788497925,41.9s,41.88966083526611,41.9s,0.3%
64,64,0.004999877587061915,0.6219797408580781,0.84,,,39.08993649482727,39.1s,39.09049153327942,39.1s,42.048203468322754,42.0s,42.04841637611389,42.0s,0.3%
65,65,0.0049998736701276246,0.6175775372982025,0.8,,,39.21727108955383,39.2s,39.21783375740051,39.2s,42.2276451587677,42.2s,42.227861166000366,42.2s,0.3%
66,66,0.004999869691511423,0.5302595663070678,0.88,,,39.34474539756775,39.3s,39.345316648483276,39.3s,42.388437032699585,42.4s,42.388654947280884,42.4s,0.3%
67,67,0.00499986565121341,0.537258985042572,0.87,,,39.471473693847656,39.5s,39.47205328941345,39.5s,42.542871952056885,42.5s,42.543091773986816,42.5s,0.3%
68,68,0.004999861549233683,0.5300710582733155,0.87,,,39.5984992980957,39.6s,39.599093437194824,39.6s,42.72161316871643,42.7s,42.721837759017944,42.7s,0.3%
69,69,0.004999857385572346,0.4527425694465637,0.89,,,39.72543430328369,39.7s,39.72603464126587,39.7s,42.899704933166504,42.9s,42.89993119239807,42.9s,0.3%
70,70,0.004999853160229499,0.476735372543335,0.84,,,39.852620124816895,39.9s,39.85323095321655,39.9s,43.075602531433105,43.1s,43.075830698013306,43.1s,0.4%
71,71,0.004999848873205249,0.4223370099067688,0.94,,,39.979623317718506,40.0s,39.98024129867554,40.0s,43.25244331359863,43.3s,43.25267314910889,43.3s,0.4%
72,72,0.0049998445244996996,0.3937990093231201,0.92,,,40.106051206588745,40.1s,40.10667634010315,40.1s,43.57381081581116,43.6s,43.574042320251465,43.6s,0.4%
73,73,0.004999840114112959,0.28560832858085633,0.95,,,40.232192277908325,40.2s,40.23282551765442,40.2s,43.73577332496643,43.7s,43.73600673675537,43.7s,0.4%
74,74,0.004999835642045136,0.3432040286064148,0.91,,,40.35783934593201,40.4s,40.358482122421265,40.4s,43.91059923171997,43.9s,43.910834312438965,43.9s,0.4%
75,75,0.004999831108296341,0.37358891844749453,0.91,,,40.4831919670105,40.5s,40.48384118080139,40.5s,44.08676815032959,44.1s,44.08700442314148,44.1s,0.4%
76,76,0.004999826512866686,0.30525280237197877,0.93,,,40.60897755622864,40.6s,40.60963439941406,40.6s,44.2623176574707,44.3s,44.26255559921265,44.3s,0.4%
77,77,0.004999821855756286,0.39550246715545656,0.86,,,40.736159801483154,40.7s,40.736828088760376,40.7s,44.44249224662781,44.4s,44.44273233413696,44.4s,0.4%
78,78,0.004999817136965253,0.35929958820343016,0.92,,,40.863956689834595,40.9s,40.86463475227356,40.9s,44.693787813186646,44.7s,44.69403004646301,44.7s,0.4%
79,79,0.004999812356493704,0.3021052575111389,0.91,,,40.990679025650024,41.0s,40.99136447906494,41.0s,44.86934733390808,44.9s,44.8695912361145,44.9s,0.4%
80,80,0.004999807514341758,0.3386587929725647,0.92,,,41.11655402183533,41.1s,41.11724829673767,41.1s,45.04269742965698,45.0s,45.04294300079346,45.0s,0.4%
81,81,0.004999802610509535,0.3930682957172394,0.88,,,41.24299240112305,41.2s,41.24369406700134,41.2s,45.21625733375549,45.2s,45.2165048122406,45.2s,0.4%
82,82,0.004999797644997153,0.296266131401062,0.92,,,41.37080669403076,41.4s,41.371522426605225,41.4s,45.39383816719055,45.4s,45.394089221954346,45.4s,0.4%
83,83,0.004999792617804737,0.34860059261322024,0.95,,,41.49749827384949,41.5s,41.49822282791138,41.5s,45.57003998756409,45.6s,45.570292949676514,45.6s,0.4%
84,84,0.004999787528932411,0.28509681940078735,0.95,,,41.627395153045654,41.6s,41.628133058547974,41.6s,45.7296826839447,45.7s,45.7299382686615,45.7s,0.4%
85,85,0.004999782378380301,0.6412146067619324,0.8,,,41.755483627319336,41.8s,41.756232500076294,41.8s,45.90975522994995,45.9s,45.910013914108276,45.9s,0.4%
86,86,0.004999777166148533,0.7799376773834229,0.79,,,41.882161140441895,41.9s,41.882917404174805,41.9s,46.09113430976868,46.1s,46.091395139694214,46.1s,0.4%
87,87,0.0049997718922372356,0.5379939860105515,0.87,,,42.00837016105652,42.0s,42.00913405418396,42.0s,46.271318197250366,46.3s,46.27158188819885,46.3s,0.4%
88,88,0.004999766556646538,0.5112259566783905,0.88,,,42.135149002075195,42.1s,42.13592219352722,42.1s,46.450981855392456,46.5s,46.45124816894531,46.5s,0.4%
89,89,0.004999761159376574,0.3091077971458435,0.95,,,42.26207780838013,42.3s,42.262858867645264,42.3s,46.63504195213318,46.6s,46.635310649871826,46.6s,0.4%
90,90,0.004999755700427475,0.45101428985595704,0.92,,,42.38869833946228,42.4s,42.38948702812195,42.4s,46.81240510940552,46.8s,46.8126757144928,46.8s,0.4%
91,91,0.0049997501797993775,0.5219286823272705,0.89,,,42.515279054641724,42.5s,42.51607537269592,42.5s,46.99040651321411,47.0s,46.9906792640686,47.0s,0.5%
92,92,0.004999744597492416,0.4820542749762535,0.84,,,42.64143419265747,42.6s,42.64223790168762,42.6s,47.16693162918091,47.2s,47.16720652580261,47.2s,0.5%
93,93,0.004999738953506729,0.6496983909606934,0.85,,,42.768555879592896,42.8s,42.769371509552,42.8s,47.34259223937988,47.3s,47.342870235443115,47.3s,0.5%
94,94,0.004999733247842456,0.4922043013572693,0.86,,,42.89600419998169,42.9s,42.896828413009644,42.9s,47.518879413604736,47.5s,47.51915955543518,47.5s,0.5%
95,95,0.004999727480499737,0.4353984975814819,0.86,,,43.02502250671387,43.0s,43.025858640670776,43.0s,47.699891328811646,47.7s,47.70017433166504,47.7s,0.5%
