step,epoch,train_loss,train_acc,val_loss,val_acc,timestamp,timestamp_fmt,duration,duration_fmt,grad_mean
1,1,2.302106383895874,0.118,2.3025921253204347,0.1328,1745701448.3692904,2025/04/27 06:04:08,298.97602462768555,5.0m,0.00012068392243236303
2,2,2.298321640777588,0.133,2.3025921253204347,0.1328,1745701457.1599157,2025/04/27 06:04:17,307.76664996147156,5.1m,0.00011891413305420429
3,3,2.294439741897583,0.1496,2.3025921253204347,0.1328,1745701465.9255905,2025/04/27 06:04:25,316.5323247909546,5.3m,0.00012069664808223024
4,4,2.290517765045166,0.1704,2.3025921253204347,0.1328,1745701474.7140586,2025/04/27 06:04:34,325.3207929134369,5.4m,0.0001172065531136468
5,5,2.286874893569946,0.1728,2.3025921253204347,0.1328,1745701483.607463,2025/04/27 06:04:43,334.2141971588135,5.6m,0.00011567582987481728
6,6,2.2822873416900635,0.1896,2.3025921253204347,0.1328,1745701492.699243,2025/04/27 06:04:52,343.30597734451294,5.7m,0.00011524504952831194
7,7,2.27826961479187,0.1902,2.3025921253204347,0.1328,1745701501.4311383,2025/04/27 06:05:01,352.0378725528717,5.9m,0.00011635828559519723
8,8,2.274068712234497,0.1954,2.3025921253204347,0.1328,1745701510.4853091,2025/04/27 06:05:10,361.0920433998108,6.0m,0.00011340939090587199
9,9,2.269007357406616,0.2078,2.3025921253204347,0.1328,1745701519.3609016,2025/04/27 06:05:19,369.96763586997986,6.2m,0.00011567914771148935
10,10,2.264151797103882,0.2166,2.3025921253204347,0.1328,1745701528.17637,2025/04/27 06:05:28,378.7831041812897,6.3m,0.00011410139268264174
11,11,2.25873087387085,0.214,2.2584622386932374,0.2154,1745701544.556534,2025/04/27 06:05:44,395.163268327713,6.6m,0.00012704292021226138
12,12,2.253596812057495,0.2236,2.2584622386932374,0.2154,1745701553.415076,2025/04/27 06:05:53,404.02181029319763,6.7m,0.00011394368630135432
13,13,2.247546907043457,0.2398,2.2584622386932374,0.2154,1745701562.0654628,2025/04/27 06:06:02,412.67219710350037,6.9m,0.00011750602425308898
14,14,2.240956643676758,0.2416,2.2584622386932374,0.2154,1745701570.920939,2025/04/27 06:06:10,421.5276732444763,7.0m,0.00012439525744412094
15,15,2.2350903244018556,0.237,2.2584622386932374,0.2154,1745701579.700243,2025/04/27 06:06:19,430.3069772720337,7.2m,0.00012046999472659081
16,16,2.228172091293335,0.2466,2.2584622386932374,0.2154,1745701588.6062953,2025/04/27 06:06:28,439.2130296230316,7.3m,0.00012609153054654598
17,17,2.221905407333374,0.2472,2.2584622386932374,0.2154,1745701597.383657,2025/04/27 06:06:37,447.99039125442505,7.5m,0.0001143820772995241
18,18,2.215252099990845,0.2522,2.2584622386932374,0.2154,1745701606.0927088,2025/04/27 06:06:46,456.69944310188293,7.6m,0.00012745971616823226
19,19,2.206965104675293,0.2494,2.2584622386932374,0.2154,1745701615.1241415,2025/04/27 06:06:55,465.7308757305145,7.8m,0.0001252295623999089
20,20,2.200421346282959,0.257,2.2584622386932374,0.2154,1745701623.8911762,2025/04/27 06:07:03,474.49791049957275,7.9m,0.000118190364446491
