model_arc,epochs,ensemble_type,params,grad,lr,epoch,train_loss,train_acc,val_loss,val_acc,timestamp,timestamp_fmt,duration,duration_fmt,grad_mean
models.resnet_git_ee resnet18,30,ME,2855808,2855808,0.00027390523158633,30,2.2297542388916014,0.231,2.2283690170288084,0.2188,1745753855.0145524,2025/04/27 20:37:35,382.70825815200806,6.4m,0.00012608489907961484
