step,epoch,train_loss,train_acc,train_path_loss,train_path_acc,val_loss,val_acc,val_path_loss,val_path_acc,param_l2norm_layer,param_l2norm,grad_l2norm_layer,grad_l2norm,dur_total_core,dur_train_core,dur_dl_train
1,1,4.6070396537780764,0.017,last: 4.728203947703044,last: 0.007333333333333333,,,,,(nested_data),229.27528381347656,(nested_data),0.1971679925918579,1.7981970310211182,1.798259973526001,0.06272077560424805
2,2,4.598524300893148,0.023333333333333334,last: 4.724680850982666,last: 0.009,,,,,(nested_data),229.27516174316406,(nested_data),0.19018590450286865,3.597313404083252,3.5974388122558594,0.12175202369689941
3,3,4.591298895517985,0.020666666666666667,last: 4.7163767318725585,last: 0.009666666666666667,,,,,(nested_data),229.2765655517578,(nested_data),0.19333839416503906,5.394887924194336,5.39507532119751,0.17777252197265625
4,4,4.581812976837158,0.024333333333333332,last: 4.701377956390381,last: 0.009,,,,,(nested_data),229.27993774414062,(nested_data),0.19325795769691467,7.193456411361694,7.1937055587768555,0.23717856407165527
5,5,4.5703434562683105,0.030333333333333334,last: 4.694702176411947,last: 0.009333333333333334,,,,,(nested_data),229.28538513183594,(nested_data),0.19594717025756836,9.011772632598877,9.012084722518921,0.2933204174041748
6,6,4.556765886942546,0.03866666666666667,last: 4.673664143880209,last: 0.011333333333333334,,,,,(nested_data),229.2935791015625,(nested_data),0.19173884391784668,10.800914764404297,10.801291465759277,0.3521158695220947
7,7,4.541474758148193,0.04133333333333333,last: 4.679397290547689,last: 0.013,4.523690567016602,0.0424,last: 4.753572865295411,last: 0.0186,(nested_data),229.30467224121094,(nested_data),0.18475112318992615,14.78289794921875,12.717097520828247,0.44789671897888184
8,8,4.525198939005534,0.041666666666666664,last: 4.676935161590576,last: 0.018,,,,,(nested_data),229.31875610351562,(nested_data),0.18616126477718353,16.636991500854492,14.571269512176514,0.5074813365936279
9,9,4.505765562693278,0.041666666666666664,last: 4.6952309239705405,last: 0.018666666666666668,,,,,(nested_data),229.3343505859375,(nested_data),0.1800387054681778,18.55709147453308,16.491448879241943,0.5629405975341797
10,10,4.485387104034424,0.042333333333333334,last: 4.710885887145996,last: 0.018333333333333333,,,,,(nested_data),229.35423278808594,(nested_data),0.1916487216949463,20.412725925445557,18.34715223312378,0.620980978012085
11,11,4.467371837615967,0.044333333333333336,last: 4.739905068715413,last: 0.017,,,,,(nested_data),229.37550354003906,(nested_data),0.17408742010593414,22.29863667488098,20.233134031295776,0.6840870380401611
12,12,4.450995059967041,0.043333333333333335,last: 4.765216470082601,last: 0.018,,,,,(nested_data),229.39892578125,(nested_data),0.1841469258069992,24.158612728118896,22.093181848526,0.741729736328125
13,13,4.431691275278728,0.04833333333333333,last: 4.793430054982503,last: 0.019666666666666666,,,,,(nested_data),229.42379760742188,(nested_data),0.17157496511936188,26.03729796409607,23.971938610076904,0.7981696128845215
14,14,4.415500957489014,0.05,last: 4.802252967834472,last: 0.019666666666666666,4.399951743316651,0.0496,last: 5.004241676330566,last: 0.0176,(nested_data),229.4507598876953,(nested_data),0.1924574226140976,29.91558051109314,25.849114894866943,0.8551161289215088
15,15,4.393941291809082,0.053,last: 4.830851977030436,last: 0.018333333333333333,,,,,(nested_data),229.48028564453125,(nested_data),0.1939135491847992,31.73669981956482,27.670310020446777,0.9160277843475342
