step,epoch,train_loss,train_acc,timestamp,timestamp_fmt,duration,duration_fmt,dur_total_core,dur_train_core,dur_dl_train,val_loss,val_acc
28,28,0.38841544332958405,0.8785714285714286,1749097155.5560055,2025/06/05 13:19:15,17.276216506958008,17.3s,2.530817747116089,2.302345037460327,2.3321444988250732,0.5290961451000638,0.8222222222222222
29,29,0.3526358774730137,0.8845238095238095,1749097156.1266835,2025/06/05 13:19:16,17.84689450263977,17.8s,2.63900089263916,2.4105489253997803,2.392054796218872,,
30,30,0.36185387273629505,0.8928571428571429,1749097156.661422,2025/06/05 13:19:16,18.381633043289185,18.4s,2.7597081661224365,2.5205206871032715,2.4450926780700684,0.4691581990983751,0.8416666666666667
31,31,0.3391935422306969,0.8952380952380953,1749097157.515345,2025/06/05 13:19:17,19.23555612564087,19.2s,2.977168560028076,2.738004684448242,2.5006039142608643,,
32,32,0.33034838608333045,0.8904761904761904,1749097158.1860905,2025/06/05 13:19:18,19.906301498413086,19.9s,3.145526647567749,2.8960256576538086,2.5511069297790527,0.44679793119430544,0.8527777777777777
33,33,0.3150108116013663,0.9,1749097158.7488928,2025/06/05 13:19:18,20.469103813171387,20.5s,3.2535088062286377,3.004033327102661,2.6196272373199463,,
34,34,0.30907501379648844,0.8988095238095238,1749097159.5749993,2025/06/05 13:19:19,21.295210361480713,21.3s,3.457648992538452,3.1841695308685303,2.7092480659484863,0.4444040682580736,0.8527777777777777
35,35,0.31315603114309765,0.9011904761904762,1749097160.2469132,2025/06/05 13:19:20,21.967124223709106,22.0s,3.5709073543548584,3.297452688217163,2.8552536964416504,,
36,36,0.33006752275285267,0.8952380952380953,1749097160.79074,2025/06/05 13:19:20,22.510951042175293,22.5s,3.6891510486602783,3.4052236080169678,2.9070334434509277,0.41655284298790823,0.8583333333333333
37,37,0.2981470874377659,0.8976190476190476,1749097161.6070757,2025/06/05 13:19:21,23.32728672027588,23.3s,3.909118175506592,3.625214099884033,2.9614195823669434,,
38,38,0.2797286169869559,0.9083333333333333,1749097162.3767562,2025/06/05 13:19:22,24.096967220306396,24.1s,4.13189959526062,3.836620807647705,3.012291669845581,0.40100937684377036,0.8666666666666667
39,39,0.28030782569022406,0.9083333333333333,1749097162.9253225,2025/06/05 13:19:22,24.645533561706543,24.6s,4.236891984939575,3.9416379928588867,3.0676376819610596,,
40,40,0.2832431957835243,0.8988095238095238,1749097163.510257,2025/06/05 13:19:23,25.230468034744263,25.2s,4.3645853996276855,4.050143480300903,3.1415014266967773,0.39620892670419483,0.8638888888888889
41,41,0.2819623827934265,0.9035714285714286,1749097164.3300414,2025/06/05 13:19:24,26.050252437591553,26.1s,4.588909387588501,4.274494409561157,3.191492795944214,,
42,42,0.25077693717820304,0.9214285714285714,1749097164.8827243,2025/06/05 13:19:24,26.602935314178467,26.6s,4.715338468551636,4.3899078369140625,3.253122329711914,0.38082867595884534,0.8694444444444445
43,43,0.288094817456745,0.9154761904761904,1749097165.4618847,2025/06/05 13:19:25,27.182095766067505,27.2s,4.831740140914917,4.506335258483887,3.306987762451172,,
44,44,0.260106650136766,0.9107142857142857,1749097166.3633592,2025/06/05 13:19:26,28.0835702419281,28.1s,5.084813594818115,4.733131647109985,3.3592772483825684,0.3859854055775536,0.875
45,45,0.26100321213404337,0.9107142857142857,1749097166.9547398,2025/06/05 13:19:26,28.67495083808899,28.7s,5.1954662799835205,4.84381103515625,3.41426157951355,,
46,46,0.24935875762076604,0.9107142857142857,1749097167.5069697,2025/06/05 13:19:27,29.22718071937561,29.2s,5.312793493270874,4.950554609298706,3.489288091659546,0.3833689292271932,0.875
47,47,0.2559445846648443,0.9107142857142857,1749097168.2723231,2025/06/05 13:19:28,29.992534160614014,30.0s,5.511404037475586,5.149186849594116,3.5393426418304443,,
48,48,0.23712307328269594,0.9202380952380952,1749097169.0551286,2025/06/05 13:19:29,30.775339603424072,30.8s,5.734942197799683,5.362248420715332,3.598006248474121,0.37774437334802413,0.875
49,49,0.22823226678939093,0.9238095238095239,1749097169.614205,2025/06/05 13:19:29,31.334415912628174,31.3s,5.840538740158081,5.467866897583008,3.6649396419525146,,
50,50,0.24726887160823458,0.9119047619047619,1749097170.2233722,2025/06/05 13:19:30,31.943583250045776,31.9s,5.975880146026611,5.575674533843994,3.7206382751464844,0.37069004939662087,0.8722222222222222
51,51,0.23236927475248065,0.9214285714285714,1749097171.0531747,2025/06/05 13:19:31,32.773385763168335,32.8s,6.184293746948242,5.784110069274902,3.7914726734161377,,
52,52,0.21911236345767976,0.9178571428571428,1749097171.589733,2025/06/05 13:19:31,33.30994391441345,33.3s,6.301035642623901,5.8905956745147705,3.8627383708953857,0.3747456775771247,0.8777777777777778
53,53,0.21433086622328984,0.9214285714285714,1749097172.162747,2025/06/05 13:19:32,33.88295793533325,33.9s,6.4105634689331055,6.000146865844727,3.916203498840332,,
54,54,0.2298468603974297,0.9130952380952381,1749097172.9752798,2025/06/05 13:19:32,34.69549083709717,34.7s,6.6417012214660645,6.213089227676392,3.971898078918457,0.3685130556424459,0.875
55,55,0.20868908989997137,0.925,1749097173.564904,2025/06/05 13:19:33,35.285115003585815,35.3s,6.747509956359863,6.318919658660889,4.043317556381226,,
56,56,0.20468151115235828,0.9238095238095239,1749097174.0868967,2025/06/05 13:19:34,35.80710768699646,35.8s,6.863470077514648,6.423926591873169,4.095936298370361,0.36001505586836074,0.8861111111111111
57,57,0.2178315982932136,0.919047619047619,1749097174.9038825,2025/06/05 13:19:34,36.624093532562256,36.6s,7.090523958206177,6.651004076004028,4.146209716796875,,
58,58,0.23641342208499,0.9178571428571428,1749097175.693523,2025/06/05 13:19:35,37.413733959198,37.4s,7.3288657665252686,6.878859281539917,4.1971166133880615,0.34781075451109145,0.8777777777777778
59,59,0.2088878489675976,0.9333333333333333,1749097176.2803433,2025/06/05 13:19:36,38.00055432319641,38.0s,7.4382898807525635,6.988305330276489,4.260186195373535,,
60,60,0.1802718909013839,0.9416666666666667,1749097176.902655,2025/06/05 13:19:36,38.62286591529846,38.6s,7.582582473754883,7.09901762008667,4.312484979629517,0.35452902052137586,0.8861111111111111
61,61,0.18852450719901492,0.9345238095238095,1749097177.7267234,2025/06/05 13:19:37,39.44693446159363,39.4s,7.791994571685791,7.308452129364014,4.364863395690918,,
62,62,0.21615491083690097,0.9297619047619048,1749097178.2740798,2025/06/05 13:19:38,39.994290828704834,40.0s,7.908812999725342,7.414625644683838,4.449519157409668,0.35017864637904694,0.8888888888888888
63,63,0.19558341006437938,0.9392857142857143,1749097178.8890667,2025/06/05 13:19:38,40.60927772521973,40.6s,8.03074336051941,7.536580562591553,4.503312110900879,,
64,64,0.19756458479733693,0.9392857142857143,1749097179.7422655,2025/06/05 13:19:39,41.4624764919281,41.5s,8.282437801361084,7.768320798873901,4.555389404296875,0.35041243632634483,0.8916666666666667
65,65,0.19236308279491607,0.9392857142857143,1749097180.3143911,2025/06/05 13:19:40,42.03460216522217,42.0s,8.390003442764282,7.875912189483643,4.608591556549072,,
66,66,0.17448080948420933,0.9428571428571428,1749097180.8571072,2025/06/05 13:19:40,42.57731819152832,42.6s,8.510568141937256,7.986119031906128,4.663205862045288,0.34948641459147134,0.8861111111111111
67,67,0.19539966753550939,0.9380952380952381,1749097181.6957622,2025/06/05 13:19:41,43.41597318649292,43.4s,8.727483987808228,8.20305871963501,4.716803073883057,,
68,68,0.17914339020138695,0.944047619047619,1749097182.3862963,2025/06/05 13:19:42,44.106507301330566,44.1s,8.912343978881836,8.376975059509277,4.772159576416016,0.34471779068311054,0.875
69,69,0.1832136081088157,0.9333333333333333,1749097182.9705403,2025/06/05 13:19:42,44.69075131416321,44.7s,9.024784803390503,8.489442348480225,4.823490858078003,,
70,70,0.17939796788351878,0.9380952380952381,1749097183.6749876,2025/06/05 13:19:43,45.395198583602905,45.4s,9.196468830108643,8.636574029922485,4.876485586166382,0.33982350726922356,0.8861111111111111
71,71,0.16624368542716617,0.9464285714285714,1749097184.374699,2025/06/05 13:19:44,46.09491014480591,46.1s,9.35749077796936,8.79761791229248,4.926930665969849,,
