model_arc,epochs,ensemble_type,params,grad,lr,epoch,train_loss,train_acc,val_loss,val_acc,timestamp,timestamp_fmt,duration,duration_fmt,grad_mean
models.resnet_git_ee resnet18,2,ME,2855808,2855808,0.0025,2,2.3047299903869627,0.0978,2.305291716384888,0.0972,1745752936.225048,2025/04/27 20:22:16,25.490845680236816,25.5s,0.0001276372452139185
