model_arc,epochs,ensemble_type,params,grad,epoch,train_loss,train_acc,val_loss,val_acc,timestamp,timestamp_fmt,duration,duration_fmt,grad_mean
models.resnet_git_ee resnet18,1,EE,2855808,2855808,1,2.3119685649871826,0.0546875,2.499161958694458,0.078125,1745670785.6906075,2025/04/26 21:33:05,0.7098796367645264,709.9ms,0.00003525929059833288
