model_arc,epochs,ensemble_type,params,optimizer,grad,epoch,train_loss,train_acc,val_loss,val_acc,timestamp,timestamp_fmt,duration,duration_fmt,grad_mean
models.resnet_git_ee_bn resnet18,100,ME,2855808,SGD,2855808,100,1.6590193796157837,0.4162,1.725775541305542,0.3936,1745679870.1778822,2025/04/27 00:04:30,1229.706630706787,20.5m,0.00048628044896759093
