step,train_loss,train_acc,val_loss,val_acc
1,1.872494066619873,0.3178,2.1090135906219483,0.3638
2,1.5561625911712647,0.4276,1.4592394681930543,0.462
3,1.41203706035614,0.4952,1.4202521545410156,0.4832
