step,epoch,train_loss,train_acc,val_loss,val_acc,timestamp,timestamp_fmt,duration,duration_fmt,grad_mean
1,1,1.893966172027588,0.3026,1.62714399433136,0.4182,1745238181.553676,2025/04/21 21:23:01,3.375739336013794,3.4s,0.00014507969899568707
2,2,1.556376339530945,0.4426,1.4558218017578124,0.4764,1745238184.8985043,2025/04/21 21:23:04,6.72056770324707,6.7s,0.0001449541887268424
3,3,1.4145625,0.4888,1.3938841457366944,0.4916,1745238188.2356327,2025/04/21 21:23:08,10.057696104049683,10.1s,0.00016292290820274502
4,4,1.3580564281463623,0.5126,1.350469174194336,0.505,1745238191.5389078,2025/04/21 21:23:11,13.360971212387085,13.4s,0.00017707739607430995
5,5,1.3151760496139526,0.5234,1.2976541381835938,0.5304,1745238194.835285,2025/04/21 21:23:14,16.65734839439392,16.7s,0.00017273597768507898
6,6,1.2574338527679443,0.5516,1.2475351831436157,0.5578,1745238198.146858,2025/04/21 21:23:18,19.968921422958374,20.0s,0.00021479981660377234
7,7,1.2146887150764465,0.57,1.2582992668151856,0.55,1745238201.518331,2025/04/21 21:23:21,23.340394496917725,23.3s,0.00013618871162179857
8,8,1.184302425956726,0.5764,1.215693721294403,0.5692,1745238204.8199291,2025/04/21 21:23:24,26.641992568969727,26.6s,0.00014806810941081494
9,9,1.1598634853363037,0.5806,1.1567515043258667,0.5876,1745238208.1007986,2025/04/21 21:23:28,29.92286205291748,29.9s,0.000170372542925179
10,10,1.1135062259674073,0.6094,1.193139574623108,0.5732,1745238211.4144392,2025/04/21 21:23:31,33.2365026473999,33.2s,0.00020620538271032274
11,11,1.11891043548584,0.597,1.187557988834381,0.581,1745238214.804183,2025/04/21 21:23:34,36.62624645233154,36.6s,0.00016919200425036252
12,12,1.0596372108459473,0.6218,1.1518847566604615,0.5918,1745238218.2016735,2025/04/21 21:23:38,40.02373695373535,40.0s,0.00011947427992708981
13,13,1.0486616319656372,0.6232,1.1603876769065857,0.588,1745238221.546287,2025/04/21 21:23:41,43.36835050582886,43.4s,0.00020242722530383617
14,14,1.0265350450515747,0.6314,1.122845500946045,0.6046,1745238224.856204,2025/04/21 21:23:44,46.67826747894287,46.7s,0.00018317201465833932
15,15,1.0078786605834962,0.6426,1.1203299835205078,0.6002,1745238228.1969879,2025/04/21 21:23:48,50.01905131340027,50.0s,0.0001958227512659505
16,16,0.9968813512802124,0.636,1.100290110015869,0.6098,1745238231.4925141,2025/04/21 21:23:51,53.31457757949829,53.3s,0.0001878716138890013
17,17,0.9676729749679566,0.6538,1.0798894065856934,0.6232,1745238234.8290613,2025/04/21 21:23:54,56.651124715805054,56.7s,0.0001851712295319885
18,18,0.9524628252029419,0.663,1.0897511402130127,0.62,1745238238.1709967,2025/04/21 21:23:58,59.99306011199951,60.0s,0.0001597309747012332
19,19,0.9318483829498291,0.6726,1.0652161581039428,0.6342,1745238241.5380404,2025/04/21 21:24:01,63.36010384559631,1.1m,0.00020188820781186223
20,20,0.8972164941787719,0.6826,1.081869185256958,0.6176,1745238244.868841,2025/04/21 21:24:04,66.69090437889099,1.1m,0.00016974912432488054
21,21,0.8888074190139771,0.6862,1.0656673419952392,0.634,1745238248.2076485,2025/04/21 21:24:08,70.02971196174622,1.2m,0.0001851499400800094
22,22,0.8846665351867676,0.6878,1.0404421466827392,0.6382,1745238251.5293288,2025/04/21 21:24:11,73.35139226913452,1.2m,0.0001986281422432512
23,23,0.8347198285102845,0.7078,1.039846306324005,0.6426,1745238254.7821522,2025/04/21 21:24:14,76.60421562194824,1.3m,0.00019014585996046662
24,24,0.8338049158096313,0.708,1.0542563056945802,0.6324,1745238258.0713122,2025/04/21 21:24:18,79.8933756351471,1.3m,0.0001790319220162928
25,25,0.8418346656799316,0.6964,1.0408677642822266,0.6376,1745238261.3907747,2025/04/21 21:24:21,83.2128381729126,1.4m,0.00015565130161121488
26,26,0.8096511689186097,0.7158,1.0292368484020233,0.6406,1745238264.672392,2025/04/21 21:24:24,86.49445533752441,1.4m,0.00014042331895325333
27,27,0.7561069162368774,0.7354,1.0016892429351807,0.658,1745238267.939022,2025/04/21 21:24:27,89.7610855102539,1.5m,0.00023695164418313652
28,28,0.8010993751525879,0.7096,1.0066679595947265,0.6518,1745238271.3162754,2025/04/21 21:24:31,93.138338804245,1.6m,0.0002488484315108508
29,29,0.7797192164421082,0.7256,1.0310292625427246,0.6454,1745238274.6180625,2025/04/21 21:24:34,96.44012594223022,1.6m,0.00015277555212378502
30,30,0.7631759452819824,0.73,0.9925946259498596,0.6582,1745238277.9331188,2025/04/21 21:24:37,99.75518226623535,1.7m,0.00021303928224369884
31,31,0.7525650852203369,0.7294,1.0028436721801757,0.658,1745238281.2940538,2025/04/21 21:24:41,103.11611723899841,1.7m,0.0002552170481067151
32,32,0.7694833568572998,0.7266,1.0132681735992433,0.6494,1745238284.5574534,2025/04/21 21:24:44,106.37951683998108,1.8m,0.00027217576280236244
33,33,0.7564269365310669,0.7336,0.9871435609817505,0.663,1745238287.8544927,2025/04/21 21:24:47,109.67655611038208,1.8m,0.00021003666915930808
34,34,0.7315033729553223,0.7414,0.9749469556808472,0.6618,1745238291.1588426,2025/04/21 21:24:51,112.98090600967407,1.9m,0.000153916233102791
35,35,0.6855347496986389,0.7584,0.9712292363166809,0.668,1745238294.4350512,2025/04/21 21:24:54,116.25711464881897,1.9m,0.00016701393178664148
36,36,0.667706063747406,0.765,0.9859137506484985,0.6632,1745238297.8082964,2025/04/21 21:24:57,119.63035988807678,2.0m,0.00023535381478723139
37,37,0.6870802476882935,0.7558,0.9828038055419922,0.6648,1745238301.067981,2025/04/21 21:25:01,122.89004445075989,2.0m,0.00025118378107436
38,38,0.6747319171905518,0.755,0.9978207284927368,0.658,1745238304.3258154,2025/04/21 21:25:04,126.14787888526917,2.1m,0.00024916703114286065
39,39,0.6583856691360473,0.7664,0.9871293704986572,0.658,1745238307.6247418,2025/04/21 21:25:07,129.44680523872375,2.2m,0.0002659595920704305
40,40,0.6681784236907959,0.7624,0.9986233919143677,0.6568,1745238310.8987975,2025/04/21 21:25:10,132.72086095809937,2.2m,0.00027694585151039064
41,41,0.663335112953186,0.7666,0.9920125371932983,0.6678,1745238314.1653647,2025/04/21 21:25:14,135.98742818832397,2.3m,0.0002044746361207217
42,42,0.6266303838729859,0.7822,0.9847234894752502,0.669,1745238317.4652176,2025/04/21 21:25:17,139.28728103637695,2.3m,0.00023631712247151881
43,43,0.6020655656814575,0.786,1.0011718278884887,0.6708,1745238320.719878,2025/04/21 21:25:20,142.54194140434265,2.4m,0.00024717647465877235
44,44,0.605710387134552,0.7898,0.9821978869438172,0.674,1745238323.9869316,2025/04/21 21:25:23,145.80899500846863,2.4m,0.00017715692229103297
45,45,0.5877634366989136,0.7884,1.0050694438934327,0.6666,1745238327.2844741,2025/04/21 21:25:27,149.1065375804901,2.5m,0.00024382316041737795
46,46,0.5797883311271668,0.8012,0.9941731376647949,0.6676,1745238330.5553203,2025/04/21 21:25:30,152.37738370895386,2.5m,0.00024326426500920206
47,47,0.5711901935815811,0.7992,0.9934796268463135,0.6682,1745238333.848838,2025/04/21 21:25:33,155.67090153694153,2.6m,0.00007099353388184682
48,48,0.5284356313705444,0.8168,0.9967219429016113,0.6712,1745238337.1594765,2025/04/21 21:25:37,158.9815399646759,2.6m,0.00030827801674604416
49,49,0.5561446166992188,0.8118,1.0083959348201752,0.6682,1745238340.4487987,2025/04/21 21:25:40,162.27086210250854,2.7m,0.00030265271198004484
50,50,0.5529895433425903,0.8046,1.0101475358009337,0.6718,1745238343.7502975,2025/04/21 21:25:43,165.57236099243164,2.8m,0.0002762390940915793
51,51,0.5464284225463867,0.8162,0.998420986366272,0.6676,1745238347.0647287,2025/04/21 21:25:47,168.88679218292236,2.8m,0.000325353437801823
52,52,0.5412610195159913,0.814,0.9855035556793212,0.6784,1745238350.3405433,2025/04/21 21:25:50,172.162606716156,2.9m,0.0001747592177707702
53,53,0.5078792785644531,0.823,0.9921580231666565,0.6788,1745238353.6309624,2025/04/21 21:25:53,175.4530258178711,2.9m,0.0003513057599775493
54,54,0.5208802856445313,0.8148,0.983957926940918,0.6736,1745238356.9174213,2025/04/21 21:25:56,178.7394847869873,3.0m,0.00030451256316155195
55,55,0.4996215484619141,0.8254,0.9835630510807037,0.6722,1745238360.2007408,2025/04/21 21:26:00,182.0228042602539,3.0m,0.0002494528307579458
56,56,0.47971511096954345,0.8302,0.9926943852424621,0.6756,1745238363.5096653,2025/04/21 21:26:03,185.33172869682312,3.1m,0.00025087810354307294
57,57,0.4551372338294983,0.8416,1.0009337279319763,0.6764,1745238366.806797,2025/04/21 21:26:06,188.6288604736328,3.1m,0.00026178700500167906
58,58,0.449734619474411,0.8432,1.0002404532432556,0.6662,1745238370.1408708,2025/04/21 21:26:10,191.96293425559998,3.2m,0.00021088715584482998
59,59,0.46260968284606935,0.8408,0.9986971318244934,0.67,1745238373.4144905,2025/04/21 21:26:13,195.2365539073944,3.3m,0.00032484010444022715
60,60,0.46980562028884887,0.8332,1.0025066162109375,0.677,1745238376.692617,2025/04/21 21:26:16,198.5146803855896,3.3m,0.00011980377894360572
61,61,0.42524729766845704,0.8568,1.0171279817581176,0.6696,1745238379.9942968,2025/04/21 21:26:19,201.81636023521423,3.4m,0.0003062452015001327
62,62,0.43870312881469725,0.8524,0.9883441745758057,0.6816,1745238383.2769823,2025/04/21 21:26:23,205.099045753479,3.4m,0.00037908897502347827
