step,epoch,train_loss,train_acc,val_loss,val_acc,timestamp,timestamp_fmt,duration,duration_fmt,grad_mean
1,1,2.3029974964141844,0.0874,2.300179119873047,0.1262,1745676748.5051956,2025/04/26 23:12:28,5.7248594760894775,5.7s,0.00012713277828879654
2,2,2.299158567810059,0.1134,2.300179119873047,0.1262,1745676751.1702085,2025/04/26 23:12:31,8.389872312545776,8.4s,0.00012536066060420126
3,3,2.295390340423584,0.1348,2.300179119873047,0.1262,1745676753.8235388,2025/04/26 23:12:33,11.043202638626099,11.0s,0.00012972825788892806
4,4,2.291307681274414,0.1456,2.300179119873047,0.1262,1745676756.5024428,2025/04/26 23:12:36,13.722106695175171,13.7s,0.00012556959700305015
5,5,2.2871516445159914,0.1654,2.300179119873047,0.1262,1745676759.1272635,2025/04/26 23:12:39,16.346927404403687,16.3s,0.00012347300071269274
6,6,2.282801271057129,0.178,2.300179119873047,0.1262,1745676761.7721465,2025/04/26 23:12:41,18.99181032180786,19.0s,0.00012855991371907294
7,7,2.2790310470581057,0.1882,2.300179119873047,0.1262,1745676764.3938713,2025/04/26 23:12:44,21.613535165786743,21.6s,0.0001264178572455421
8,8,2.2747471496582032,0.194,2.300179119873047,0.1262,1745676767.056171,2025/04/26 23:12:47,24.275834798812866,24.3s,0.0001273901289096102
9,9,2.2706063243865966,0.2104,2.300179119873047,0.1262,1745676769.690671,2025/04/26 23:12:49,26.910334825515747,26.9s,0.0001268680498469621
10,10,2.2655746295928956,0.216,2.300179119873047,0.1262,1745676772.3358364,2025/04/26 23:12:52,29.555500268936157,29.6s,0.0001229617337230593
11,11,2.2606254127502443,0.225,2.259728337097168,0.2094,1745676776.4665818,2025/04/26 23:12:56,33.68624567985535,33.7s,0.00012829819752369076
12,12,2.2559218875885008,0.2308,2.259728337097168,0.2094,1745676779.1820369,2025/04/26 23:12:59,36.40170073509216,36.4s,0.00012210967543069273
13,13,2.251094841766357,0.2296,2.259728337097168,0.2094,1745676781.8756647,2025/04/26 23:13:01,39.09532856941223,39.1s,0.00012589631660375744
14,14,2.245580215835571,0.2376,2.259728337097168,0.2094,1745676784.5361438,2025/04/26 23:13:04,41.755807638168335,41.8s,0.00012608019460458308
15,15,2.2405474605560305,0.2358,2.259728337097168,0.2094,1745676787.1753962,2025/04/26 23:13:07,44.39506006240845,44.4s,0.0001250468922080472
16,16,2.2340894721984865,0.2388,2.259728337097168,0.2094,1745676789.7888598,2025/04/26 23:13:09,47.00852370262146,47.0s,0.00012880226131528616
17,17,2.2269793369293214,0.2372,2.259728337097168,0.2094,1745676792.4295022,2025/04/26 23:13:12,49.649166107177734,49.6s,0.00012441957369446754
18,18,2.2219201248168945,0.2396,2.259728337097168,0.2094,1745676795.047197,2025/04/26 23:13:15,52.26686096191406,52.3s,0.00013139839575160295
19,19,2.2154553405761717,0.2406,2.259728337097168,0.2094,1745676797.6565354,2025/04/26 23:13:17,54.87619924545288,54.9s,0.00012833559594582766
20,20,2.2076716388702393,0.2356,2.259728337097168,0.2094,1745676800.2914808,2025/04/26 23:13:20,57.51114463806152,57.5s,0.00012730133312288672
21,21,2.2018744369506837,0.2336,2.1944848651885986,0.2233,1745676804.3331807,2025/04/26 23:13:24,61.552844524383545,1.0m,0.00012758954835589975
22,22,2.195425225830078,0.241,2.1944848651885986,0.2233,1745676806.9737794,2025/04/26 23:13:26,64.19344329833984,1.1m,0.00012563088966999203
23,23,2.1902989959716797,0.2382,2.1944848651885986,0.2233,1745676809.6196713,2025/04/26 23:13:29,66.83933520317078,1.1m,0.0001228128094226122
24,24,2.1837869007110595,0.2402,2.1944848651885986,0.2233,1745676812.231343,2025/04/26 23:13:32,69.45100688934326,1.2m,0.00012121780309826136
25,25,2.175607495880127,0.2408,2.1944848651885986,0.2233,1745676814.8568408,2025/04/26 23:13:34,72.07650470733643,1.2m,0.00012361510016489774
26,26,2.1681332038879395,0.247,2.1944848651885986,0.2233,1745676817.4872465,2025/04/26 23:13:37,74.7069103717804,1.2m,0.00012776869698427618
27,27,2.1630020771026612,0.2398,2.1944848651885986,0.2233,1745676820.1209133,2025/04/26 23:13:40,77.34057712554932,1.3m,0.00013060444325674325
28,28,2.1567703735351564,0.247,2.1944848651885986,0.2233,1745676822.7507732,2025/04/26 23:13:42,79.97043704986572,1.3m,0.00013168911391403526
29,29,2.1514217403411866,0.2496,2.1944848651885986,0.2233,1745676825.3640728,2025/04/26 23:13:45,82.58373665809631,1.4m,0.0001282346056541428
30,30,2.142557438659668,0.25,2.1944848651885986,0.2233,1745676827.9758961,2025/04/26 23:13:47,85.19555997848511,1.4m,0.00012700867955572903
31,31,2.1383982009887696,0.2478,2.125091639328003,0.2316,1745676831.9594388,2025/04/26 23:13:51,89.17910265922546,1.5m,0.00012132271513110027
32,32,2.1300024982452395,0.2526,2.125091639328003,0.2316,1745676834.6001205,2025/04/26 23:13:54,91.81978440284729,1.5m,0.00012683945533353835
33,33,2.1279270698547363,0.2514,2.125091639328003,0.2316,1745676837.1980424,2025/04/26 23:13:57,94.41770625114441,1.6m,0.00012154030991951004
34,34,2.117236359024048,0.2542,2.125091639328003,0.2316,1745676839.804243,2025/04/26 23:13:59,97.02390694618225,1.6m,0.00013098107592668384
35,35,2.1141840538024903,0.259,2.125091639328003,0.2316,1745676842.4378486,2025/04/26 23:14:02,99.65751242637634,1.7m,0.00012518087169155478
36,36,2.1083879444122315,0.2584,2.125091639328003,0.2316,1745676845.0599368,2025/04/26 23:14:05,102.27960062026978,1.7m,0.00013228709576651454
37,37,2.1017627937316896,0.2572,2.125091639328003,0.2316,1745676847.6960833,2025/04/26 23:14:07,104.91574716567993,1.7m,0.0001209616893902421
38,38,2.097431203842163,0.2584,2.125091639328003,0.2316,1745676850.3171532,2025/04/26 23:14:10,107.53681707382202,1.8m,0.0001395834842696786
