model_arc,epochs,ensemble_type,params,grad,lr,epoch,train_loss,train_acc,val_loss,val_acc,timestamp,timestamp_fmt,duration,duration_fmt,grad_mean
models.resnet_git_ee resnet18,3,EE,2855808,2855808,0.025000000000000015,3,1.6004977491378785,0.4054,1.6770339107513428,0.4068,1745755690.409218,2025/04/27 21:08:10,12.283195972442627,12.3s,0.000011004906809830572
