model_arc,epochs,ensemble_type,params,grad,lr,epoch,train_loss,train_acc,timestamp,timestamp_fmt,duration,duration_fmt,grad_mean,val_loss,val_acc
models.resnet_git_ee resnet18,100,EE,2855808,2855808,1.2335990856710008e-6,100,0.2499824827194214,0.9274,1745761085.9142423,2025/04/27 22:38:05,281.8131890296936,4.7m,0.00045446783769875765,0.9890662971496582,0.7117
