step,epoch,lr,train_loss,train_acc,val_loss,val_acc,dur_total_core,dur_total_core_fmt,dur_train_core,dur_train_core_fmt,dur_total,dur_total_fmt,dur_train,dur_train_fmt,progress
1,1,0.005,4.87513265991211,0.012,,,55.03085160255432,55.0s,55.03090476989746,55.0s,55.09773516654968,55.1s,55.09774613380432,55.1s,0.1%
2,2,0.004999996915749259,4.469327400207519,0.033,,,55.393762826919556,55.4s,55.39384436607361,55.4s,55.54715609550476,55.5s,55.54716920852661,55.5s,0.1%
3,3,0.004999987663004646,4.299659336090088,0.048,,,55.56703519821167,55.6s,55.5671443939209,55.6s,55.81435561180115,55.8s,55.81437158584595,55.8s,0.1%
4,4,0.004999972241788991,4.088987133026123,0.059,,,55.740936517715454,55.7s,55.74108004570007,55.7s,56.09028601646423,56.1s,56.09030485153198,56.1s,0.2%
5,5,0.004999950652140343,3.9597696514129637,0.08,,,55.915682315826416,55.9s,55.91585397720337,55.9s,56.34981417655945,56.3s,56.34983587265015,56.3s,0.2%
6,6,0.004999922894111975,3.819571752548218,0.089,,,56.08871793746948,56.1s,56.0889151096344,56.1s,56.611916303634644,56.6s,56.61194109916687,56.6s,0.3%
7,7,0.004999888967772375,3.698423595428467,0.12,,,56.262871980667114,56.3s,56.263103723526,56.3s,57.04810881614685,57.0s,57.048136949539185,57.0s,0.4%
8,8,0.004999848873205254,3.5717339820861818,0.14,,,56.43814778327942,56.4s,56.438417196273804,56.4s,57.42624807357788,57.4s,57.426279067993164,57.4s,0.4%
9,9,0.004999802610509541,3.4683831481933596,0.139,,,56.61154890060425,56.6s,56.611849308013916,56.6s,57.68667984008789,57.7s,57.6867139339447,57.7s,0.4%
10,10,0.004999750179799384,3.3841384181976317,0.156,,,56.78354096412659,56.8s,56.783867597579956,56.8s,57.941285610198975,57.9s,57.941322565078735,57.9s,0.5%
11,11,0.004999691581204151,3.277974613189697,0.181,,,56.954859495162964,57.0s,56.95520853996277,57.0s,58.198158264160156,58.2s,58.19819736480713,58.2s,0.5%
12,12,0.00499962681486843,3.1746356792449952,0.202,,,57.1274573802948,57.1s,57.12783670425415,57.1s,58.45461320877075,58.5s,58.454654932022095,58.5s,0.6%
13,13,0.004999555880952022,3.030870595932007,0.194,,,57.29839038848877,57.3s,57.29878807067871,57.3s,58.71065020561218,58.7s,58.71069359779358,58.7s,0.7%
14,14,0.004999478779629953,2.9347753982543945,0.226,,,57.47017979621887,57.5s,57.470600843429565,57.5s,58.97012138366699,59.0s,58.97016739845276,59.0s,0.7%
15,15,0.004999395511092461,2.798401454925537,0.271,,,57.641786336898804,57.6s,57.642229080200195,57.6s,59.22421836853027,59.2s,59.22426629066467,59.2s,0.8%
16,16,0.004999306075545002,2.738797077178955,0.271,,,57.81429386138916,57.8s,57.81476831436157,57.8s,59.482295751571655,59.5s,59.48234724998474,59.5s,0.8%
