step,epoch,train_loss,train_acc,val_loss,val_acc,timestamp,timestamp_fmt,duration,duration_fmt,grad_mean
1,1,1.8775034330368041,0.2984,1.8935089096069335,0.3566,1745220262.7188146,2025/04/21 16:24:22,13.695969343185425,13.7s,0.00008177034760592505
2,2,1.557994002342224,0.4262,1.6459926761627197,0.4208,1745220276.0061955,2025/04/21 16:24:36,26.98335027694702,27.0s,0.00009797328675631434
3,3,1.4190236867904662,0.4864,1.4964867664337158,0.465,1745220289.4971013,2025/04/21 16:24:49,40.47425603866577,40.5s,0.00024734053295105696
4,4,1.3655809619903565,0.4986,1.5874834173202514,0.4602,1745220302.7339451,2025/04/21 16:25:02,53.71109986305237,53.7s,0.00010551496961852536
5,5,1.2986295833587647,0.5316,1.3239453079223633,0.525,1745220316.28293,2025/04/21 16:25:16,67.26008462905884,1.1m,0.00011820750660263002
6,6,1.2379230113983155,0.5566,1.394694386959076,0.531,1745220329.5483146,2025/04/21 16:25:29,80.5254693031311,1.3m,0.00017292704433202744
7,7,1.2237156005859375,0.5556,1.3382584709644318,0.5288,1745220343.0825326,2025/04/21 16:25:43,94.05968737602234,1.6m,0.000115971575723961
8,8,1.1922953428268432,0.5732,1.3131927921295166,0.5472,1745220356.7656963,2025/04/21 16:25:56,107.74285101890564,1.8m,0.00014225050108507276
9,9,1.1528541187286376,0.5932,1.2448155259132385,0.5636,1745220370.1243017,2025/04/21 16:26:10,121.1014564037323,2.0m,0.0001792821567505598
10,10,1.125212945175171,0.6054,1.16544321308136,0.5902,1745220383.9866168,2025/04/21 16:26:23,134.96377158164978,2.2m,0.00018365764117334038
11,11,1.1118701152801513,0.608,1.253605472946167,0.568,1745220397.6151257,2025/04/21 16:26:37,148.59228038787842,2.5m,0.00026634795358404517
12,12,1.0886821069717407,0.6124,1.1997376205444337,0.5858,1745220411.0957308,2025/04/21 16:26:51,162.07288551330566,2.7m,0.00016331668302882463
13,13,1.073545233154297,0.6238,1.1907275093078613,0.5982,1745220424.360055,2025/04/21 16:27:04,175.3372097015381,2.9m,0.00015475631516892463
14,14,1.0120391357421874,0.6498,1.1926374989509583,0.587,1745220437.8467996,2025/04/21 16:27:17,188.82395434379578,3.1m,0.0001455863966839388
15,15,1.005443483352661,0.6468,1.1579629264831544,0.601,1745220451.1653183,2025/04/21 16:27:31,202.14247298240662,3.4m,0.0001560058881295845
16,16,0.9874546452522278,0.6504,1.1214182476997376,0.6184,1745220464.6290221,2025/04/21 16:27:44,215.60617685317993,3.6m,0.00026719356537796557
17,17,0.9747870513916016,0.657,1.1224967023849488,0.616,1745220478.0839267,2025/04/21 16:27:58,229.06108140945435,3.8m,0.00018061445734929293
18,18,0.9588373678207397,0.6566,1.1177221158981323,0.6194,1745220491.522558,2025/04/21 16:28:11,242.49971270561218,4.0m,0.00022094559972174466
19,19,0.9352629793167114,0.6674,1.184843257522583,0.6142,1745220505.1237104,2025/04/21 16:28:25,256.1008651256561,4.3m,0.00011804805399151519
20,20,0.933182656288147,0.666,1.1252140424728394,0.6342,1745220518.4429944,2025/04/21 16:28:38,269.4201490879059,4.5m,0.0002822423120960593
21,21,0.9413383296966553,0.6618,1.104645718383789,0.6236,1745220531.7421806,2025/04/21 16:28:51,282.7193353176117,4.7m,0.00010422401828691363
22,22,0.9212615371704101,0.6662,1.0823215902328491,0.6406,1745220545.044346,2025/04/21 16:29:05,296.02150082588196,4.9m,0.00011761373752960935
23,23,0.8803887927055359,0.6858,1.139905055999756,0.6216,1745220558.4846568,2025/04/21 16:29:18,309.461811542511,5.2m,0.0002073327050311491
24,24,0.8619185422897339,0.698,1.1478974018096924,0.6246,1745220572.541575,2025/04/21 16:29:32,323.51872968673706,5.4m,0.0003330522158648819
25,25,0.8335361705780029,0.7044,1.032685758781433,0.6448,1745220586.6962368,2025/04/21 16:29:46,337.67339158058167,5.6m,0.00021555143757723272
26,26,0.8476660128593445,0.7002,1.1141614031791687,0.634,1745220600.417835,2025/04/21 16:30:00,351.3949897289276,5.9m,0.0002027264708885923
27,27,0.8176878568649292,0.7094,1.0560974134445191,0.6482,1745220614.2363257,2025/04/21 16:30:14,365.2134804725647,6.1m,0.0002466681180521846
28,28,0.8357142505645752,0.6996,1.025523366165161,0.6618,1745220628.031407,2025/04/21 16:30:28,379.0085618495941,6.3m,0.00015561706095468253
29,29,0.8196774271011352,0.7036,1.0465971935272216,0.645,1745220641.8347042,2025/04/21 16:30:41,392.8118588924408,6.5m,0.00020913849584758282
30,30,0.7777234031677246,0.7206,1.1008587856292724,0.6448,1745220655.3399704,2025/04/21 16:30:55,406.317125082016,6.8m,0.00027955579571425915
31,31,0.7974700897216797,0.7124,1.030503908920288,0.6698,1745220668.8255208,2025/04/21 16:31:08,419.80267548561096,7.0m,0.00021268647105898708
32,32,0.7853147498130798,0.7232,1.0666230361938476,0.6556,1745220682.4033089,2025/04/21 16:31:22,433.3804636001587,7.2m,0.00013389007654041052
33,33,0.7774703485488892,0.7246,1.0271433746814729,0.6666,1745220696.6889195,2025/04/21 16:31:36,447.66607427597046,7.5m,0.0003125926887150854
34,34,0.7782357009887695,0.7232,1.0494958335876465,0.6542,1745220710.5734615,2025/04/21 16:31:50,461.55061626434326,7.7m,0.0002798816130962223
35,35,0.7741294439315796,0.731,1.0822247259140014,0.6442,1745220724.1270308,2025/04/21 16:32:04,475.1041855812073,7.9m,0.00023733549460303038
36,36,0.769277583694458,0.7188,1.0639787294387817,0.6524,1745220737.6886656,2025/04/21 16:32:17,488.6658203601837,8.1m,0.00015374159556813538
37,37,0.7360144815444947,0.7366,1.0150087191581727,0.6784,1745220751.1316648,2025/04/21 16:32:31,502.1088194847107,8.4m,0.0001683240698184818
38,38,0.7141342086791992,0.7516,1.0165173585891725,0.6764,1745220764.978503,2025/04/21 16:32:44,515.9556577205658,8.6m,0.00018566845392342657
39,39,0.7306722150802613,0.7398,0.9901073457717896,0.6764,1745220778.4181063,2025/04/21 16:32:58,529.3952610492706,8.8m,0.00030539161525666714
40,40,0.7107226142883301,0.75,1.0298783578872681,0.673,1745220791.9482253,2025/04/21 16:33:11,542.9253799915314,9.0m,0.0002251754340250045
41,41,0.7281035416603089,0.7444,1.0645731857299805,0.6584,1745220805.1850576,2025/04/21 16:33:25,556.1622123718262,9.3m,0.00023189015337266028
42,42,0.696045553970337,0.7546,1.007088554763794,0.6698,1745220818.635187,2025/04/21 16:33:38,569.6123416423798,9.5m,0.00034557090839371085
43,43,0.7108605152130127,0.7466,1.029769216156006,0.6654,1745220831.9892576,2025/04/21 16:33:51,582.9664123058319,9.7m,0.0001546816638438031
44,44,0.694341771030426,0.7484,0.982437752532959,0.6728,1745220845.4094014,2025/04/21 16:34:05,596.386556148529,9.9m,0.00018433538207318634
45,45,0.6799798505783081,0.7632,0.9777301296234131,0.678,1745220858.9104621,2025/04/21 16:34:18,609.8876168727875,10.2m,0.0005205172928981483
46,46,0.7088329374313355,0.7512,1.0864340612411498,0.6588,1745220872.4399896,2025/04/21 16:34:32,623.4171442985535,10.4m,0.0003292806213721633
47,47,0.7122871562957763,0.7492,1.0204176839828492,0.673,1745220886.8912094,2025/04/21 16:34:46,637.8683640956879,10.6m,0.0003160834894515574
48,48,0.7100522967338562,0.7492,0.9996191602706909,0.6802,1745220900.8340282,2025/04/21 16:35:00,651.811182975769,10.9m,0.0002419033262412995
49,49,0.658421655845642,0.768,0.9728686550140381,0.6796,1745220914.8197143,2025/04/21 16:35:14,665.7968690395355,11.1m,0.00021166047372389585
50,50,0.6617160816192627,0.7644,1.0056903676986695,0.6832,1745220928.262654,2025/04/21 16:35:28,679.2398087978363,11.3m,0.0002439717500237748
51,51,0.6540046886444092,0.7636,1.0009138150930406,0.6802,1745220942.0074933,2025/04/21 16:35:42,692.9846479892731,11.5m,0.00019035200239159167
52,52,0.6225038612365723,0.78,1.0426703998565674,0.6624,1745220956.3750436,2025/04/21 16:35:56,707.3521983623505,11.8m,0.0003349214093759656
53,53,0.6464771251678467,0.7702,1.0133619052886962,0.6812,1745220970.9068148,2025/04/21 16:36:10,721.8839695453644,12.0m,0.00017188100900966674
54,54,0.6450599219322205,0.7668,1.0503035409927368,0.6754,1745220985.8749206,2025/04/21 16:36:25,736.8520753383636,12.3m,0.00021539638692047447
55,55,0.6164957030296325,0.7822,1.003743077659607,0.6902,1745221000.6341634,2025/04/21 16:36:40,751.6113181114197,12.5m,0.00020197225967422128
56,56,0.591015198135376,0.7878,1.0120345460176468,0.69,1745221014.166308,2025/04/21 16:36:54,765.1434626579285,12.8m,0.00023540751135442406
57,57,0.6188135116577148,0.7852,1.0860440120697021,0.6732,1745221028.649945,2025/04/21 16:37:08,779.6270997524261,13.0m,0.00017247286450583488
58,58,0.5764068380355835,0.7926,0.9992345788955689,0.6878,1745221042.216222,2025/04/21 16:37:22,793.1933767795563,13.2m,0.00028835920966230333
59,59,0.6416287454605103,0.772,1.0834694103240967,0.6716,1745221056.2344046,2025/04/21 16:37:36,807.2115592956543,13.5m,0.00020957645028829575
60,60,0.6048754346847535,0.7858,1.0567331670761109,0.6704,1745221070.0441704,2025/04/21 16:37:50,821.0213251113892,13.7m,0.00013187629519961774
61,61,0.6018658542633056,0.7876,1.0651198528289796,0.676,1745221083.6398573,2025/04/21 16:38:03,834.6170120239258,13.9m,0.00031564035452902317
62,62,0.6357790955543519,0.7728,1.036310058784485,0.6766,1745221097.1564405,2025/04/21 16:38:17,848.1335952281952,14.1m,0.00016197568038478494
63,63,0.5755067729949951,0.7962,1.0208573731422423,0.6844,1745221110.764227,2025/04/21 16:38:30,861.7413816452026,14.4m,0.00021705932158511132
64,64,0.5393968446731567,0.8064,1.0054700956344604,0.6946,1745221124.717898,2025/04/21 16:38:44,875.6950526237488,14.6m,0.00022225121210794896
65,65,0.5476364811420441,0.8038,1.1409507818222047,0.6698,1745221138.254934,2025/04/21 16:38:58,889.232088804245,14.8m,0.00011733241262845695
66,66,0.5048187405586243,0.819,0.9938573089599609,0.6964,1745221152.4404209,2025/04/21 16:39:12,903.4175755977631,15.1m,0.00021523605391848832
67,67,0.5078883760452271,0.8118,1.0375331402778625,0.6928,1745221166.6689756,2025/04/21 16:39:26,917.64613032341,15.3m,0.00029217693372629583
68,68,0.542977009010315,0.8052,1.0365623844861984,0.6928,1745221180.5721195,2025/04/21 16:39:40,931.5492742061615,15.5m,0.00017307452799286693
69,69,0.5384335258483887,0.808,1.039708593082428,0.685,1745221194.5153377,2025/04/21 16:39:54,945.4924924373627,15.8m,0.00045411408063955605
70,70,0.5645659629821778,0.7996,1.148607751083374,0.6706,1745221209.7581463,2025/04/21 16:40:09,960.7353010177612,16.0m,0.00009650312858866528
71,71,0.5042584214687348,0.822,1.0303528973579408,0.693,1745221223.7504554,2025/04/21 16:40:23,974.7276101112366,16.2m,0.00018246902618557215
72,72,0.5086625894546509,0.8178,1.0130367921829224,0.6928,1745221237.780696,2025/04/21 16:40:37,988.7578506469727,16.5m,0.0002620678278617561
73,73,0.5093312288284302,0.8272,1.0563009851932526,0.6882,1745221252.064616,2025/04/21 16:40:52,1003.04177069664,16.7m,0.00023192311346065253
