step,epoch,train_loss,train_acc,train_path_loss,train_path_acc,timestamp,timestamp_fmt,duration,duration_fmt,dur_total_core,dur_train_core,dur_dl_train,val_loss,val_acc,val_path_loss,val_path_acc
1,1,4.6713407274882,0.020666666666666667,mean: 4.6713407274882,mean: 0.020666666666666667,1749013760.8500416,2025/06/04 14:09:20,2.4722301959991455,2.5s,0.21824049949645996,0.2183055877685547,0.05846762657165527,,,,
2,2,4.271678250630696,0.04566666666666667,mean: 4.271678250630696,mean: 0.04566666666666667,1749013762.9829652,2025/06/04 14:09:22,4.605153799057007,4.6s,0.41277027130126953,0.4129033088684082,0.12472152709960938,,,,
3,3,4.043979334513346,0.058666666666666666,mean: 4.043979334513346,mean: 0.058666666666666666,1749013765.0056849,2025/06/04 14:09:25,6.627873420715332,6.6s,0.5872595310211182,0.5874426364898682,0.1870739459991455,,,,
4,4,3.9113186995188394,0.08933333333333333,mean: 3.9113186995188394,mean: 0.08933333333333333,1749013767.0260615,2025/06/04 14:09:27,8.648250102996826,8.6s,0.7602064609527588,0.7604374885559082,0.245147705078125,,,,
5,5,3.809579661687215,0.09766666666666667,mean: 3.809579661687215,mean: 0.09766666666666667,1749013769.0423837,2025/06/04 14:09:29,10.66457223892212,10.7s,0.9348387718200684,0.935117244720459,0.299837589263916,,,,
6,6,3.716900665918986,0.11466666666666667,mean: 3.716900665918986,mean: 0.11466666666666667,1749013771.0532138,2025/06/04 14:09:31,12.675402402877808,12.7s,1.1090376377105713,1.1093659400939941,0.35547804832458496,,,,
7,7,3.626514638900757,0.132,mean: 3.626514638900757,mean: 0.132,1749013773.0566118,2025/06/04 14:09:33,14.678800344467163,14.7s,1.2798736095428467,1.280250072479248,0.41065073013305664,,,,
8,8,3.5056163520812986,0.12733333333333333,mean: 3.5056163520812986,mean: 0.12733333333333333,1749013775.0935967,2025/06/04 14:09:35,16.715785264968872,16.7s,1.4538252353668213,1.4542474746704102,0.4660177230834961,,,,
9,9,3.37622624651591,0.158,mean: 3.37622624651591,mean: 0.158,1749013777.1230683,2025/06/04 14:09:37,18.745256900787354,18.7s,1.6270122528076172,1.6274852752685547,0.5208828449249268,,,,
10,10,3.326512427012126,0.18,mean: 3.326512427012126,mean: 0.18,1749013779.1519725,2025/06/04 14:09:39,20.774161100387573,20.8s,1.8021652698516846,1.8026914596557617,0.5770964622497559,,,,
11,11,3.1955948333740234,0.19766666666666666,mean: 3.1955948333740234,mean: 0.19766666666666666,1749013781.1842716,2025/06/04 14:09:41,22.80646014213562,22.8s,1.9763340950012207,1.9769141674041748,0.6336300373077393,,,,
12,12,3.0813419386545817,0.21466666666666667,mean: 3.0813419386545817,mean: 0.21466666666666667,1749013783.1892018,2025/06/04 14:09:43,24.81139039993286,24.8s,2.1496527194976807,2.1502838134765625,0.6899685859680176,,,,
13,13,2.989609136581421,0.22433333333333333,mean: 2.989609136581421,mean: 0.22433333333333333,1749013785.2088249,2025/06/04 14:09:45,26.831013441085815,26.8s,2.3222885131835938,2.3229668140411377,0.7491371631622314,,,,
14,14,2.866385010401408,0.25233333333333335,mean: 2.866385010401408,mean: 0.25233333333333335,1749013787.2453063,2025/06/04 14:09:47,28.867494821548462,28.9s,2.5004262924194336,2.5011613368988037,0.8072717189788818,,,,
15,15,2.7862847735087075,0.2713333333333333,mean: 2.7862847735087075,mean: 0.2713333333333333,1749013789.2577345,2025/06/04 14:09:49,30.879923105239868,30.9s,2.67309308052063,2.673880100250244,0.8662655353546143,,,,
16,16,2.664029526392619,0.29333333333333333,mean: 2.664029526392619,mean: 0.29333333333333333,1749013791.286845,2025/06/04 14:09:51,32.90903353691101,32.9s,2.8458938598632812,2.8467304706573486,0.9234471321105957,,,,
17,17,2.593134133021037,0.30233333333333334,mean: 2.593134133021037,mean: 0.30233333333333334,1749013793.306189,2025/06/04 14:09:53,34.928377628326416,34.9s,3.0213589668273926,3.022244691848755,0.9802751541137695,,,,
18,18,2.470183614730835,0.3443333333333333,mean: 2.470183614730835,mean: 0.3443333333333333,1749013795.3326292,2025/06/04 14:09:55,36.95481777191162,37.0s,3.1963744163513184,3.1973116397857666,1.0365190505981445,,,,
19,19,2.3778591225941974,0.358,mean: 2.3778591225941974,mean: 0.358,1749013797.3574808,2025/06/04 14:09:57,38.97966933250427,39.0s,3.371955633163452,3.3729445934295654,1.0935635566711426,,,,
20,20,2.305596990585327,0.36833333333333335,mean: 2.305596990585327,mean: 0.36833333333333335,1749013799.388155,2025/06/04 14:09:59,41.01034355163574,41.0s,3.547072410583496,3.5481133460998535,1.1529808044433594,,,,
21,21,2.156674321492513,0.4076666666666667,mean: 2.156674321492513,mean: 0.4076666666666667,1749013801.406087,2025/06/04 14:10:01,43.02827548980713,43.0s,3.7209160327911377,3.7220072746276855,1.2094194889068604,,,,
22,22,2.0141951160430906,0.44166666666666665,mean: 2.0141951160430906,mean: 0.44166666666666665,1749013803.4216304,2025/06/04 14:10:03,45.043818950653076,45.0s,3.8950467109680176,3.896186113357544,1.26576828956604,,,,
23,23,1.9711568037668863,0.448,mean: 1.9711568037668863,mean: 0.448,1749013805.434621,2025/06/04 14:10:05,47.05680966377258,47.1s,4.0690131187438965,4.070206642150879,1.3223519325256348,,,,
24,24,1.8509432582855225,0.4736666666666667,mean: 1.8509432582855225,mean: 0.4736666666666667,1749013807.4569104,2025/06/04 14:10:07,49.07909893989563,49.1s,4.24360990524292,4.244857549667358,1.3807752132415771,,,,
25,25,1.7260118951797485,0.5076666666666667,mean: 1.7260118951797485,mean: 0.5076666666666667,1749013809.473808,2025/06/04 14:10:09,51.095996618270874,51.1s,4.417574405670166,4.418870449066162,1.4398720264434814,,,,
26,26,1.6320062987009685,0.5363333333333333,mean: 1.6320062987009685,mean: 0.5363333333333333,1749013811.49892,2025/06/04 14:10:11,53.121108531951904,53.1s,4.592069864273071,4.593419790267944,1.4970099925994873,,,,
27,27,1.5318187624613444,0.5526666666666666,mean: 1.5318187624613444,mean: 0.5526666666666666,1749013813.5094752,2025/06/04 14:10:13,55.13166379928589,55.1s,4.765231132507324,4.766635179519653,1.554504156112671,,,,
28,28,1.478226970990499,0.568,mean: 1.478226970990499,mean: 0.568,1749013815.5149574,2025/06/04 14:10:15,57.13714599609375,57.1s,4.9382123947143555,4.939666748046875,1.611577033996582,,,,
29,29,1.3697476654052734,0.601,mean: 1.3697476654052734,mean: 0.601,1749013817.5450206,2025/06/04 14:10:17,59.16720914840698,59.2s,5.113649845123291,5.115158319473267,1.6690831184387207,,,,
30,30,1.2249668951034547,0.632,mean: 1.2249668951034547,mean: 0.632,1749013819.5640478,2025/06/04 14:10:19,61.18623638153076,1.0m,5.286746263504028,5.288321018218994,1.7267179489135742,,,,
31,31,1.182127456665039,0.651,mean: 1.182127456665039,mean: 0.651,1749013821.5721755,2025/06/04 14:10:21,63.194364070892334,1.1m,5.459596395492554,5.461222410202026,1.7849829196929932,,,,
32,32,1.093734517733256,0.6793333333333333,mean: 1.093734517733256,mean: 0.6793333333333333,1749013823.664301,2025/06/04 14:10:23,65.28648948669434,1.1m,5.6457743644714355,5.647452116012573,1.8453490734100342,,,,
33,33,1.0165884873072306,0.7033333333333334,mean: 1.0165884873072306,mean: 0.7033333333333334,1749013825.7076664,2025/06/04 14:10:25,67.32985496520996,1.1m,5.823711156845093,5.825439453125,1.9017651081085205,,,,
34,34,0.9338860114415487,0.7183333333333334,mean: 0.9338860114415487,mean: 0.7183333333333334,1749013827.7320304,2025/06/04 14:10:27,69.35421895980835,1.2m,5.997705459594727,5.999485969543457,1.9589824676513672,,,,
35,35,0.8900301367441813,0.727,mean: 0.8900301367441813,mean: 0.727,1749013829.7859535,2025/06/04 14:10:29,71.40814208984375,1.2m,6.175916910171509,6.177749872207642,2.016108274459839,,,,
36,36,0.8462904669443766,0.739,mean: 0.8462904669443766,mean: 0.739,1749013831.8139524,2025/06/04 14:10:31,73.43614101409912,1.2m,6.3517467975616455,6.353626728057861,2.0734407901763916,,,,
37,37,0.8241641356150309,0.751,mean: 0.8241641356150309,mean: 0.751,1749013833.8357553,2025/06/04 14:10:33,75.4579439163208,1.3m,6.5246875286102295,6.526620149612427,2.129615306854248,,,,
38,38,0.7777587426503499,0.7656666666666667,mean: 0.7777587426503499,mean: 0.7656666666666667,1749013835.8609145,2025/06/04 14:10:35,77.4831030368805,1.3m,6.697773218154907,6.699755430221558,2.1856069564819336,,,,
39,39,0.6768844985961914,0.8,mean: 0.6768844985961914,mean: 0.8,1749013837.8779707,2025/06/04 14:10:37,79.50015926361084,1.3m,6.871949195861816,6.873979568481445,2.242119073867798,,,,
40,40,0.6402003734906514,0.8136666666666666,mean: 0.6402003734906514,mean: 0.8136666666666666,1749013839.8900387,2025/06/04 14:10:39,81.51222729682922,1.4m,7.044408321380615,7.046492576599121,2.298588514328003,,,,
41,41,0.5684998567899068,0.8416666666666667,mean: 0.5684998567899068,mean: 0.8416666666666667,1749013841.899646,2025/06/04 14:10:41,83.5218346118927,1.4m,7.21697211265564,7.219105005264282,2.3552935123443604,,,,
42,42,0.5222047657966614,0.851,mean: 0.5222047657966614,mean: 0.851,1749013843.914336,2025/06/04 14:10:43,85.53652453422546,1.4m,7.389650106430054,7.391833066940308,2.4129257202148438,,,,
43,43,0.4895271428426107,0.857,mean: 0.4895271428426107,mean: 0.857,1749013845.920478,2025/06/04 14:10:45,87.54266667366028,1.5m,7.562220096588135,7.564451217651367,2.4706974029541016,,,,
44,44,0.49862737226486203,0.849,mean: 0.49862737226486203,mean: 0.849,1749013847.9559317,2025/06/04 14:10:47,89.57812023162842,1.5m,7.740128040313721,7.742420434951782,2.527479648590088,,,,
45,45,0.4758859659830729,0.8563333333333333,mean: 0.4758859659830729,mean: 0.8563333333333333,1749013849.973582,2025/06/04 14:10:49,91.59577059745789,1.5m,7.91496729850769,7.91731071472168,2.5846517086029053,,,,
46,46,0.43894301970799765,0.8743333333333333,mean: 0.43894301970799765,mean: 0.8743333333333333,1749013851.9860592,2025/06/04 14:10:51,93.60824775695801,1.6m,8.088272333145142,8.090664386749268,2.641986608505249,,,,
47,47,0.39699919311205545,0.8806666666666667,mean: 0.39699919311205545,mean: 0.8806666666666667,1749013854.0224361,2025/06/04 14:10:54,95.64462471008301,1.6m,8.263775110244751,8.26621699333191,2.699260950088501,,,,
48,48,0.33568927423159284,0.9063333333333333,mean: 0.33568927423159284,mean: 0.9063333333333333,1749013856.0436814,2025/06/04 14:10:56,97.66586995124817,1.6m,8.437930583953857,8.440423727035522,2.7565865516662598,,,,
49,49,0.3661515990893046,0.9043333333333333,mean: 0.3661515990893046,mean: 0.9043333333333333,1749013858.0566108,2025/06/04 14:10:58,99.67879939079285,1.7m,8.611543655395508,8.614088296890259,2.813178539276123,,,,
50,50,0.40219649132092794,0.8853333333333333,mean: 0.40219649132092794,mean: 0.8853333333333333,1749013860.0689166,2025/06/04 14:11:00,101.6911051273346,1.7m,8.784419775009155,8.787012815475464,2.870626926422119,,,,
51,51,0.3700885628859202,0.8976666666666666,mean: 0.3700885628859202,mean: 0.8976666666666666,1749013862.08203,2025/06/04 14:11:02,103.70421862602234,1.7m,8.957262992858887,8.959908246994019,2.9277920722961426,,,,
52,52,0.3207291193803151,0.908,mean: 0.3207291193803151,mean: 0.908,1749013864.0936525,2025/06/04 14:11:04,105.71584105491638,1.8m,9.130921363830566,9.133617401123047,2.9839022159576416,,,,
53,53,0.3092740124066671,0.9126666666666666,mean: 0.3092740124066671,mean: 0.9126666666666666,1749013866.126861,2025/06/04 14:11:06,107.7490496635437,1.8m,9.305511713027954,9.308258295059204,3.040968418121338,,,,
54,54,0.27882054265340167,0.92,mean: 0.27882054265340167,mean: 0.92,1749013868.1564972,2025/06/04 14:11:08,109.77868580818176,1.8m,9.481451034545898,9.48424744606018,3.098595142364502,,,,
55,55,0.2571971155802409,0.9353333333333333,mean: 0.2571971155802409,mean: 0.9353333333333333,1749013870.1687765,2025/06/04 14:11:10,111.79096508026123,1.9m,9.654422044754028,9.657269477844238,3.1551589965820312,,,,
56,56,0.25431169414520266,0.931,mean: 0.25431169414520266,mean: 0.931,1749013872.2177503,2025/06/04 14:11:12,113.83993887901306,1.9m,9.83306622505188,9.835967063903809,3.2129173278808594,,,,
57,57,0.276928230603536,0.92,mean: 0.276928230603536,mean: 0.92,1749013874.2960694,2025/06/04 14:11:14,115.91825795173645,1.9m,10.016765832901001,10.019717693328857,3.2699759006500244,,,,
58,58,0.28593722240130104,0.9236666666666666,mean: 0.28593722240130104,mean: 0.9236666666666666,1749013876.3215587,2025/06/04 14:11:16,117.9437472820282,2.0m,10.188931226730347,10.191932201385498,3.3273048400878906,,,,
59,59,0.27197503169377646,0.924,mean: 0.27197503169377646,mean: 0.924,1749013878.3539548,2025/06/04 14:11:18,119.97614336013794,2.0m,10.365162372589111,10.368218183517456,3.385155200958252,,,,
60,60,0.26853206992149353,0.922,mean: 0.26853206992149353,mean: 0.922,1749013880.377205,2025/06/04 14:11:20,121.99939346313477,2.0m,10.53830099105835,10.541407823562622,3.4436798095703125,,,,
61,61,0.23973465939362845,0.935,mean: 0.23973465939362845,mean: 0.935,1749013882.385546,2025/06/04 14:11:22,124.00773453712463,2.1m,10.711862087249756,10.715044021606445,3.500638008117676,,,,
62,62,0.2190548452536265,0.9453333333333334,mean: 0.2190548452536265,mean: 0.9453333333333334,1749013884.403234,2025/06/04 14:11:24,126.0254225730896,2.1m,10.884278297424316,10.88750958442688,3.5571718215942383,,,,
63,63,0.2104733281135559,0.9453333333333334,mean: 0.2104733281135559,mean: 0.9453333333333334,1749013886.42686,2025/06/04 14:11:26,128.04904866218567,2.1m,11.058709144592285,11.06199026107788,3.6152656078338623,,,,
64,64,0.18682859257857004,0.9526666666666667,mean: 0.18682859257857004,mean: 0.9526666666666667,1749013888.4516628,2025/06/04 14:11:28,130.0738513469696,2.2m,11.234124660491943,11.237458229064941,3.671557664871216,,,,
65,65,0.2373280611038208,0.936,mean: 0.2373280611038208,mean: 0.936,1749013890.4606142,2025/06/04 14:11:30,132.08280277252197,2.2m,11.408836126327515,11.41222333908081,3.7280831336975098,,,,
66,66,0.2175659387111664,0.943,mean: 0.2175659387111664,mean: 0.943,1749013892.489784,2025/06/04 14:11:32,134.1119725704193,2.2m,11.583580493927002,11.587019681930542,3.784794569015503,,,,
67,67,0.1831152602036794,0.9516666666666667,mean: 0.1831152602036794,mean: 0.9516666666666667,1749013894.50315,2025/06/04 14:11:34,136.12533855438232,2.3m,11.756734132766724,11.760224342346191,3.8417398929595947,,,,
68,68,0.17666459492842357,0.958,mean: 0.17666459492842357,mean: 0.958,1749013896.5212753,2025/06/04 14:11:36,138.14346385002136,2.3m,11.929366827011108,11.93290662765503,3.8996002674102783,,,,
69,69,0.16541231779257456,0.96,mean: 0.16541231779257456,mean: 0.96,1749013898.5388744,2025/06/04 14:11:38,140.16106295585632,2.3m,12.103194952011108,12.106781959533691,3.9566891193389893,,,,
70,70,0.15582030471165975,0.9633333333333334,mean: 0.15582030471165975,mean: 0.9633333333333334,1749013900.5631616,2025/06/04 14:11:40,142.18535017967224,2.4m,12.27633810043335,12.279975175857544,4.0135087966918945,,,,
71,71,0.1545987550417582,0.962,mean: 0.1545987550417582,mean: 0.962,1749013902.5854135,2025/06/04 14:11:42,144.20760202407837,2.4m,12.450782299041748,12.454469442367554,4.07025933265686,,,,
72,72,0.17300133248170216,0.9573333333333334,mean: 0.17300133248170216,mean: 0.9573333333333334,1749013904.6071584,2025/06/04 14:11:44,146.22934699058533,2.4m,12.623788833618164,12.627529382705688,4.12719988822937,,,,
73,73,0.14773118917147318,0.9636666666666667,mean: 0.14773118917147318,mean: 0.9636666666666667,1749013906.6264443,2025/06/04 14:11:46,148.24863290786743,2.5m,12.797489881515503,12.801278114318848,4.185735464096069,,,,
74,74,0.16296330579121907,0.9596666666666667,mean: 0.16296330579121907,mean: 0.9596666666666667,1749013908.6573246,2025/06/04 14:11:48,150.27951312065125,2.5m,12.972975969314575,12.976815223693848,4.242747783660889,,,,
75,75,0.1566691620349884,0.9596666666666667,mean: 0.1566691620349884,mean: 0.9596666666666667,1749013910.6944466,2025/06/04 14:11:50,152.31663513183594,2.5m,13.146104097366333,13.149994373321533,4.2998552322387695,,,,
76,76,0.16402027332782745,0.9576666666666667,mean: 0.16402027332782745,mean: 0.9576666666666667,1749013912.7057593,2025/06/04 14:11:52,154.32794785499573,2.6m,13.31912112236023,13.323060989379883,4.356647253036499,,,,
77,77,0.1869129269917806,0.9533333333333334,mean: 0.1869129269917806,mean: 0.9533333333333334,1749013914.7211168,2025/06/04 14:11:54,156.34330534934998,2.6m,13.49157977104187,13.49557113647461,4.413691997528076,,,,
78,78,0.18566568660736085,0.949,mean: 0.18566568660736085,mean: 0.949,1749013916.7392945,2025/06/04 14:11:56,158.36148309707642,2.6m,13.664113283157349,13.668156385421753,4.470507860183716,,,,
79,79,0.3150692014694214,0.914,mean: 0.3150692014694214,mean: 0.914,1749013918.7565572,2025/06/04 14:11:58,160.37874579429626,2.7m,13.836527347564697,13.840620040893555,4.527094602584839,,,,
80,80,0.2848630620638529,0.9226666666666666,mean: 0.2848630620638529,mean: 0.9226666666666666,1749013920.7708466,2025/06/04 14:12:00,162.39303517341614,2.7m,14.009425640106201,14.013576984405518,4.58386754989624,,,,
81,81,0.2571390233039856,0.9273333333333333,mean: 0.2571390233039856,mean: 0.9273333333333333,1749013922.7878036,2025/06/04 14:12:02,164.40999221801758,2.7m,14.182677745819092,14.18687915802002,4.641221046447754,,,,
82,82,0.25430814011891684,0.9273333333333333,mean: 0.25430814011891684,mean: 0.9273333333333333,1749013924.8047051,2025/06/04 14:12:04,166.4268937110901,2.8m,14.355810642242432,14.360066175460815,4.700632572174072,,,,
83,83,0.21077513766288758,0.946,mean: 0.21077513766288758,mean: 0.946,1749013926.8242319,2025/06/04 14:12:06,168.44642043113708,2.8m,14.52916145324707,14.533468961715698,4.758137226104736,,,,
84,84,0.1864793508052826,0.9566666666666667,mean: 0.1864793508052826,mean: 0.9566666666666667,1749013928.8528798,2025/06/04 14:12:08,170.47506833076477,2.8m,14.70238184928894,14.706740379333496,4.81917142868042,,,,
85,85,0.19746006830533344,0.95,mean: 0.19746006830533344,mean: 0.95,1749013930.864583,2025/06/04 14:12:10,172.48677158355713,2.9m,14.87588381767273,14.8802969455719,4.87565016746521,,,,
86,86,0.18590181581179302,0.955,mean: 0.18590181581179302,mean: 0.955,1749013932.8918948,2025/06/04 14:12:12,174.51408338546753,2.9m,15.051647424697876,15.056113719940186,4.932361841201782,,,,
87,87,0.1646921836535136,0.9603333333333334,mean: 0.1646921836535136,mean: 0.9603333333333334,1749013934.9070387,2025/06/04 14:12:14,176.5292272567749,2.9m,15.226048946380615,15.230566024780273,4.988910675048828,,,,
88,88,0.14814391279220582,0.9653333333333334,mean: 0.14814391279220582,mean: 0.9653333333333334,1749013936.9233775,2025/06/04 14:12:16,178.54556608200073,3.0m,15.398884773254395,15.403451442718506,5.045975685119629,,,,
89,89,0.20855025672912597,0.9466666666666667,mean: 0.20855025672912597,mean: 0.9466666666666667,1749013938.9439414,2025/06/04 14:12:18,180.56612992286682,3.0m,15.572523355484009,15.577143430709839,5.103700399398804,,,,
90,90,0.17462547914187113,0.951,mean: 0.17462547914187113,mean: 0.951,1749013940.9646983,2025/06/04 14:12:20,182.58688688278198,3.0m,15.746622562408447,15.751301288604736,5.161273002624512,,,,
91,91,0.20943990325927733,0.9473333333333334,mean: 0.20943990325927733,mean: 0.9473333333333334,1749013942.9908478,2025/06/04 14:12:22,184.61303639411926,3.1m,15.920313835144043,15.925043106079102,5.218122243881226,,,,
92,92,0.20705454150835673,0.948,mean: 0.20705454150835673,mean: 0.948,1749013945.0099761,2025/06/04 14:12:25,186.63216471672058,3.1m,16.093597173690796,16.098379135131836,5.2757604122161865,,,,
93,93,0.19478260850906373,0.9483333333333334,mean: 0.19478260850906373,mean: 0.9483333333333334,1749013947.0429943,2025/06/04 14:12:27,188.6651828289032,3.1m,16.26595973968506,16.270795345306396,5.333451986312866,,,,
94,94,0.1595946137905121,0.9573333333333334,mean: 0.1595946137905121,mean: 0.9573333333333334,1749013949.0760128,2025/06/04 14:12:29,190.69820141792297,3.2m,16.441635847091675,16.44652509689331,5.39015007019043,,,,
95,95,0.15604411772886911,0.959,mean: 0.15604411772886911,mean: 0.959,1749013951.0974288,2025/06/04 14:12:31,192.71961736679077,3.2m,16.61440420150757,16.619346618652344,5.447263240814209,,,,
96,96,0.15512022972106934,0.959,mean: 0.15512022972106934,mean: 0.959,1749013953.1182194,2025/06/04 14:12:33,194.7404079437256,3.2m,16.78934407234192,16.79434084892273,5.504452466964722,,,,
97,97,0.13324370670318603,0.9693333333333334,mean: 0.13324370670318603,mean: 0.9693333333333334,1749013955.140136,2025/06/04 14:12:35,196.7623245716095,3.3m,16.96211338043213,16.96716070175171,5.5613861083984375,,,,
98,98,0.1499889880021413,0.965,mean: 0.1499889880021413,mean: 0.965,1749013957.156406,2025/06/04 14:12:37,198.77859449386597,3.3m,17.135606050491333,17.140705108642578,5.6184422969818115,,,,
99,99,0.14272326068083446,0.964,mean: 0.14272326068083446,mean: 0.964,1749013959.183723,2025/06/04 14:12:39,200.8059115409851,3.3m,17.309694051742554,17.314844131469727,5.675762176513672,,,,
100,100,0.13151100540161134,0.9726666666666667,mean: 0.13151100540161134,mean: 0.9726666666666667,1749013963.3761098,2025/06/04 14:12:43,204.99829840660095,3.4m,17.631231546401978,17.488133907318115,5.732087135314941,5.334831757354737,0.1952,mean: 5.334831757354737,mean: 0.1952
101,101,0.16333781103293102,0.9606666666666667,mean: 0.16333781103293102,mean: 0.9606666666666667,1749013965.543989,2025/06/04 14:12:45,207.1661775112152,3.5m,17.804556131362915,17.661510467529297,5.789612054824829,,,,
102,102,0.14702000725269318,0.9653333333333334,mean: 0.14702000725269318,mean: 0.9653333333333334,1749013967.565084,2025/06/04 14:12:47,209.18727254867554,3.5m,17.977421283721924,17.83442783355713,5.847230672836304,,,,
103,103,0.14446858429908752,0.96,mean: 0.14446858429908752,mean: 0.96,1749013969.5874023,2025/06/04 14:12:49,211.20959091186523,3.5m,18.151179790496826,18.00824284553528,5.904536247253418,,,,
104,104,0.1624387003183365,0.9616666666666667,mean: 0.1624387003183365,mean: 0.9616666666666667,1749013971.6133296,2025/06/04 14:12:51,213.2355182170868,3.6m,18.327491283416748,18.18460440635681,5.9615418910980225,,,,
105,105,0.1446880906422933,0.9643333333333334,mean: 0.1446880906422933,mean: 0.9643333333333334,1749013973.621752,2025/06/04 14:12:53,215.24394059181213,3.6m,18.50054383277893,18.357707023620605,6.017940521240234,,,,
106,106,0.16553500394026438,0.9596666666666667,mean: 0.16553500394026438,mean: 0.9596666666666667,1749013975.6347692,2025/06/04 14:12:55,217.25695776939392,3.6m,18.674601078033447,18.53181552886963,6.074294328689575,,,,
107,107,0.16967634427547454,0.9583333333333334,mean: 0.16967634427547454,mean: 0.9583333333333334,1749013977.6549664,2025/06/04 14:12:57,219.27715492248535,3.7m,18.847767114639282,18.705029726028442,6.131534099578857,,,,
