step,epoch,train_loss,train_acc,train_path_loss,train_path_acc,timestamp,timestamp_fmt,duration,duration_fmt,dur_total_core,dur_train_core,dur_dl_train,val_loss,val_acc
1,1,4.649593048095703,0.014,mean: 4.649593048095703,mean: 0.014,1748927987.7484133,2025/06/03 14:19:47,1.6914544105529785,1.7s,0.14111781120300293,0.14118146896362305,0.06138443946838379,,
2,2,4.494039047241211,0.0305,mean: 4.494039047241211,mean: 0.0305,1748927989.2683308,2025/06/03 14:19:49,3.211371898651123,3.2s,0.2826230525970459,0.28273749351501465,0.11938333511352539,,
3,3,4.383257591247559,0.0405,mean: 4.383257591247559,mean: 0.0405,1748927990.690042,2025/06/03 14:19:50,4.63308310508728,4.6s,0.41803836822509766,0.4181990623474121,0.17925715446472168,,
4,4,4.2508018112182615,0.0525,mean: 4.2508018112182615,mean: 0.0525,1748927992.063459,2025/06/03 14:19:52,6.006500005722046,6.0s,0.5482869148254395,0.5484840869903564,0.23491764068603516,,
5,5,4.137547943115234,0.0635,mean: 4.137547943115234,mean: 0.0635,1748927993.4433916,2025/06/03 14:19:53,7.386432647705078,7.4s,0.6797013282775879,0.6799356937408447,0.2908353805541992,,
6,6,4.043564540863037,0.0795,mean: 4.043564540863037,mean: 0.0795,1748927994.8205922,2025/06/03 14:19:54,8.763633251190186,8.8s,0.8108468055725098,0.8111162185668945,0.34534287452697754,,
7,7,3.93732014465332,0.0855,mean: 3.93732014465332,mean: 0.0855,1748927996.208525,2025/06/03 14:19:56,10.15156602859497,10.2s,0.9418139457702637,0.9421186447143555,0.40113067626953125,,
8,8,3.8544812297821043,0.1025,mean: 3.8544812297821043,mean: 0.1025,1748927997.6061714,2025/06/03 14:19:57,11.549212455749512,11.5s,1.0714671611785889,1.071810007095337,0.4584791660308838,,
9,9,3.7771106262207033,0.11,mean: 3.7771106262207033,mean: 0.11,1748927998.985021,2025/06/03 14:19:58,12.928062200546265,12.9s,1.2019171714782715,1.202296495437622,0.5168704986572266,,
10,10,3.70912829208374,0.1255,mean: 3.70912829208374,mean: 0.1255,1748928002.5114245,2025/06/03 14:20:02,16.454465627670288,16.5s,1.4891490936279297,1.334305763244629,0.5747113227844238,3.9960348403930666,0.0898
