model_arc,epochs,ensemble_type,params,grad,epoch,train_loss,train_acc,val_loss,val_acc,timestamp,timestamp_fmt,duration,duration_fmt,grad_mean
models.resnet_git_ee resnet18,100,ME,2855808,2855808,100,0.3680628698348999,0.869,1.1061121397018432,0.6876,1745358278.984974,2025/04/23 06:44:38,1436.0636610984802,23.9m,0.000024434713850496337
