step,epoch,train_loss,train_acc,val_loss,val_acc,timestamp,timestamp_fmt,duration,duration_fmt,grad_mean
1,1,1.8863830894470215,0.3102,1.6087197883605957,0.4218,1745257819.1968687,2025/04/22 02:50:19,3.252146005630493,3.3s,0.0001685380411799997
2,2,1.5756927234649658,0.421,1.5051849185943604,0.4598,1745257822.5288095,2025/04/22 02:50:22,6.584086894989014,6.6s,0.00015690087457187474
3,3,1.446192811393738,0.4694,1.4291819869995117,0.4828,1745257825.7938151,2025/04/22 02:50:25,9.849092483520508,9.8s,0.00019857344159390777
4,4,1.3728426290512086,0.4984,1.3628896190643311,0.499,1745257829.026523,2025/04/22 02:50:29,13.08180046081543,13.1s,0.00017680700693745166
5,5,1.322492692756653,0.5278,1.323831460571289,0.5136,1745257832.301884,2025/04/22 02:50:32,16.357161283493042,16.4s,0.00014325443771667778
6,6,1.26050778465271,0.5446,1.2706312046051025,0.5502,1745257835.5685248,2025/04/22 02:50:35,19.623802185058594,19.6s,0.00019488268299028277
7,7,1.2250290878295897,0.566,1.2370298393249513,0.555,1745257838.8365624,2025/04/22 02:50:38,22.891839742660522,22.9s,0.0001088393255486153
8,8,1.1740586294174193,0.5774,1.2224958389282226,0.5594,1745257842.0934799,2025/04/22 02:50:42,26.148757219314575,26.1s,0.00019609635637607425
9,9,1.1455569869995117,0.588,1.2003023483276367,0.5704,1745257845.3505652,2025/04/22 02:50:45,29.405842542648315,29.4s,0.00021498480055015534
10,10,1.143244024848938,0.5918,1.1807202868461608,0.5812,1745257848.617573,2025/04/22 02:50:48,32.672850370407104,32.7s,0.00020753794524352998
11,11,1.1267166765213013,0.6016,1.135372832107544,0.6016,1745257851.9255908,2025/04/22 02:50:51,35.980868101119995,36.0s,0.00015776748477946967
12,12,1.0544889926910401,0.6288,1.1433174322128297,0.594,1745257855.2520194,2025/04/22 02:50:55,39.30729675292969,39.3s,0.00019612605683505535
