step,lr,epoch,train_loss,train_acc,val_loss,val_acc,timestamp,timestamp_fmt,duration,duration_fmt,grad_mean
1,0.1,1,2.300220489501953,0.1171875,2.303027391433716,0.0625,1745743637.7343554,2025/04/27 17:47:17,4.910964012145996,4.9s,0.00003769145769183524
2,0.0,2,2.301254987716675,0.1171875,2.297590494155884,0.1015625,1745743638.5114448,2025/04/27 17:47:18,5.688053369522095,5.7s,0.000035148852475686
3,0.0,3,2.296505331993103,0.15625,2.29577374458313,0.15625,1745743639.2794914,2025/04/27 17:47:19,6.456099987030029,6.5s,0.000036017019738210365
4,0.0,4,2.2954546213150024,0.15234375,2.294638156890869,0.203125,1745743640.0368834,2025/04/27 17:47:20,7.213491916656494,7.2s,0.00003851357178064063
5,0.0,5,2.300533175468445,0.14453125,2.2941014766693115,0.171875,1745743640.7956295,2025/04/27 17:47:20,7.972238063812256,8.0s,0.000038352540286723524
6,0.0,6,2.296851634979248,0.109375,2.2938802242279053,0.1484375,1745743641.5678985,2025/04/27 17:47:21,8.744507074356079,8.7s,0.000035697554267244413
7,0.0,7,2.2963112592697144,0.125,2.2931978702545166,0.140625,1745743642.328272,2025/04/27 17:47:22,9.504880666732788,9.5s,0.000035559347452363
8,0.0,8,2.2938971519470215,0.1484375,2.2928600311279297,0.1953125,1745743643.0909505,2025/04/27 17:47:23,10.267559051513672,10.3s,0.0000395341994590126
9,0.0,9,2.295915722846985,0.1171875,2.2925312519073486,0.203125,1745743643.8521402,2025/04/27 17:47:23,11.028748750686646,11.0s,0.00003770627154153772
10,0.0,10,2.293315052986145,0.1328125,2.29211688041687,0.1796875,1745743644.613178,2025/04/27 17:47:24,11.789786577224731,11.8s,0.00003534400821081363
