step,trainable,epoch,train_loss,train_acc,val_loss,val_acc,timestamp,timestamp_fmt,duration,duration_fmt,dur_total_core,dur_train_core,dur_dl_train
1,2052,1,1.1015113274256387,0.5572916666666666,0.8645234902699789,0.725,1749104666.6812174,2025/06/05 15:24:26,0.9010829925537109,901.1ms,0.050542593002319336,0.04190516471862793,0.054041385650634766
2,2052,2,0.654925012588501,0.8020833333333334,0.7058482646942139,0.7708333333333334,1749104668.6638873,2025/06/05 15:24:28,2.8837528228759766,2.9s,0.09328770637512207,0.07705473899841309,0.1076955795288086
3,2052,3,0.5129569172859192,0.8395833333333333,0.6726269125938416,0.7833333333333333,1749104670.7245307,2025/06/05 15:24:30,4.944396257400513,4.9s,0.14955449104309082,0.12282896041870117,0.17502212524414062
4,2052,4,0.5051518420378367,0.8354166666666667,0.6106791377067566,0.8,1749104672.7989876,2025/06/05 15:24:32,7.018853187561035,7.0s,0.20586156845092773,0.16289782524108887,0.23026299476623535
5,2052,5,0.4518841822942098,0.853125,0.5891825576623281,0.825,1749104674.9455101,2025/06/05 15:24:34,9.165375709533691,9.2s,0.276033878326416,0.21486210823059082,0.28222084045410156
6,2052,6,0.43881811598936715,0.8541666666666666,0.5657893260320027,0.825,1749104677.0751905,2025/06/05 15:24:37,11.295056104660034,11.3s,0.34992098808288574,0.2752659320831299,0.33393192291259766
7,2052,7,0.41472040315469105,0.8770833333333333,0.5578850229581197,0.8166666666666667,1749104679.2842605,2025/06/05 15:24:39,13.504126071929932,13.5s,0.4298241138458252,0.340167760848999,0.3935739994049072
8,2052,8,0.40898231267929075,0.8614583333333333,0.5585572203000386,0.8208333333333333,1749104681.5231586,2025/06/05 15:24:41,15.743024110794067,15.7s,0.513239860534668,0.41219496726989746,0.44291234016418457
9,2052,9,0.38347105781237284,0.8729166666666667,0.5392884731292724,0.8208333333333333,1749104683.7528703,2025/06/05 15:24:43,17.97273588180542,18.0s,0.601870059967041,0.4848806858062744,0.5058920383453369
10,2052,10,0.3959837039311727,0.865625,0.5313417236010234,0.825,1749104685.9663146,2025/06/05 15:24:45,20.186180114746094,20.2s,0.685828685760498,0.5567872524261475,0.556441068649292
11,2052,11,0.3564040124416351,0.8864583333333333,0.5297780752182006,0.825,1749104688.3385003,2025/06/05 15:24:48,22.55836582183838,22.6s,0.77449631690979,0.6318120956420898,0.6111347675323486
12,2052,12,0.3756007959445318,0.8708333333333333,0.5188586970170339,0.8208333333333333,1749104690.6096787,2025/06/05 15:24:50,24.82954430580139,24.8s,0.8708717823028564,0.7094380855560303,0.6668696403503418
13,2052,13,0.38670767347017926,0.8729166666666667,0.5235294342041016,0.8208333333333333,1749104692.8455923,2025/06/05 15:24:52,27.065457820892334,27.1s,0.9569981098175049,0.7821328639984131,0.7275030612945557
14,2052,14,0.38861741522947946,0.8677083333333333,0.525469966729482,0.8208333333333333,1749104695.0541246,2025/06/05 15:24:55,29.273990154266357,29.3s,1.0405313968658447,0.849644660949707,0.7789299488067627
15,2052,15,0.38347095747788745,0.8791666666666667,0.5157582441965739,0.8166666666666667,1749104697.4185846,2025/06/05 15:24:57,31.638450145721436,31.6s,1.1336801052093506,0.9335324764251709,0.8354716300964355
