step,epoch,train_loss,train_acc,train_path_loss,train_path_acc,timestamp,timestamp_fmt,duration,duration_fmt,dur_total_core,dur_train_core,dur_dl_train,val_loss,val_acc
1,1,5.610578926086426,0.009,mean: 5.610578926086426,mean: 0.009,1748921317.9960895,2025/06/03 12:28:37,1.581719160079956,1.6s,0.13674592971801758,0.13679194450378418,0.05681943893432617,,
2,2,4.639632251739502,0.0085,mean: 4.639632251739502,mean: 0.0085,1748921319.5390005,2025/06/03 12:28:39,3.1246302127838135,3.1s,0.27512168884277344,0.2752265930175781,0.11621928215026855,,
3,3,4.611303749084473,0.0105,mean: 4.611303749084473,mean: 0.0105,1748921320.9992838,2025/06/03 12:28:40,4.584913492202759,4.6s,0.4160749912261963,0.4162285327911377,0.17409038543701172,,
4,4,4.605308853149414,0.0095,mean: 4.605308853149414,mean: 0.0095,1748921322.4059076,2025/06/03 12:28:42,5.99153733253479,6.0s,0.5483877658843994,0.5485837459564209,0.2297227382659912,,
5,5,4.581257392883301,0.0105,mean: 4.581257392883301,mean: 0.0105,1748921323.7726636,2025/06/03 12:28:43,7.358293294906616,7.4s,0.6782166957855225,0.6784534454345703,0.28437185287475586,,
6,6,4.572361022949218,0.0115,mean: 4.572361022949218,mean: 0.0115,1748921325.2133327,2025/06/03 12:28:45,8.798962354660034,8.8s,0.8114068508148193,0.8116846084594727,0.33972811698913574,,
7,7,4.557392467498779,0.012,mean: 4.557392467498779,mean: 0.012,1748921326.601412,2025/06/03 12:28:46,10.187041759490967,10.2s,0.9417178630828857,0.9420335292816162,0.40059566497802734,,
8,8,4.547474479675293,0.0145,mean: 4.547474479675293,mean: 0.0145,1748921327.9975724,2025/06/03 12:28:47,11.583202123641968,11.6s,1.0722718238830566,1.0726268291473389,0.45933079719543457,,
9,9,4.53147904586792,0.0115,mean: 4.53147904586792,mean: 0.0115,1748921329.454865,2025/06/03 12:28:49,13.040494680404663,13.0s,1.202890396118164,1.2032861709594727,0.5145790576934814,,
10,10,4.507691696166992,0.012,mean: 4.507691696166992,mean: 0.012,1748921332.962839,2025/06/03 12:28:52,16.548468589782715,16.5s,1.4859719276428223,1.333691120147705,0.5734210014343262,4.5358034683227535,0.0147
11,11,4.4769734840393065,0.016,mean: 4.4769734840393065,mean: 0.016,1748921334.5937016,2025/06/03 12:28:54,18.179331302642822,18.2s,1.6175689697265625,1.4653294086456299,0.6288175582885742,,
12,12,4.458867092132568,0.016,mean: 4.458867092132568,mean: 0.016,1748921335.966187,2025/06/03 12:28:55,19.551816701889038,19.6s,1.747455358505249,1.5952560901641846,0.6863093376159668,,
13,13,4.435342872619629,0.022,mean: 4.435342872619629,mean: 0.022,1748921337.3836055,2025/06/03 12:28:57,20.96923518180847,21.0s,1.8782975673675537,1.7261388301849365,0.742030143737793,,
14,14,4.403621936798095,0.017,mean: 4.403621936798095,mean: 0.017,1748921338.7753298,2025/06/03 12:28:58,22.36095952987671,22.4s,2.008497476577759,1.8563780784606934,0.7982685565948486,,
15,15,4.356352993011475,0.021,mean: 4.356352993011475,mean: 0.021,1748921340.2353346,2025/06/03 12:29:00,23.820964336395264,23.8s,2.1422457695007324,1.9901676177978516,0.8536951541900635,,
16,16,4.327686706542969,0.03,mean: 4.327686706542969,mean: 0.03,1748921341.6054873,2025/06/03 12:29:01,25.19111704826355,25.2s,2.2719058990478516,2.1198654174804688,0.9092516899108887,,
17,17,4.292327857971191,0.0305,mean: 4.292327857971191,mean: 0.0305,1748921342.988344,2025/06/03 12:29:02,26.573973655700684,26.6s,2.402669906616211,2.2506680488586426,0.9683423042297363,,
18,18,4.260186714172363,0.0305,mean: 4.260186714172363,mean: 0.0305,1748921344.3852477,2025/06/03 12:29:04,27.970877408981323,28.0s,2.532945394515991,2.3809828758239746,1.0233662128448486,,
19,19,4.205489837646485,0.041,mean: 4.205489837646485,mean: 0.041,1748921345.7695224,2025/06/03 12:29:05,29.355152130126953,29.4s,2.6629786491394043,2.5110576152801514,1.0788679122924805,,
