step,epoch,train_loss,train_acc,train_path_loss,train_path_acc,val_loss,val_acc,val_path_loss,val_path_acc,param_l2norm_layer,param_l2norm,grad_l2norm_layer,grad_l2norm,dur_total_core,dur_train_core,dur_dl_train
1,1,4.599149713134766,0.0171,last: 4.754012297058106,last: 0.0105,,,,,(nested_data),228.67567443847656,(nested_data),0.3501603305339813,6.1558144092559814,6.156085252761841,0.07242751121520996
2,2,4.568025276184082,0.0348,last: 4.746298506164551,last: 0.0107,4.530680938720703,0.0474,last: 4.725918526458741,last: 0.0114,(nested_data),228.15977478027344,(nested_data),0.33954134583473206,14.236711502075195,12.186908721923828,0.14145350456237793
3,3,4.519978530883789,0.046,last: 4.735269449615479,last: 0.0112,,,,,(nested_data),227.67269897460938,(nested_data),0.3406426012516022,20.24088454246521,18.191341876983643,0.21240854263305664
4,4,4.46527225112915,0.0505,last: 4.722009275817871,last: 0.0123,4.417109504699707,0.0605,last: 4.7130616088867185,last: 0.0145,(nested_data),227.20848083496094,(nested_data),0.34313684701919556,28.3485107421875,24.17543315887451,0.2826273441314697
5,5,4.4127274398803715,0.0611,last: 4.7108786659240725,last: 0.014,,,,,(nested_data),226.76220703125,(nested_data),0.33862319588661194,34.41937518119812,30.246550798416138,0.3514285087585449
6,6,4.360643204498291,0.0639,last: 4.698610665130615,last: 0.0149,4.320104496765136,0.0695,last: 4.709737768554687,last: 0.0152,(nested_data),226.3348846435547,(nested_data),0.3716406226158142,42.45054268836975,36.26627779006958,0.42108845710754395
7,7,4.307936932373047,0.0675,last: 4.703146517181397,last: 0.0163,,,,,(nested_data),225.92616271972656,(nested_data),0.35558322072029114,48.43045377731323,42.24644446372986,0.4907724857330322
8,8,4.257971423339844,0.0777,last: 4.706041239929199,last: 0.0159,4.238977013015747,0.0824,last: 4.712952445983887,last: 0.0169,(nested_data),225.53497314453125,(nested_data),0.5190661549568176,56.43903923034668,48.26077079772949,0.5627994537353516
9,9,4.2076057487487795,0.0857,last: 4.715161460876465,last: 0.0171,,,,,(nested_data),225.15992736816406,(nested_data),0.6130834221839905,62.42037844657898,54.2423255443573,0.6336493492126465
10,10,4.163682469177246,0.0888,last: 4.736637074279785,last: 0.0171,4.132767442321778,0.0952,last: 4.7787208778381345,last: 0.0176,(nested_data),224.7996826171875,(nested_data),0.4417678713798523,70.14845252037048,59.99322032928467,0.7039401531219482
11,11,4.1155294372558595,0.0957,last: 4.775235179138184,last: 0.0159,,,,,(nested_data),224.45530700683594,(nested_data),0.47681301832199097,76.11797213554382,65.96297550201416,0.7737562656402588
12,12,4.063335236358642,0.1057,last: 4.795244916534424,last: 0.0192,4.02723170967102,0.1078,last: 4.844911919403076,last: 0.0196,(nested_data),224.1321258544922,(nested_data),0.4330120384693146,83.89703035354614,71.73908400535583,0.839911699295044
13,13,4.011546109008789,0.1137,last: 4.838740322113037,last: 0.0205,,,,,(nested_data),223.8302764892578,(nested_data),0.8095664978027344,89.86322546005249,77.70547890663147,0.9069197177886963
14,14,3.9648767608642577,0.1219,last: 4.908027294921875,last: 0.0222,3.954010305404663,0.1208,last: 5.02450885848999,last: 0.0237,(nested_data),223.54483032226562,(nested_data),0.7881932854652405,97.78335356712341,83.69023537635803,0.9727840423583984
15,15,3.915174366760254,0.1336,last: 5.007814122772217,last: 0.0211,,,,,(nested_data),223.27613830566406,(nested_data),0.9182199239730835,103.5416898727417,89.44877529144287,1.039543628692627
16,16,3.8615624969482423,0.1407,last: 5.146184463500976,last: 0.0216,3.859519306945801,0.1222,last: 5.277207385253906,last: 0.019,(nested_data),223.0289306640625,(nested_data),0.6828888058662415,111.29113817214966,95.20796942710876,1.1065089702606201
17,17,3.8148650203704833,0.145,last: 5.335479763031006,last: 0.017,,,,,(nested_data),222.7926025390625,(nested_data),0.9308950901031494,117.33745265007019,101.25452065467834,1.1742515563964844
18,18,3.7606178199768068,0.1531,last: 5.561316299438476,last: 0.016,3.740522985458374,0.1433,last: 6.119414306640625,last: 0.0162,(nested_data),222.5740966796875,(nested_data),1.3507288694381714,125.35069012641907,107.2217288017273,1.242722749710083
