step,epoch,train_loss,train_acc,val_loss,val_acc,timestamp,timestamp_fmt,duration,duration_fmt,grad_mean
1,1,1.865736660003662,0.3116,1.6687206771850587,0.3746,1745409695.168249,2025/04/23 21:01:35,3.3931784629821777,3.4s,0.00023409553978126496
2,2,1.61209619140625,0.4088,1.5473282737731933,0.443,1745409698.5748138,2025/04/23 21:01:38,6.799743413925171,6.8s,0.00018499084399081767
3,3,1.5030194343566894,0.4538,1.4496246505737305,0.4838,1745409701.9955873,2025/04/23 21:01:41,10.220516920089722,10.2s,0.00027332492754794657
4,4,1.4623032428741456,0.4712,1.4285496740341186,0.4912,1745409705.4281867,2025/04/23 21:01:45,13.653116226196289,13.7s,0.0001853912544902414
5,5,1.411123864364624,0.4974,1.4265004873275757,0.4892,1745409708.835814,2025/04/23 21:01:48,17.06074357032776,17.1s,0.0002497927634976804
6,6,1.372881928253174,0.5036,1.3817492397308349,0.5048,1745409712.2511716,2025/04/23 21:01:52,20.47610116004944,20.5s,0.0002624834596645087
7,7,1.3654875747680664,0.5038,1.3740171926498412,0.5108,1745409715.7179973,2025/04/23 21:01:55,23.94292688369751,23.9s,0.00021253687737043947
8,8,1.3188348810195922,0.5248,1.3497126499176026,0.5158,1745409719.191475,2025/04/23 21:01:59,27.416404485702515,27.4s,0.0001971386227523908
9,9,1.3197316497802734,0.5242,1.309888660621643,0.5342,1745409722.6295056,2025/04/23 21:02:02,30.854435205459595,30.9s,0.00013400455645751208
10,10,1.250660252571106,0.5502,1.279159108734131,0.542,1745409726.1499,2025/04/23 21:02:06,34.37482953071594,34.4s,0.0001876257883850485
11,11,1.236906716156006,0.5572,1.257439687347412,0.5598,1745409729.5514133,2025/04/23 21:02:09,37.77634286880493,37.8s,0.00020154094090685248
12,12,1.2246622207641602,0.5658,1.280216320991516,0.548,1745409732.9596233,2025/04/23 21:02:12,41.184552907943726,41.2s,0.00015903452003840357
13,13,1.1751396541595458,0.573,1.2511572254180907,0.5624,1745409736.3587873,2025/04/23 21:02:16,44.58371686935425,44.6s,0.00013063005462754518
14,14,1.1453132041931153,0.6,1.2369536776542664,0.568,1745409739.782176,2025/04/23 21:02:19,48.007105588912964,48.0s,0.0001884634984889999
15,15,1.1289716278076172,0.5944,1.2225820835113526,0.5694,1745409743.24181,2025/04/23 21:02:23,51.466739654541016,51.5s,0.00014771470159757882
16,16,1.0947479281425476,0.609,1.2276746479034424,0.5684,1745409746.7020006,2025/04/23 21:02:26,54.92693018913269,54.9s,0.00012805087317246944
17,17,1.0648036281585693,0.6278,1.166644146156311,0.586,1745409750.1382391,2025/04/23 21:02:30,58.363168716430664,58.4s,0.00020341573690529913
18,18,1.1015957443237305,0.605,1.1957542867660522,0.5784,1745409753.5515425,2025/04/23 21:02:33,61.776472091674805,1.0m,0.00013042279169894755
19,19,1.045002666091919,0.6242,1.1832444446563721,0.5814,1745409756.9705849,2025/04/23 21:02:36,65.1955144405365,1.1m,0.0001919144851854071
20,20,1.0363464715957642,0.6262,1.192281957244873,0.5842,1745409760.3732944,2025/04/23 21:02:40,68.59822392463684,1.1m,0.00021483541058842093
