model_arc,epochs,ensemble_type,params,optimizer,grad,epoch,train_loss,train_acc,val_loss,val_acc,timestamp,timestamp_fmt,duration,duration_fmt,grad_mean
models.resnet_git_ee_def resnet18,100,EE,2855808,SGD,2855808,100,0.3221983226776123,0.8984,1.026334823036194,0.6916,1745573424.1596978,2025/04/25 18:30:24,343.8741385936737,5.7m,0.00037126411916688085
