step,epoch,lr,train_loss,train_acc,val_loss,val_acc,dur_total_core,dur_total_core_fmt,dur_train_core,dur_train_core_fmt,dur_total,dur_total_fmt,dur_train,dur_train_fmt,progress
1,1,0.0025,3.990129335784912,0.08704,,,531.6841809749603,8.9m,531.6868944168091,8.9m,532.0687880516052,8.9m,532.0687947273254,8.9m,0.5%
2,2,0.0024998457906020757,3.612675703277588,0.14326,3.4502053581237795,0.1669,655.5344681739807,10.9m,566.9295086860657,9.4m,662.0638782978058,11.0m,567.6301939487457,9.5m,1.0%
3,3,0.0024993832004571643,3.390450931854248,0.1818,,,690.4929871559143,11.5m,601.8909456729889,10.0m,697.3760716915131,11.6m,602.9423923492432,10.0m,1.5%
4,4,0.0024986123437024626,3.163695115509033,0.2215,2.9968646858215333,0.2573,727.6543533802032,12.1m,637.4166035652161,10.6m,735.0854997634888,12.3m,638.8118808269501,10.6m,2.0%
5,5,0.0024975334105353394,2.9383794958496092,0.26636,,,763.3319931030273,12.7m,673.0975313186646,11.2m,771.2285418510437,12.9m,674.9549279212952,11.2m,2.5%
6,6,0.0024961466671664097,2.7177887689971922,0.30942,2.545475185394287,0.3462,800.3478789329529,13.3m,708.4751131534576,11.8m,808.7942304611206,13.5m,710.8112187385559,11.8m,3.0%
7,7,0.0024944524557538495,2.54695722366333,0.34746,,,836.0733907222748,13.9m,744.2035446166992,12.4m,844.8719062805176,14.1m,746.8888993263245,12.4m,3.5%
8,8,0.0024924511943189742,2.394857552566528,0.37352,2.310310438156128,0.3933,873.5931346416473,14.6m,780.0540020465851,13.0m,882.904913187027,14.7m,783.1559772491455,13.1m,4.0%
9,9,0.0024901433766430967,2.2724360453796386,0.40176,,,909.5253322124481,15.2m,815.9894886016846,13.6m,919.2425928115845,15.3m,819.4936604499817,13.7m,4.5%
10,10,0.002487529572145696,2.1596384144592284,0.4268,2.199520349884033,0.4277,946.9807710647583,15.8m,851.8160653114319,14.2m,957.0954518318176,16.0m,855.6481232643127,14.3m,5.0%
11,11,0.002484610425743921,2.064687503738403,0.44672,,,982.9256460666656,16.4m,887.7641952037811,14.8m,993.5846600532532,16.6m,892.137336730957,14.9m,5.5%
12,12,0.002481386657693466,1.9797744998931885,0.46576,1.9874186496734618,0.464,1020.0684530735016,17.0m,923.2914347648621,15.4m,1031.344160079956,17.2m,928.1793513298035,15.5m,6.0%
13,13,0.0024778590634108597,1.8965067131996154,0.48492,,,1055.717699289322,17.6m,958.9435153007507,16.0m,1067.335900068283,17.8m,964.1710968017578,16.1m,6.5%
14,14,0.002474028513277206,1.8103376042175292,0.50706,1.8741259351730346,0.4992,1093.2109904289246,18.2m,994.8204567432404,16.6m,1105.3367393016815,18.4m,1000.4541389942169,16.7m,7.0%
15,15,0.0024698959524234333,1.7280092166137695,0.52332,,,1128.7064814567566,18.8m,1030.3188819885254,17.2m,1141.1740441322327,19.0m,1036.2914502620697,17.3m,7.5%
16,16,0.0024654624004970946,1.65046862285614,0.54268,1.7552565189361573,0.5218,1165.9698922634125,19.4m,1065.964910030365,17.8m,1178.860251903534,19.6m,1072.2799382209778,17.9m,8.0%
17,17,0.0024607289514107875,1.5792688900756835,0.55944,,,1201.8337905406952,20.0m,1101.831886291504,18.4m,1215.2107677459717,20.3m,1108.6304585933685,18.5m,8.5%
18,18,0.0024556967730722462,1.4990158583831787,0.57746,1.730422247314453,0.5295,1239.3690297603607,20.7m,1137.7370281219482,19.0m,1253.2998740673065,20.9m,1144.9842331409454,19.1m,9.0%
19,19,0.0024503671070961776,1.437488611679077,0.59188,,,1275.0250692367554,21.3m,1173.395931005478,19.6m,1289.3033246994019,21.5m,1180.9876909255981,19.7m,9.5%
20,20,0.0024447412684979112,1.3730752224349976,0.60794,1.7211269269943237,0.5348,1312.5585401058197,21.9m,1209.302354812622,20.2m,1327.3471086025238,22.1m,1217.3388142585754,20.3m,10.0%
21,21,0.0024388206453689405,1.296207126159668,0.62818,,,1348.4057312011719,22.5m,1245.1524217128754,20.8m,1363.5642383098602,22.7m,1253.5559484958649,20.9m,10.5%
