step,epoch,lr,train_loss,train_acc,val_loss,val_acc,dur_total_core,dur_total_core_fmt,dur_train_core,dur_train_core_fmt,dur_total,dur_total_fmt,dur_train,dur_train_fmt,progress
1,1,0.0025,4.488491619873047,0.0374,,,44.85011529922485,44.9s,44.85045528411865,44.9s,44.92848610877991,44.9s,44.92849254608154,44.9s,0.2%
2,2,0.0024999614470559875,4.214636727905273,0.0588,,,48.7721848487854,48.8s,48.77278518676758,48.8s,48.92877984046936,48.9s,48.92879009246826,48.9s,0.5%
3,3,0.002499845790602076,4.057300142288208,0.0806,,,52.22171354293823,52.2s,52.222588300704956,52.2s,52.45773434638977,52.5s,52.457748889923096,52.5s,0.8%
4,4,0.002499653037772501,3.967880328369141,0.0866,3.9779062728881835,0.0894,66.85200786590576,1.1m,55.66335415840149,55.7s,73.15979409217834,1.2m,55.96711993217468,56.0s,1.0%
5,5,0.0024993832004571647,3.8877940452575683,0.0992,,,70.29053902626038,1.2m,59.10211539268494,59.1s,76.67901492118835,1.3m,59.48634362220764,59.5s,1.2%
6,6,0.002499036295300904,3.8435993408203126,0.1046,,,73.72959446907043,1.2m,62.541404008865356,1.0m,80.18839192390442,1.3m,62.99572396278381,1.0m,1.5%
7,7,0.002498612343702463,3.759879274749756,0.114,,,77.17706251144409,1.3m,65.98907899856567,1.1m,83.71703362464905,1.4m,66.52436757087708,1.1m,1.8%
8,8,0.002498111371813173,3.69573503074646,0.129,3.8088237407684327,0.1167,82.25224947929382,1.4m,69.44836783409119,1.2m,89.0733745098114,1.5m,70.0558009147644,1.2m,2.0%
9,9,0.00249753341053534,3.657196762084961,0.1358,,,85.75483465194702,1.4m,72.95121550559998,1.2m,92.65394830703735,1.5m,73.6363799571991,1.2m,2.2%
10,10,0.002496878495520338,3.5922021877288817,0.143,,,89.28788304328918,1.5m,76.48450231552124,1.3m,96.28138470649719,1.6m,77.26382040977478,1.3m,2.5%
11,11,0.0024961466671664105,3.543728914260864,0.1524,,,92.83618640899658,1.5m,80.03307390213013,1.3m,99.90618300437927,1.7m,80.88862299919128,1.3m,2.8%
12,12,0.002495337970616177,3.488698076248169,0.1678,3.625203271865845,0.1495,98.00301456451416,1.6m,83.57910418510437,1.4m,105.22700881958008,1.8m,84.50220203399658,1.4m,3.0%
13,13,0.0024944524557538503,3.4482858268737795,0.168,,,101.55413913726807,1.7m,87.13044619560242,1.5m,108.8453471660614,1.8m,88.12054467201233,1.5m,3.2%
14,14,0.0024934901772021584,3.417731506729126,0.1688,,,105.09588575363159,1.8m,90.67242527008057,1.5m,112.4738757610321,1.9m,91.7490770816803,1.5m,3.5%
15,15,0.002492451194318975,3.3748135581970216,0.176,,,108.63186168670654,1.8m,94.20868277549744,1.6m,116.09792232513428,1.9m,95.37312722206116,1.6m,3.8%
16,16,0.0024913355711936582,3.3336950813293456,0.179,3.619855578613281,0.1547,113.796466588974,1.9m,97.75158095359802,1.6m,121.44163060188293,2.0m,99.00988125801086,1.7m,4.0%
17,17,0.0024901433766430976,3.290259990692139,0.1986,,,117.33712697029114,2.0m,101.29255104064941,1.7m,125.05607867240906,2.1m,102.6243326663971,1.7m,4.2%
18,18,0.0024888746842074683,3.257279530334473,0.1984,,,120.86480665206909,2.0m,104.82050704956055,1.7m,128.67124247550964,2.1m,106.2395007610321,1.8m,4.5%
19,19,0.0024875295721456967,3.2152708072662355,0.213,,,124.39387798309326,2.1m,108.34983277320862,1.8m,132.27220344543457,2.2m,109.84046578407288,1.8m,4.8%
20,20,0.0024861081234306306,3.1789443622589113,0.2108,3.4899289112091063,0.1818,129.54342675209045,2.2m,111.87838959693909,1.9m,137.55033683776855,2.3m,113.4371588230133,1.9m,5.0%
21,21,0.002484610425743922,3.1353228935241697,0.224,,,133.06769824028015,2.2m,115.40288925170898,1.9m,141.14314985275269,2.4m,117.0299756526947,2.0m,5.2%
22,22,0.002483036571470619,3.126776337814331,0.2284,,,136.59066128730774,2.3m,118.92608284950256,2.0m,144.75707149505615,2.4m,120.6439003944397,2.0m,5.5%
23,23,0.0024813866576934673,3.040812110519409,0.241,,,140.10901951789856,2.3m,122.44466376304626,2.0m,148.3717064857483,2.5m,124.25853967666626,2.1m,5.8%
24,24,0.00247966078618692,2.9923343894958494,0.2466,3.4683396141052247,0.1905,145.24757981300354,2.4m,125.9645664691925,2.1m,153.66790175437927,2.6m,127.84724259376526,2.1m,6.0%
