step,epoch,train_loss,train_acc,timestamp,timestamp_fmt,duration,duration_fmt,dur_total_core,dur_train_core,dur_dl_train,val_loss,val_acc
33,33,0.3055060766992115,0.8952380952380953,1749097158.7488928,2025/06/05 13:19:18,20.469103813171387,20.5s,1.8267748355865479,1.579014778137207,2.6196272373199463,,
34,34,0.3225853542486827,0.8857142857142857,1749097159.5749993,2025/06/05 13:19:19,21.295210361480713,21.3s,1.908656358718872,1.635777473449707,2.7092480659484863,0.4064041515191396,0.8694444444444445
35,35,0.3279367580300286,0.8833333333333333,1749097160.2469132,2025/06/05 13:19:20,21.967124223709106,22.0s,1.9461779594421387,1.6733195781707764,2.8552536964416504,,
36,36,0.3274513375191461,0.8916666666666667,1749097160.79074,2025/06/05 13:19:20,22.510951042175293,22.5s,1.9942610263824463,1.7078015804290771,2.9070334434509277,0.4216844797134399,0.8611111111111112
37,37,0.31571757793426514,0.8928571428571429,1749097161.6070757,2025/06/05 13:19:21,23.32728672027588,23.3s,2.0643115043640137,1.7778699398040771,2.9614195823669434,,
38,38,0.29257249257394247,0.905952380952381,1749097162.3767562,2025/06/05 13:19:22,24.096967220306396,24.1s,2.146052837371826,1.848992109298706,3.012291669845581,0.404985245068868,0.8611111111111112
39,39,0.3056689902430489,0.8928571428571429,1749097162.9253225,2025/06/05 13:19:22,24.645533561706543,24.6s,2.18296217918396,1.8859212398529053,3.0676376819610596,,
40,40,0.30343457744235086,0.8928571428571429,1749097163.510257,2025/06/05 13:19:23,25.230468034744263,25.2s,2.2410781383514404,1.922673225402832,3.1415014266967773,0.4096035791767968,0.8638888888888889
41,41,0.31065594525564283,0.8952380952380953,1749097164.3300414,2025/06/05 13:19:24,26.050252437591553,26.1s,2.3067524433135986,1.9883666038513184,3.191492795944214,,
42,42,0.28200194750513347,0.9119047619047619,1749097164.8827243,2025/06/05 13:19:24,26.602935314178467,26.6s,2.352876663208008,2.02384090423584,3.253122329711914,0.40877405802408856,0.8666666666666667
43,43,0.3089500464144207,0.8976190476190476,1749097165.4618847,2025/06/05 13:19:25,27.182095766067505,27.2s,2.3907089233398438,2.061692714691162,3.306987762451172,,
44,44,0.3109419277736119,0.8916666666666667,1749097166.3633592,2025/06/05 13:19:26,28.0835702419281,28.1s,2.493060827255249,2.1371963024139404,3.3592772483825684,0.4046617759598626,0.8638888888888889
45,45,0.3093040375482468,0.888095238095238,1749097166.9547398,2025/06/05 13:19:26,28.67495083808899,28.7s,2.5283100605010986,2.1724648475646973,3.41426157951355,,
46,46,0.30211314246768045,0.8988095238095238,1749097167.5069697,2025/06/05 13:19:27,29.22718071937561,29.2s,2.57663631439209,2.2096378803253174,3.489288091659546,0.40559080110655893,0.8777777777777778
47,47,0.2957024842500687,0.8928571428571429,1749097168.2723231,2025/06/05 13:19:28,29.992534160614014,30.0s,2.6439731121063232,2.2769925594329834,3.5393426418304443,,
48,48,0.30671161583491735,0.8964285714285715,1749097169.0551286,2025/06/05 13:19:29,30.775339603424072,30.8s,2.731233596801758,2.3535547256469727,3.598006248474121,0.4029570764965481,0.8694444444444445
49,49,0.2779804763339815,0.8988095238095238,1749097169.614205,2025/06/05 13:19:29,31.334415912628174,31.3s,2.7673447132110596,2.38968563079834,3.6649396419525146,,
50,50,0.3006178732429232,0.8952380952380953,1749097170.2233722,2025/06/05 13:19:30,31.943583250045776,31.9s,2.827059268951416,2.424020528793335,3.7206382751464844,0.40736221671104433,0.8666666666666667
51,51,0.2892605560166495,0.8988095238095238,1749097171.0531747,2025/06/05 13:19:31,32.773385763168335,32.8s,2.890998125076294,2.4879777431488037,3.7914726734161377,,
52,52,0.290719154051372,0.888095238095238,1749097171.589733,2025/06/05 13:19:31,33.30994391441345,33.3s,2.93833327293396,2.5244593620300293,3.8627383708953857,0.41498468849394055,0.8694444444444445
53,53,0.2830309305872236,0.9011904761904762,1749097172.162747,2025/06/05 13:19:32,33.88295793533325,33.9s,2.9777934551239014,2.563941478729248,3.916203498840332,,
54,54,0.30510701083001635,0.888095238095238,1749097172.9752798,2025/06/05 13:19:32,34.69549083709717,34.7s,3.0603432655334473,2.6320533752441406,3.971898078918457,0.41106778184572856,0.8694444444444445
55,55,0.2749484706492651,0.8952380952380953,1749097173.564904,2025/06/05 13:19:33,35.285115003585815,35.3s,3.094447374343872,2.6661770343780518,4.043317556381226,,
56,56,0.2810910792577834,0.9047619047619048,1749097174.0868967,2025/06/05 13:19:34,35.80710768699646,35.8s,3.1382439136505127,2.6995961666107178,4.095936298370361,0.397111048301061,0.8722222222222222
57,57,0.29689398649192994,0.8952380952380953,1749097174.9038825,2025/06/05 13:19:34,36.624093532562256,36.6s,3.20815372467041,2.7695252895355225,4.146209716796875,,
58,58,0.31008109961237224,0.8952380952380953,1749097175.693523,2025/06/05 13:19:35,37.413733959198,37.4s,3.2884762287139893,2.8384921550750732,4.1971166133880615,0.40446209841304354,0.8666666666666667
59,59,0.27691460365340825,0.9011904761904762,1749097176.2803433,2025/06/05 13:19:36,38.00055432319641,38.0s,3.3300678730010986,2.8801023960113525,4.260186195373535,,
60,60,0.2528514544169108,0.9083333333333333,1749097176.902655,2025/06/05 13:19:36,38.62286591529846,38.6s,3.39132022857666,2.916494607925415,4.312484979629517,0.40877865817811754,0.875
61,61,0.2676265960647946,0.9071428571428571,1749097177.7267234,2025/06/05 13:19:37,39.44693446159363,39.4s,3.4585607051849365,2.9837534427642822,4.364863395690918,,
62,62,0.30911766375814165,0.8869047619047619,1749097178.2740798,2025/06/05 13:19:38,39.994290828704834,40.0s,3.503045082092285,3.017956495285034,4.449519157409668,0.3951102594534556,0.8722222222222222
63,63,0.28857821964082264,0.9,1749097178.8890667,2025/06/05 13:19:38,40.60927772521973,40.6s,3.5426392555236816,3.057570219039917,4.503312110900879,,
64,64,0.2897545506556829,0.8916666666666667,1749097179.7422655,2025/06/05 13:19:39,41.4624764919281,41.5s,3.640228271484375,3.1364452838897705,4.555389404296875,0.4001799848344591,0.8611111111111112
65,65,0.2701608203706287,0.9047619047619048,1749097180.3143911,2025/06/05 13:19:40,42.03460216522217,42.0s,3.6730430126190186,3.169278144836426,4.608591556549072,,
66,66,0.2555594518071129,0.9071428571428571,1749097180.8571072,2025/06/05 13:19:40,42.57731819152832,42.6s,3.7223010063171387,3.207625150680542,4.663205862045288,0.399326139026218,0.8722222222222222
67,67,0.28650936626252677,0.9023809523809524,1749097181.6957622,2025/06/05 13:19:41,43.41597318649292,43.4s,3.793891191482544,3.2792325019836426,4.716803073883057,,
68,68,0.2744315578823998,0.8976190476190476,1749097182.3862963,2025/06/05 13:19:42,44.106507301330566,44.1s,3.8620405197143555,3.336350679397583,4.772159576416016,0.39390653835402595,0.8722222222222222
69,69,0.29383028476011186,0.9023809523809524,1749097182.9705403,2025/06/05 13:19:42,44.69075131416321,44.7s,3.903080463409424,3.3774120807647705,4.823490858078003,,
70,70,0.2723576395284562,0.9095238095238095,1749097183.6749876,2025/06/05 13:19:43,45.395198583602905,45.4s,3.9766268730163574,3.4233694076538086,4.876485586166382,0.38834852907392714,0.8777777777777778
71,71,0.2677303813752674,0.9023809523809524,1749097184.374699,2025/06/05 13:19:44,46.09491014480591,46.1s,4.028979301452637,3.4757397174835205,4.926930665969849,,
72,72,0.3013328853107634,0.888095238095238,1749097184.90374,2025/06/05 13:19:44,46.62395095825195,46.6s,4.0779078006744385,3.5133066177368164,4.986349582672119,0.40380549364619783,0.875
73,73,0.26821029072716124,0.9011904761904762,1749097185.6052048,2025/06/05 13:19:45,47.32541584968567,47.3s,4.130991220474243,3.5664117336273193,5.047532796859741,,
74,74,0.2755659864062355,0.9035714285714286,1749097186.4351308,2025/06/05 13:19:46,48.1553418636322,48.2s,4.22585916519165,3.6350979804992676,5.104146957397461,0.38775696092181733,0.8777777777777778
75,75,0.289910131976718,0.8976190476190476,1749097187.044694,2025/06/05 13:19:47,48.76490497589111,48.8s,4.261149168014526,3.670408010482788,5.185009002685547,,
76,76,0.2880353510379791,0.9,1749097187.6185882,2025/06/05 13:19:47,49.338799238204956,49.3s,4.309418201446533,3.7062597274780273,5.2562549114227295,0.38476421700583563,0.8666666666666667
77,77,0.2595363543147132,0.9083333333333333,1749097188.4894257,2025/06/05 13:19:48,50.20963668823242,50.2s,4.383709669113159,3.7805685997009277,5.317460060119629,,
78,78,0.25935367466438386,0.9095238095238095,1749097189.121796,2025/06/05 13:19:49,50.84200692176819,50.8s,4.440628290176392,3.8263347148895264,5.371242523193359,0.3930469791094462,0.8777777777777778
79,79,0.2707220446495783,0.9011904761904762,1749097189.712309,2025/06/05 13:19:49,51.43251991271973,51.4s,4.479273557662964,3.8650012016296387,5.423755884170532,,
80,80,0.29273106725442977,0.8916666666666667,1749097190.6179256,2025/06/05 13:19:50,52.33813667297363,52.3s,4.577091217041016,3.939026355743408,5.47979474067688,0.4106332023938497,0.8611111111111112
81,81,0.2821231836364383,0.8988095238095238,1749097191.221451,2025/06/05 13:19:51,52.941662073135376,52.9s,4.611192226409912,3.973146677017212,5.536310911178589,,
82,82,0.2502297174362909,0.9166666666666666,1749097191.7703724,2025/06/05 13:19:51,53.490583419799805,53.5s,4.661913156509399,4.0119404792785645,5.599019765853882,0.40578893687989975,0.8805555555555555
83,83,0.24806491760980515,0.9130952380952381,1749097192.602596,2025/06/05 13:19:52,54.32280707359314,54.3s,4.732883453369141,4.082930326461792,5.6504552364349365,,
84,84,0.27049645506555126,0.9047619047619048,1749097193.3917875,2025/06/05 13:19:53,55.111998558044434,55.1s,4.817874193191528,4.153872728347778,5.70743465423584,0.40285062856144377,0.8666666666666667
85,85,0.26468901549066814,0.9107142857142857,1749097193.958348,2025/06/05 13:19:53,55.67855906486511,55.7s,4.85342001914978,4.189436197280884,5.7634007930755615,,
86,86,0.25271134773890175,0.9119047619047619,1749097194.5879936,2025/06/05 13:19:54,56.308204650878906,56.3s,4.912518501281738,4.231459617614746,5.823299169540405,0.4120153850979275,0.8722222222222222
87,87,0.2978523850440979,0.8988095238095238,1749097195.343853,2025/06/05 13:19:55,57.064064025878906,57.1s,4.978024482727051,4.296985626220703,5.877628326416016,,
88,88,0.28952504509971255,0.8952380952380953,1749097195.931042,2025/06/05 13:19:55,57.65125298500061,57.7s,5.023841381072998,4.331609487533569,5.978952169418335,0.40933100978533427,0.8611111111111112
89,89,0.2669065793355306,0.9130952380952381,1749097196.6843755,2025/06/05 13:19:56,58.40458655357361,58.4s,5.092148780822754,4.399939298629761,6.042879343032837,,
90,90,0.2821515003840129,0.9035714285714286,1749097197.5566452,2025/06/05 13:19:57,59.27685618400574,59.3s,5.190279960632324,4.472726106643677,6.098371744155884,0.3991054647498661,0.8666666666666667
91,91,0.2723089133699735,0.9047619047619048,1749097198.1287777,2025/06/05 13:19:58,59.8489887714386,59.8s,5.224080324172974,4.5065436363220215,6.173147916793823,,
92,92,0.2813765457698277,0.888095238095238,1749097198.6556346,2025/06/05 13:19:58,60.37584567070007,1.0m,5.2700417041778564,4.542017698287964,6.2290873527526855,0.4188887781567044,0.875
93,93,0.27750698044186545,0.9047619047619048,1749097199.4637206,2025/06/05 13:19:59,61.18393158912659,1.0m,5.334380865097046,4.606375455856323,6.2808263301849365,,
94,94,0.2646919153985523,0.9142857142857143,1749097200.222308,2025/06/05 13:20:00,61.94251894950867,1.0m,5.40717339515686,4.668630838394165,6.335692405700684,0.4057571338282691,0.875
95,95,0.2644601393313635,0.9095238095238095,1749097200.8003402,2025/06/05 13:20:00,62.5205512046814,1.0m,5.4436070919036865,4.705085277557373,6.400955438613892,,
96,96,0.290808879619553,0.8892857142857142,1749097201.4364378,2025/06/05 13:20:01,63.15664887428284,1.1m,5.516228914260864,4.745049715042114,6.470285892486572,0.4004649943775601,0.875
97,97,0.22241110361757732,0.919047619047619,1749097202.2240553,2025/06/05 13:20:02,63.9442663192749,1.1m,5.579338788986206,4.80817723274231,6.524693489074707,,
98,98,0.221597431458178,0.9178571428571428,1749097202.7855754,2025/06/05 13:20:02,64.5057864189148,1.1m,5.631442546844482,4.8493430614471436,6.586176156997681,0.40113236506779987,0.875
99,99,0.24863387261118208,0.9095238095238095,1749097203.4280148,2025/06/05 13:20:03,65.14822578430176,1.1m,5.680393218994141,4.898313999176025,6.639636278152466,,
100,100,0.2390603848866054,0.9142857142857143,1749097204.2533836,2025/06/05 13:20:04,65.97359466552734,1.1m,5.766549110412598,4.9685447216033936,6.692489862442017,0.39338254796134103,0.8777777777777778
101,101,0.24968033546493168,0.9107142857142857,1749097204.8475528,2025/06/05 13:20:04,66.5677638053894,1.1m,5.804267883300781,5.006281614303589,6.762442588806152,,
102,102,0.23139631620475223,0.9202380952380952,1749097205.4011173,2025/06/05 13:20:05,67.12132835388184,1.1m,5.85687518119812,5.0470521450042725,6.81576943397522,0.40032933950424193,0.8638888888888889
103,103,0.266853589458125,0.9047619047619048,1749097206.3065155,2025/06/05 13:20:06,68.0267264842987,1.1m,5.925340175628662,5.115535259246826,6.916488170623779,,
104,104,0.2593601834206354,0.9095238095238095,1749097206.8261464,2025/06/05 13:20:06,68.54635739326477,1.1m,5.969224214553833,5.148736238479614,6.968486547470093,0.40283680624432033,0.875
105,105,0.2759961553982326,0.8928571428571429,1749097207.4361641,2025/06/05 13:20:07,69.15637516975403,1.2m,6.005852937698364,5.1853861808776855,7.069431781768799,,
106,106,0.2615175583532878,0.9130952380952381,1749097208.3076887,2025/06/05 13:20:08,70.02789974212646,1.2m,6.113039016723633,5.264121770858765,7.120752811431885,0.389224863714642,0.875
107,107,0.2929228226343791,0.9,1749097208.9050214,2025/06/05 13:20:08,70.62523245811462,1.2m,6.1506853103637695,5.301785469055176,7.1732964515686035,,
108,108,0.27088662123396284,0.905952380952381,1749097209.4586947,2025/06/05 13:20:09,71.17890572547913,1.2m,6.195662260055542,5.335596084594727,7.255550384521484,0.4074790961212582,0.8583333333333333
109,109,0.23217228651046753,0.925,1749097210.2657368,2025/06/05 13:20:10,71.98594784736633,1.2m,6.261530876159668,5.401484489440918,7.3091654777526855,,
110,110,0.2783953323250725,0.9095238095238095,1749097211.0383294,2025/06/05 13:20:11,72.758540391922,1.2m,6.347193241119385,5.476481914520264,7.3631908893585205,0.40969883534643387,0.875
111,111,0.27257015194211687,0.9011904761904762,1749097211.6104147,2025/06/05 13:20:11,73.3306257724762,1.2m,6.38357138633728,5.512879848480225,7.427738666534424,,
112,112,0.26285998423894247,0.8976190476190476,1749097212.2537143,2025/06/05 13:20:12,73.97392535209656,1.2m,6.448838472366333,5.548232078552246,7.48817253112793,0.3863820917076535,0.8722222222222222
113,113,0.22997705056553797,0.9238095238095239,1749097213.021374,2025/06/05 13:20:13,74.74158501625061,1.2m,6.520313024520874,5.619730234146118,7.550382614135742,,
114,114,0.25383483512060984,0.9154761904761904,1749097213.5450892,2025/06/05 13:20:13,75.26530027389526,1.3m,6.5652453899383545,5.652857542037964,7.6052329540252686,0.3991693827841017,0.8694444444444445
115,115,0.2472576828229995,0.9154761904761904,1749097214.2264574,2025/06/05 13:20:14,75.94666838645935,1.3m,6.6103129386901855,5.6979475021362305,7.668419361114502,,
116,116,0.26183617689779826,0.9178571428571428,1749097215.1611733,2025/06/05 13:20:15,76.88138437271118,1.3m,6.7025697231292725,5.77298641204834,7.779672384262085,0.39721191194322375,0.8833333333333333
117,117,0.2472515548978533,0.9071428571428571,1749097215.747289,2025/06/05 13:20:15,77.46749997138977,1.3m,6.7400593757629395,5.810497522354126,7.840604305267334,,
118,118,0.2416767560300373,0.9095238095238095,1749097216.2907722,2025/06/05 13:20:16,78.01098322868347,1.3m,6.789527416229248,5.84813928604126,7.8943095207214355,0.3981929434670342,0.8805555555555555
119,119,0.2465921758541039,0.9130952380952381,1749097217.167049,2025/06/05 13:20:17,78.88725996017456,1.3m,6.860219478607178,5.918854236602783,7.946558237075806,,
120,120,0.27237200822149005,0.9035714285714286,1749097217.8282142,2025/06/05 13:20:17,79.54842519760132,1.3m,6.923298597335815,5.970033884048462,8.000346183776855,0.38882812725173105,0.875
121,121,0.24483230851945423,0.9166666666666666,1749097218.4228916,2025/06/05 13:20:18,80.14310264587402,1.3m,6.9616851806640625,6.008440256118774,8.06006121635437,,
122,122,0.27545459951673235,0.9166666666666666,1749097219.0627513,2025/06/05 13:20:19,80.78296232223511,1.3m,7.028223276138306,6.056638717651367,8.11220097541809,0.38804558250639176,0.8777777777777778
123,123,0.23149530092875162,0.9142857142857143,1749097219.8579009,2025/06/05 13:20:19,81.57811188697815,1.4m,7.088136196136475,6.11657452583313,8.16881012916565,,
124,124,0.2418893751643953,0.9142857142857143,1749097220.4206743,2025/06/05 13:20:20,82.14088535308838,1.4m,7.137139081954956,6.1545798778533936,8.220929861068726,0.3790176941288842,0.8777777777777778
125,125,0.2369244647877557,0.919047619047619,1749097221.2195582,2025/06/05 13:20:21,82.93976926803589,1.4m,7.206104040145874,6.223574161529541,8.275615930557251,,
126,126,0.2519006445294335,0.9130952380952381,1749097222.0511398,2025/06/05 13:20:22,83.7713508605957,1.4m,7.2959043979644775,6.2896904945373535,8.330646753311157,0.40382950173483956,0.8666666666666667
127,127,0.2561536675407773,0.9035714285714286,1749097222.6502066,2025/06/05 13:20:22,84.37041759490967,1.4m,7.335931301116943,6.329737663269043,8.385226726531982,,
128,128,0.2556785924094064,0.9035714285714286,1749097223.3266473,2025/06/05 13:20:23,85.04685831069946,1.4m,7.393052577972412,6.364208221435547,8.503299713134766,0.39579283992449443,0.8666666666666667
129,129,0.26646858567283266,0.9083333333333333,1749097224.1370494,2025/06/05 13:20:24,85.85726046562195,1.4m,7.456966400146484,6.428142547607422,8.557299375534058,,
130,130,0.22541011855715798,0.9154761904761904,1749097224.7157228,2025/06/05 13:20:24,86.43593382835388,1.4m,7.508160829544067,6.46625828742981,8.622356653213501,0.38336493174235026,0.875
131,131,0.2503030708857945,0.919047619047619,1749097225.4075568,2025/06/05 13:20:25,87.12776780128479,1.5m,7.558105945587158,6.516229629516602,8.681609869003296,,
132,132,0.23974150731450036,0.9178571428571428,1749097226.2719471,2025/06/05 13:20:26,87.99215817451477,1.5m,7.658025503158569,6.59757137298584,8.73524522781372,0.38442209197415245,0.8805555555555555
133,133,0.23838291835217248,0.9273809523809524,1749097226.8569224,2025/06/05 13:20:26,88.57713341712952,1.5m,7.693227529525757,6.632793664932251,8.787135124206543,,
134,134,0.24818181083315893,0.9107142857142857,1749097227.4379594,2025/06/05 13:20:27,89.15817046165466,1.5m,7.741130828857422,6.669058561325073,8.842551231384277,0.38982967138290403,0.8805555555555555
135,135,0.26301312872341703,0.9071428571428571,1749097228.3935022,2025/06/05 13:20:28,90.11371326446533,1.5m,7.82690691947937,6.754854202270508,8.895781755447388,,
136,136,0.2413907820270175,0.9154761904761904,1749097229.092605,2025/06/05 13:20:29,90.81281614303589,1.5m,7.895237922668457,6.803684949874878,8.986989974975586,0.38970863024393715,0.8777777777777778
137,137,0.2392761949981962,0.9095238095238095,1749097229.6791742,2025/06/05 13:20:29,91.39938521385193,1.5m,7.938279867172241,6.846750259399414,9.041883945465088,,
138,138,0.2518094403403146,0.9071428571428571,1749097230.553841,2025/06/05 13:20:30,92.27405214309692,1.5m,8.032260656356812,6.917868614196777,9.1004798412323,0.4008002201716105,0.8833333333333333
139,139,0.2603276328671546,0.8952380952380953,1749097231.2436414,2025/06/05 13:20:31,92.9638524055481,1.5m,8.079537153244019,6.965174198150635,9.157736539840698,,
140,140,0.2611778521821612,0.9142857142857143,1749097231.8347871,2025/06/05 13:20:31,93.55499815940857,1.6m,8.129455804824829,7.00463080406189,9.238386631011963,0.4034663571251763,0.8722222222222222
141,141,0.2553061584631602,0.9142857142857143,1749097232.7058842,2025/06/05 13:20:32,94.42609524726868,1.6m,8.197938203811646,7.073132038116455,9.293025970458984,,
142,142,0.27510177805310204,0.8952380952380953,1749097233.3622415,2025/06/05 13:20:33,95.08245253562927,1.6m,8.256438255310059,7.118590593338013,9.349048614501953,0.3991896867752075,0.8694444444444445
143,143,0.22619451937221347,0.9226190476190477,1749097233.9447439,2025/06/05 13:20:33,95.66495490074158,1.6m,8.291548490524292,7.153723239898682,9.40203070640564,,
144,144,0.23588671343667167,0.9107142857142857,1749097234.7901413,2025/06/05 13:20:34,96.51035237312317,1.6m,8.38940691947937,7.23283314704895,9.453347206115723,0.4132355193297068,0.875
145,145,0.26063900561559766,0.9071428571428571,1749097235.462467,2025/06/05 13:20:35,97.18267798423767,1.6m,8.433221578598022,7.276668071746826,9.536572933197021,,
146,146,0.25414750916617257,0.9119047619047619,1749097236.053945,2025/06/05 13:20:36,97.77415609359741,1.6m,8.484063863754272,7.316828489303589,9.607267379760742,0.4121305611398485,0.8638888888888889
147,147,0.24717824423596974,0.9083333333333333,1749097236.9470923,2025/06/05 13:20:36,98.66730332374573,1.6m,8.551849126815796,7.384634017944336,9.689903736114502,,
148,148,0.22457284799643926,0.9202380952380952,1749097237.7473838,2025/06/05 13:20:37,99.46759486198425,1.7m,8.638606071472168,7.4522247314453125,9.742000341415405,0.4198060472806295,0.8777777777777778
149,149,0.22220374743143717,0.9238095238095239,1749097238.3239355,2025/06/05 13:20:38,100.04414653778076,1.7m,8.67362117767334,7.487259864807129,9.798472881317139,,
150,150,0.2545126625469753,0.9071428571428571,1749097239.0704992,2025/06/05 13:20:39,100.79071021080017,1.7m,8.756430387496948,7.543501138687134,9.858543634414673,0.3993616408771939,0.8805555555555555
151,151,0.26831905671528405,0.9047619047619048,1749097239.7645752,2025/06/05 13:20:39,101.48478627204895,1.7m,8.809096574783325,7.596188306808472,9.910897254943848,,
