step,epoch,lr,train_loss,train_acc,timestamp,timestamp_fmt,duration,duration_fmt,val_loss,val_acc
1,1,0.005,0.34984296846389773,0.8405,1744563434.3441277,2025/04/14 01:57:14,2.37845516204834,2.4s,,
2,2,0.004999987663004646,0.22859570956230163,0.9035,1744563436.177398,2025/04/14 01:57:16,4.211725473403931,4.2s,,
3,3,0.004999950652140343,0.1792805415391922,0.9295,1744563438.0133867,2025/04/14 01:57:18,6.0477142333984375,6.0s,,
4,4,0.004999888967772375,0.17524322819709778,0.931,1744563439.8384109,2025/04/14 01:57:19,7.872738361358643,7.9s,,
5,5,0.004999802610509542,0.16390450716018676,0.932,1744563441.664771,2025/04/14 01:57:21,9.699098587036133,9.7s,,
6,6,0.004999691581204153,0.1596790293455124,0.932,1744563443.4985569,2025/04/14 01:57:23,11.532884359359741,11.5s,,
7,7,0.004999555880952024,0.14699513459205626,0.9405,1744563445.337048,2025/04/14 01:57:25,13.371375560760498,13.4s,,
8,8,0.004999395511092462,0.1531065695285797,0.9415,1744563447.1933315,2025/04/14 01:57:27,15.227658987045288,15.2s,,
9,9,0.004999210473208251,0.13819785875082016,0.944,1744563449.0255933,2025/04/14 01:57:29,17.05992078781128,17.1s,,
10,10,0.0049990007691256425,0.13274444711208344,0.9435,1744563451.3596025,2025/04/14 01:57:31,19.393929958343506,19.4s,0.16057969522476195,0.9385
11,11,0.00499876640091433,0.11429944062232972,0.9565,1744563455.366091,2025/04/14 01:57:35,23.400418519973755,23.4s,,
12,12,0.004998507370887434,0.11920190906524658,0.9495,1744563457.2282178,2025/04/14 01:57:37,25.262545347213745,25.3s,,
13,13,0.0049982236816014745,0.13467627567052842,0.946,1744563459.093116,2025/04/14 01:57:39,27.127443552017212,27.1s,,
14,14,0.004997915335856352,0.12272018897533417,0.9545,1744563460.9711199,2025/04/14 01:57:40,29.005447387695312,29.0s,,
15,15,0.004997582336695314,0.12294385945796966,0.9495,1744563462.837644,2025/04/14 01:57:42,30.871971607208252,30.9s,,
16,16,0.004997224687404928,0.1008525241613388,0.9615,1744563464.7142808,2025/04/14 01:57:44,32.748608350753784,32.7s,,
17,17,0.0049968423915150465,0.10272211545705795,0.9605,1744563466.5961733,2025/04/14 01:57:46,34.63050079345703,34.6s,,
18,18,0.004996435452798776,0.10378705441951752,0.96,1744563468.482948,2025/04/14 01:57:48,36.51727557182312,36.5s,,
19,19,0.004996003875272439,0.08951006585359574,0.966,1744563470.3597136,2025/04/14 01:57:50,38.39404106140137,38.4s,,
20,20,0.004995547663195531,0.08306060403585434,0.9685,1744563472.76029,2025/04/14 01:57:52,40.79461741447449,40.8s,0.13211234831809998,0.954
21,21,0.00499506682107068,0.08048375701904296,0.966,1744563476.793068,2025/04/14 01:57:56,44.82739543914795,44.8s,,
22,22,0.004994561353643605,0.0837710667848587,0.964,1744563478.7114565,2025/04/14 01:57:58,46.74578404426575,46.7s,,
23,23,0.004994031265903063,0.08954326909780502,0.96,1744563480.5551677,2025/04/14 01:58:00,48.58949518203735,48.6s,,
24,24,0.00499347656308081,0.09292177343368531,0.9635,1744563482.4671493,2025/04/14 01:58:02,50.501476764678955,50.5s,,
