step,trainable,epoch,train_loss,train_acc,timestamp,timestamp_fmt,duration,duration_fmt,dur_total_core,dur_train_core,dur_dl_train,val_loss,val_acc
1,2052,1,1.5781247411455428,0.2726190476190476,1749097908.9170218,2025/06/05 13:31:48,0.7603485584259033,760.3ms,0.03905892372131348,0.03907895088195801,0.08888602256774902,,
2,2052,2,1.4319992837451754,0.3333333333333333,1749097909.3873074,2025/06/05 13:31:49,1.2306342124938965,1.2s,0.08314728736877441,0.07297730445861816,0.1782386302947998,1.3394574642181396,0.38333333333333336
3,2052,3,1.29904267901466,0.39880952380952384,1749097909.989341,2025/06/05 13:31:49,1.8326678276062012,1.8s,0.12838411331176758,0.11823463439941406,0.25334739685058594,,
4,2052,4,1.2211725098746165,0.46904761904761905,1749097910.643607,2025/06/05 13:31:50,2.486933708190918,2.5s,0.23259925842285156,0.2046196460723877,0.3037092685699463,1.156016763051351,0.5055555555555555
5,2052,5,1.1172287373315721,0.5773809523809523,1749097911.289417,2025/06/05 13:31:51,3.1327438354492188,3.1s,0.2746424674987793,0.24668455123901367,0.37474775314331055,,
6,2052,6,1.0692162354787191,0.5904761904761905,1749097911.77363,2025/06/05 13:31:51,3.6169567108154297,3.6s,0.3243703842163086,0.28504371643066406,0.4425687789916992,1.0153979923990037,0.5833333333333334
7,2052,7,0.9846455307233901,0.6678571428571428,1749097912.5894516,2025/06/05 13:31:52,4.432778358459473,4.4s,0.4090301990509033,0.36972784996032715,0.49673891067504883,,
8,2052,8,0.9553400595982869,0.6678571428571428,1749097913.286457,2025/06/05 13:31:53,5.129783868789673,5.1s,0.5031795501708984,0.45363426208496094,0.5968832969665527,0.9067003382576837,0.6444444444444445
9,2052,9,0.9093228714806693,0.6880952380952381,1749097913.866214,2025/06/05 13:31:53,5.709540843963623,5.7s,0.5409073829650879,0.49138355255126953,0.6750006675720215,,
10,2052,10,0.8578861191159203,0.7214285714285714,1749097914.4044347,2025/06/05 13:31:54,6.247761487960815,6.2s,0.602287769317627,0.5266733169555664,0.7600047588348389,0.8342776695887247,0.6861111111111111
11,2052,11,0.8208180870328631,0.7428571428571429,1749097915.2311819,2025/06/05 13:31:55,7.0745086669921875,7.1s,0.6772820949554443,0.6016895771026611,0.8181922435760498,,
12,2052,12,0.7716709687596276,0.7535714285714286,1749097915.7561615,2025/06/05 13:31:55,7.599488258361816,7.6s,0.7269167900085449,0.6396579742431641,0.9133460521697998,0.7787976781527202,0.7083333333333334
13,2052,13,0.766856833299001,0.7607142857142857,1749097916.4105725,2025/06/05 13:31:56,8.253899335861206,8.3s,0.7800333499908447,0.6927988529205322,0.9650282859802246,,
14,2052,14,0.7281400589715867,0.7797619047619048,1749097917.1534195,2025/06/05 13:31:57,8.996746301651001,9.0s,0.8856472969055176,0.7703816890716553,1.0197174549102783,0.7288219597604539,0.7361111111111112
15,2052,15,0.7043285386902945,0.7821428571428571,1749097917.8050032,2025/06/05 13:31:57,9.648329973220825,9.6s,0.9331271648406982,0.8178842067718506,1.0936274528503418,,
16,2052,16,0.6786276732172285,0.7964285714285714,1749097918.4249244,2025/06/05 13:31:58,10.268251180648804,10.3s,0.9939796924591064,0.8684215545654297,1.2182400226593018,0.6701683229870267,0.7694444444444445
17,2052,17,0.665474724201929,0.7928571428571428,1749097919.2514107,2025/06/05 13:31:59,11.094737529754639,11.1s,1.0708658695220947,0.9453282356262207,1.2799813747406006,,
18,2052,18,0.6294449698357355,0.8142857142857143,1749097919.7318628,2025/06/05 13:31:59,11.575189590454102,11.6s,1.1184916496276855,0.9818813800811768,1.3641197681427002,0.6570339865154691,0.7805555555555556
19,2052,19,0.6411313880057562,0.8047619047619048,1749097920.3827178,2025/06/05 13:32:00,12.226044654846191,12.2s,1.1531219482421875,1.0165345668792725,1.5128719806671143,,
20,2052,20,0.6294010854902722,0.8083333333333333,1749097921.0978942,2025/06/05 13:32:01,12.941220998764038,12.9s,1.2597441673278809,1.091369390487671,1.5821986198425293,0.6264003541734483,0.7888888888888889
21,11178564,21,0.407209421481405,0.8642857142857143,1749097921.832338,2025/06/05 13:32:01,13.675664901733398,13.7s,1.431075096130371,1.2627301216125488,1.6353721618652344,,
22,11178564,22,0.27541433913367136,0.9,1749097922.3747478,2025/06/05 13:32:02,14.218074560165405,14.2s,1.5540757179260254,1.3749539852142334,1.6886413097381592,0.26230180429087746,0.9194444444444444
23,11178564,23,0.21731027932394117,0.919047619047619,1749097923.4504094,2025/06/05 13:32:03,15.293736219406128,15.3s,1.8178718090057373,1.6387758255004883,1.7985174655914307,,
24,11178564,24,0.22544264225732713,0.9166666666666666,1749097924.046177,2025/06/05 13:32:04,15.889503717422485,15.9s,1.9561655521392822,1.7668168544769287,1.8581290245056152,0.3164918945895301,0.8888888888888888
25,11178564,25,0.19459044731089048,0.9380952380952381,1749097924.72209,2025/06/05 13:32:04,16.56541681289673,16.6s,2.066190481185913,1.876871109008789,1.9293556213378906,,
26,11178564,26,0.1639275360675085,0.9321428571428572,1749097925.6002214,2025/06/05 13:32:05,17.44354820251465,17.4s,2.308328866958618,2.090088129043579,1.9831891059875488,0.25959362155861326,0.9083333333333333
27,11178564,27,0.15850629352387927,0.944047619047619,1749097926.2751627,2025/06/05 13:32:06,18.118489503860474,18.1s,2.4231388568878174,2.204926013946533,2.0418241024017334,,
28,11178564,28,0.1594103210029148,0.944047619047619,1749097926.8206735,2025/06/05 13:32:06,18.664000272750854,18.7s,2.5475802421569824,2.3190667629241943,2.1016898155212402,0.2541790379418267,0.925
29,11178564,29,0.13395577371120454,0.9511904761904761,1749097927.8016307,2025/06/05 13:32:07,19.644957542419434,19.6s,2.764899253845215,2.536414861679077,2.206435203552246,,
30,11178564,30,0.1374134266660327,0.9404761904761905,1749097928.4874318,2025/06/05 13:32:08,20.330758571624756,20.3s,2.955198049545288,2.716339588165283,2.2604150772094727,0.2748271862665812,0.9083333333333333
31,11178564,31,0.12110621535352298,0.9595238095238096,1749097929.1863928,2025/06/05 13:32:09,21.029719591140747,21.0s,3.073028802871704,2.8342044353485107,2.3135461807250977,,
32,11178564,32,0.07924398347912799,0.9738095238095238,1749097930.105987,2025/06/05 13:32:10,21.94931387901306,21.9s,3.3381950855255127,3.0695834159851074,2.3684771060943604,0.3184582367539406,0.9
33,11178564,33,0.07120808355865024,0.9809523809523809,1749097930.820173,2025/06/05 13:32:10,22.66349983215332,22.7s,3.4461143016815186,3.1775286197662354,2.458139419555664,,
34,11178564,34,0.0787859620082946,0.9714285714285714,1749097931.3806853,2025/06/05 13:32:11,23.22401213645935,23.2s,3.5700159072875977,3.2905516624450684,2.513671398162842,0.2532387127478917,0.9222222222222223
35,11178564,35,0.07663590504477422,0.975,1749097932.3143106,2025/06/05 13:32:12,24.157637357711792,24.2s,3.7779829502105713,3.4985427856445312,2.5650579929351807,,
36,11178564,36,0.06788774620564211,0.9797619047619047,1749097932.855997,2025/06/05 13:32:12,24.699323892593384,24.7s,3.9018287658691406,3.61103892326355,2.615666627883911,0.34291298256980046,0.9055555555555556
37,11178564,37,0.049282466389593625,0.9833333333333333,1749097933.4927073,2025/06/05 13:32:13,25.336034059524536,25.3s,4.011898756027222,3.7211365699768066,2.6699044704437256,,
