step,trainable,epoch,train_loss,train_acc,timestamp,timestamp_fmt,duration,duration_fmt,dur_total_core,dur_train_core,dur_dl_train,val_loss,val_acc
1,2052,1,0.9050669034322103,0.6739583333333333,1749470212.4375672,2025/06/09 20:56:52,0.7349624633789062,735.0ms,0.10790443420410156,0.10792088508605957,0.0868062973022461,,
2,2052,2,0.5833170493443807,0.8145833333333333,1749470212.7884355,2025/06/09 20:56:52,1.0858306884765625,1.1s,0.13919711112976074,0.13922762870788574,0.24720335006713867,,
3,2052,3,0.5343250592549642,0.8302083333333333,1749470213.1437902,2025/06/09 20:56:53,1.441185474395752,1.4s,0.16888904571533203,0.16893386840820312,0.41640305519104004,,
4,2052,4,0.4457820018132528,0.8447916666666667,1749470213.4911475,2025/06/09 20:56:53,1.7885427474975586,1.8s,0.19813895225524902,0.1981983184814453,0.5811309814453125,,
5,2052,5,0.40682543913523356,0.859375,1749470213.9691978,2025/06/09 20:56:53,2.2665929794311523,2.3s,0.2392444610595703,0.22698283195495605,0.7496066093444824,0.5678092400232951,0.8166666666666667
6,2052,6,0.427380108833313,0.86875,1749470215.4846456,2025/06/09 20:56:55,3.78204083442688,3.8s,0.2700183391571045,0.25777173042297363,0.9239311218261719,,
7,2052,7,0.37867882251739504,0.86875,1749470215.841392,2025/06/09 20:56:55,4.138787269592285,4.1s,0.3004295825958252,0.2881965637207031,1.0872843265533447,,
8,2052,8,0.3823135773340861,0.8625,1749470216.1997552,2025/06/09 20:56:56,4.497150421142578,4.5s,0.3303360939025879,0.3181178569793701,1.2519176006317139,,
9,2052,9,0.3967958609263102,0.8572916666666667,1749470216.5613918,2025/06/09 20:56:56,4.8587870597839355,4.9s,0.36003828048706055,0.34783363342285156,1.4213495254516602,,
10,2052,10,0.3944776177406311,0.86875,1749470217.045238,2025/06/09 20:56:57,5.342633247375488,5.3s,0.3954036235809326,0.37662553787231445,1.5859203338623047,0.43507755597432457,0.8541666666666666
11,2052,11,0.3896537393331528,0.85625,1749470218.573555,2025/06/09 20:56:58,6.870950222015381,6.9s,0.42587757110595703,0.40711331367492676,1.775104284286499,,
12,2052,12,0.3701548139254252,0.8760416666666667,1749470218.9636471,2025/06/09 20:56:58,7.261042356491089,7.3s,0.4559824466705322,0.43723297119140625,1.970682144165039,,
13,2052,13,0.4008342365423838,0.859375,1749470219.3256216,2025/06/09 20:56:59,7.623016834259033,7.6s,0.48708271980285645,0.46834611892700195,2.1387784481048584,,
14,2052,14,0.365511820713679,0.8697916666666666,1749470219.6806824,2025/06/09 20:56:59,7.97807765007019,8.0s,0.5165574550628662,0.4978353977203369,2.303056240081787,,
15,2052,15,0.3494192918141683,0.8645833333333334,1749470220.1888485,2025/06/09 20:57:00,8.486243724822998,8.5s,0.5522558689117432,0.5269134044647217,2.4897730350494385,0.44182958602905276,0.8666666666666667
16,2052,16,0.3661255419254303,0.8729166666666667,1749470221.698655,2025/06/09 20:57:01,9.996050119400024,10.0s,0.5972955226898193,0.5719668865203857,2.5870025157928467,,
17,2052,17,0.35974124670028684,0.8791666666666667,1749470222.0639875,2025/06/09 20:57:02,10.361382722854614,10.4s,0.6322386264801025,0.6069250106811523,2.7299561500549316,,
18,2052,18,0.36512941916783653,0.871875,1749470222.424637,2025/06/09 20:57:02,10.722032308578491,10.7s,0.6666665077209473,0.6413674354553223,2.8725640773773193,,
19,2052,19,0.3258556087811788,0.8895833333333333,1749470222.784728,2025/06/09 20:57:02,11.082123279571533,11.1s,0.6999309062957764,0.6746459007263184,3.0273613929748535,,
20,2052,20,0.3325607717037201,0.88125,1749470223.2724273,2025/06/09 20:57:03,11.569822549819946,11.6s,0.7364561557769775,0.7047891616821289,3.1926331520080566,0.4071560422579447,0.8666666666666667
21,11178564,21,0.47222015062967937,0.8416666666666667,1749470225.03132,2025/06/09 20:57:05,13.328715324401855,13.3s,0.8693130016326904,0.8376598358154297,3.279203414916992,,
22,11178564,22,0.3986329754193624,0.8541666666666666,1749470225.604809,2025/06/09 20:57:05,13.902204275131226,13.9s,0.9565684795379639,0.9249322414398193,3.3668010234832764,,
23,11178564,23,0.374480930964152,0.86875,1749470226.1874163,2025/06/09 20:57:06,14.484811544418335,14.5s,1.046602487564087,1.0149803161621094,3.458742618560791,,
24,11178564,24,0.30793586174647014,0.8958333333333334,1749470226.7578623,2025/06/09 20:57:06,15.055257558822632,15.1s,1.1335413455963135,1.1019337177276611,3.544881582260132,,
25,11178564,25,0.309388729929924,0.8802083333333334,1749470227.4657786,2025/06/09 20:57:07,15.763173818588257,15.8s,1.22823166847229,1.1899280548095703,3.6327714920043945,0.3646809140841166,0.875
26,11178564,26,0.2548085351785024,0.9125,1749470229.1779437,2025/06/09 20:57:09,17.47533893585205,17.5s,1.3154170513153076,1.277127981185913,3.7209784984588623,,
