step,epoch,train_loss,train_acc,train_path_loss,train_path_acc,timestamp,timestamp_fmt,duration,duration_fmt,dur_total_core,dur_train_core,dur_dl_train,val_loss,val_acc
1,1,4.607524055480957,0.0115,mean: 4.7316216048598285,mean: 0.010085937500000001,1748929659.1821647,2025/06/03 14:47:39,1.6463453769683838,1.6s,1.2584214210510254,1.2584786415100098,0.060945987701416016,,
2,2,4.607113475799561,0.011,mean: 4.731121215939521,mean: 0.00984375,1748929660.774625,2025/06/03 14:47:40,3.2388057708740234,3.2s,2.5966033935546875,2.596738576889038,0.11799955368041992,,
3,3,4.606507965087891,0.0105,mean: 4.730523710906505,mean: 0.009851562499999997,1748929662.2914534,2025/06/03 14:47:42,4.755634069442749,4.8s,3.871446371078491,3.8716390132904053,0.17420101165771484,,
4,4,4.60644807434082,0.008,mean: 4.7302822166681295,mean: 0.010085937500000001,1748929663.6989202,2025/06/03 14:47:43,6.163100957870483,6.2s,5.049006700515747,5.049241065979004,0.22870874404907227,,
5,5,4.6066262550354,0.0125,mean: 4.730227455556394,mean: 0.0096796875,1748929665.1092527,2025/06/03 14:47:45,7.5734333992004395,7.6s,6.231557369232178,6.231834173202515,0.2832314968109131,,
6,6,4.606904232025147,0.0115,mean: 4.7304881257414815,mean: 0.009726562499999999,1748929666.5118876,2025/06/03 14:47:46,8.976068258285522,9.0s,7.406127214431763,7.4064435958862305,0.33873748779296875,,
7,7,4.606169376373291,0.0125,mean: 4.729714967012406,mean: 0.010234374999999999,1748929667.9251504,2025/06/03 14:47:47,10.389331102371216,10.4s,8.586834192276001,8.587192058563232,0.3932812213897705,,
8,8,4.605712383270264,0.0125,mean: 4.729076026022435,mean: 0.009960937500000001,1748929669.3845925,2025/06/03 14:47:49,11.84877324104309,11.8s,9.808598279953003,9.808998584747314,0.4510676860809326,,
9,9,4.606364814758301,0.0095,mean: 4.72950173574686,mean: 0.010007812500000001,1748929670.805703,2025/06/03 14:47:50,13.269883632659912,13.3s,11.000235557556152,11.000678062438965,0.5060904026031494,,
10,10,4.605954643249512,0.011,mean: 4.729089879810809,mean: 0.010054687499999998,1748929674.3750918,2025/06/03 14:47:54,16.839272499084473,16.8s,14.093011856079102,12.224476337432861,0.5613381862640381,4.605817527770996,0.0119
11,11,4.605119525909424,0.0125,mean: 4.728105940997601,mean: 0.010367187500000005,1748929676.0789673,2025/06/03 14:47:56,18.543148040771484,18.5s,15.303688764572144,13.435195684432983,0.6166257858276367,,
12,12,4.6049762496948246,0.0165,mean: 4.727858534753323,mean: 0.009984374999999997,1748929677.6267502,2025/06/03 14:47:57,20.090930938720703,20.1s,16.606555700302124,14.738111019134521,0.6739468574523926,,
13,13,4.606025234222412,0.0115,mean: 4.728840587496757,mean: 0.009984375000000004,1748929679.0547063,2025/06/03 14:47:59,21.518887042999268,21.5s,17.7967746257782,15.928373575210571,0.7290513515472412,,
14,14,4.605395271301269,0.016,mean: 4.727992048382758,mean: 0.010390624999999997,1748929680.493232,2025/06/03 14:48:00,22.957412719726562,23.0s,19.004947662353516,17.136590719223022,0.7844376564025879,,
15,15,4.604895042419433,0.01,mean: 4.727431368470192,mean: 0.010031250000000002,1748929681.9246275,2025/06/03 14:48:01,24.388808250427246,24.4s,20.20406675338745,18.335753440856934,0.8398523330688477,,
16,16,4.604591743469238,0.014,mean: 4.727051267921927,mean: 0.010296874999999995,1748929683.3724174,2025/06/03 14:48:03,25.83659815788269,25.8s,21.415603399276733,19.54733157157898,0.8962302207946777,,
17,17,4.604092716217041,0.012,mean: 4.726414116859436,mean: 0.0100390625,1748929684.7743607,2025/06/03 14:48:04,27.2385413646698,27.2s,22.587803602218628,20.719581127166748,0.9520645141601562,,
