step,epoch,train_loss,train_acc,train_path_loss,train_path_acc,val_loss,val_acc,val_path_loss,val_path_acc,param_l2norm_layer,param_l2norm,grad_l2norm_layer,grad_l2norm,dur_total_core,dur_train_core,dur_dl_train
1,1,4.554651847839356,0.021,last: 4.737661062876383,last: 0.013333333333333334,,,,,(nested_data),112.47138214111328,(nested_data),2.860010862350464,1.2112107276916504,1.211254596710205,0.05769515037536621
2,2,4.309805716196696,0.04066666666666666,last: 4.924394814809164,last: 0.022,,,,,(nested_data),112.55931854248047,(nested_data),2.8414571285247803,2.4253852367401123,2.425476551055908,0.11254620552062988
3,3,4.092198424021403,0.06633333333333333,last: 5.211151374816895,last: 0.028333333333333332,,,,,(nested_data),112.6737060546875,(nested_data),2.882810592651367,3.6379520893096924,3.6380839347839355,0.16706395149230957
4,4,3.926761157989502,0.07933333333333334,last: 5.434094088236491,last: 0.029666666666666668,,,,,(nested_data),112.79998779296875,(nested_data),3.247675657272339,4.847671270370483,4.847851276397705,0.22253632545471191
5,5,3.7795392913818358,0.108,last: 5.669628964742024,last: 0.033666666666666664,,,,,(nested_data),112.9384536743164,(nested_data),3.4006123542785645,6.059919357299805,6.060150146484375,0.2770683765411377
6,6,3.697717533111572,0.11566666666666667,last: 5.882387092590332,last: 0.034,,,,,(nested_data),113.07596588134766,(nested_data),3.5274558067321777,7.307218551635742,7.307527542114258,0.33706164360046387
7,7,3.5763193454742432,0.145,last: 5.975727297465006,last: 0.04133333333333333,3.9337839828491212,0.1036,last: 6.529496572875977,last: 0.0362,(nested_data),113.22540283203125,(nested_data),3.321446180343628,10.20267128944397,8.522324800491333,0.39696526527404785
8,8,3.465249709447225,0.16266666666666665,last: 5.936715562184652,last: 0.04133333333333333,,,,,(nested_data),113.389892578125,(nested_data),3.790923833847046,11.627415418624878,9.947120189666748,0.45247483253479004
9,9,3.378121478398641,0.17566666666666667,last: 6.160244777679443,last: 0.04133333333333333,,,,,(nested_data),113.5677261352539,(nested_data),4.027541160583496,12.840444803237915,11.160197496414185,0.5126159191131592
10,10,3.308033401489258,0.194,last: 6.318695384979248,last: 0.04033333333333333,,,,,(nested_data),113.75845336914062,(nested_data),3.6902406215667725,14.052831888198853,12.372627973556519,0.5684797763824463
11,11,3.1941323954264322,0.21133333333333335,last: 6.449776755015056,last: 0.03966666666666667,,,,,(nested_data),113.962646484375,(nested_data),3.88124942779541,15.26651120185852,13.58635425567627,0.6253981590270996
12,12,3.1137620175679523,0.21933333333333332,last: 6.35775468826294,last: 0.044,,,,,(nested_data),114.18080139160156,(nested_data),4.449400901794434,16.481452465057373,14.801345109939575,0.6837987899780273
13,13,3.001929442087809,0.24366666666666667,last: 6.517260931650798,last: 0.045,,,,,(nested_data),114.4039077758789,(nested_data),4.272477626800537,17.69619131088257,16.01613688468933,0.7394082546234131
14,14,2.9385402234395346,0.24533333333333332,last: 6.606738798777262,last: 0.043,3.8354885871887205,0.1529,last: 8.42732665863037,last: 0.036,(nested_data),114.63788604736328,(nested_data),4.456379413604736,20.58519172668457,17.230093479156494,0.7948427200317383
15,15,2.8503325163523354,0.2823333333333333,last: 6.770940256754558,last: 0.049,,,,,(nested_data),114.88164520263672,(nested_data),3.9537694454193115,21.971994400024414,18.616949796676636,0.8492007255554199
16,16,2.759181764602661,0.2803333333333333,last: 6.862271260579427,last: 0.049666666666666665,,,,,(nested_data),115.13278198242188,(nested_data),4.489144802093506,23.187636613845825,19.832642078399658,0.9042873382568359
17,17,2.6868794066111246,0.30333333333333334,last: 6.897044849395752,last: 0.052,,,,,(nested_data),115.3927001953125,(nested_data),4.199824333190918,24.403625965118408,21.048675537109375,0.9591424465179443
18,18,2.6043474178314208,0.3293333333333333,last: 6.989988098144531,last: 0.057,,,,,(nested_data),115.65906524658203,(nested_data),4.5225749015808105,25.622079372406006,22.267179250717163,1.0136971473693848
19,19,2.546810194015503,0.338,last: 7.117144757588704,last: 0.057666666666666665,,,,,(nested_data),115.93194580078125,(nested_data),4.7476487159729,26.835787773132324,23.48093557357788,1.0688397884368896
20,20,2.4990443433125815,0.333,last: 7.100881905873616,last: 0.06,3.711230576324463,0.1818,last: 9.055485708618164,last: 0.0406,(nested_data),116.20845794677734,(nested_data),4.668039321899414,29.717767000198364,24.693902730941772,1.1258800029754639
21,21,2.404795363108317,0.35933333333333334,last: 7.328498259226481,last: 0.06666666666666667,,,,,(nested_data),116.50241088867188,(nested_data),5.209907054901123,31.03815531730652,26.014339923858643,1.1795217990875244
