step,epoch,train_loss,train_acc,train_path_loss,train_path_acc,timestamp,timestamp_fmt,duration,duration_fmt,dur_total_core,dur_train_core,dur_dl_train,val_loss,val_acc
1,1,8.48821357345581,0.008,mean: 8.48821357345581,mean: 0.008,1748933034.9617476,2025/06/03 15:43:54,0.9491348266601562,949.1ms,0.08844637870788574,0.0884699821472168,0.05574345588684082,,
2,2,4.782170967102051,0.002,mean: 4.782170967102051,mean: 0.002,1748933035.7602334,2025/06/03 15:43:55,1.7476205825805664,1.7s,0.161851167678833,0.16190505027770996,0.11563539505004883,,
3,3,4.757041229248047,0.015,mean: 4.757041229248047,mean: 0.015,1748933036.5528312,2025/06/03 15:43:56,2.5402183532714844,2.5s,0.2371385097503662,0.23721957206726074,0.1743166446685791,,
4,4,4.699575756072998,0.013,mean: 4.699575756072998,mean: 0.013,1748933037.3163514,2025/06/03 15:43:57,3.303738594055176,3.3s,0.3082141876220703,0.3083226680755615,0.2309117317199707,,
5,5,4.665488410949707,0.014,mean: 4.665488410949707,mean: 0.014,1748933038.0842772,2025/06/03 15:43:58,4.071664333343506,4.1s,0.37839412689208984,0.37852954864501953,0.2866783142089844,,
6,6,4.646736259460449,0.012,mean: 4.646736259460449,mean: 0.012,1748933038.8466158,2025/06/03 15:43:58,4.83400297164917,4.8s,0.4472470283508301,0.4474020004272461,0.3413670063018799,,
7,7,4.629339824676514,0.014,mean: 4.629339824676514,mean: 0.014,1748933039.6059077,2025/06/03 15:43:59,5.593294858932495,5.6s,0.5147078037261963,0.5148823261260986,0.3981661796569824,,
8,8,4.598682411193848,0.016,mean: 4.598682411193848,mean: 0.016,1748933040.3473883,2025/06/03 15:44:00,6.334775447845459,6.3s,0.5824387073516846,0.582634449005127,0.4542522430419922,,
9,9,4.584483177185058,0.015,mean: 4.584483177185058,mean: 0.015,1748933041.1080017,2025/06/03 15:44:01,7.095388889312744,7.1s,0.6493656635284424,0.6495823860168457,0.5095057487487793,,
10,10,4.597393287658692,0.012,mean: 4.597393287658692,mean: 0.012,1748933041.8719375,2025/06/03 15:44:01,7.85932469367981,7.9s,0.7170500755310059,0.7172877788543701,0.5656337738037109,,
11,11,4.567171112060547,0.011,mean: 4.567171112060547,mean: 0.011,1748933042.650594,2025/06/03 15:44:02,8.637981176376343,8.6s,0.7859406471252441,0.7861993312835693,0.6203665733337402,,
12,12,4.570612327575684,0.009,mean: 4.570612327575684,mean: 0.009,1748933043.390263,2025/06/03 15:44:03,9.377650260925293,9.4s,0.853074312210083,0.8533532619476318,0.6739025115966797,,
13,13,4.558188255310059,0.004,mean: 4.558188255310059,mean: 0.004,1748933044.1246128,2025/06/03 15:44:04,10.111999988555908,10.1s,0.9199573993682861,0.9202573299407959,0.7286133766174316,,
14,14,4.559489093780518,0.009,mean: 4.559489093780518,mean: 0.009,1748933044.8627832,2025/06/03 15:44:04,10.850170373916626,10.9s,0.9874353408813477,0.9877548217773438,0.7840940952301025,,
15,15,4.5579913711547855,0.008,mean: 4.5579913711547855,mean: 0.008,1748933045.5959446,2025/06/03 15:44:05,11.583331823348999,11.6s,1.0544652938842773,1.0548057556152344,0.8390719890594482,,
16,16,4.550565036773682,0.011,mean: 4.550565036773682,mean: 0.011,1748933046.3350937,2025/06/03 15:44:06,12.322480916976929,12.3s,1.1228396892547607,1.1232023239135742,0.8937740325927734,,
17,17,4.537464668273926,0.019,mean: 4.537464668273926,mean: 0.019,1748933047.075727,2025/06/03 15:44:07,13.063114166259766,13.1s,1.1904780864715576,1.1908595561981201,0.9481856822967529,,
18,18,4.511592826843262,0.018,mean: 4.511592826843262,mean: 0.018,1748933047.8219094,2025/06/03 15:44:07,13.809296607971191,13.8s,1.2579400539398193,1.2583410739898682,1.0026187896728516,,
