step,epoch,lr,train_loss,train_acc,val_loss,val_acc,dur_total_core,dur_total_core_fmt,dur_train_core,dur_train_core_fmt,dur_total,dur_total_fmt,dur_train,dur_train_fmt,progress
1,1,0.1,4.718437671661377,0.01,,,5.387185573577881,5.4s,5.387209415435791,5.4s,5.43987774848938,5.4s,5.439884185791016,5.4s,0.0%
2,2,0.09999999938314973,4.51953125,0.01,,,5.463579893112183,5.5s,5.463608264923096,5.5s,5.563675403594971,5.6s,5.5636842250823975,5.6s,0.0%
3,3,0.09999999753259893,4.320703029632568,0.06,,,5.47641396522522,5.5s,5.476446866989136,5.5s,5.638904571533203,5.6s,5.638916254043579,5.6s,0.0%
4,4,0.09999999444834765,4.310507774353027,0.03,,,5.486215829849243,5.5s,5.4862542152404785,5.5s,5.706272602081299,5.7s,5.706287622451782,5.7s,0.0%
5,5,0.09999999013039593,4.686327934265137,0.1,,,5.4957098960876465,5.5s,5.495752573013306,5.5s,5.764224290847778,5.8s,5.76424241065979,5.8s,0.0%
6,6,0.09999998457874393,4.094687461853027,0.03,,,5.504741191864014,5.5s,5.504786729812622,5.5s,5.817577838897705,5.8s,5.817597389221191,5.8s,0.0%
7,7,0.09999997779339174,3.775078058242798,0.16,,,5.514031887054443,5.5s,5.5140814781188965,5.5s,5.873948812484741,5.9s,5.8739705085754395,5.9s,0.0%
8,8,0.09999996977433957,3.508779287338257,0.19,,,5.523662090301514,5.5s,5.523719072341919,5.5s,5.92815089225769,5.9s,5.928176164627075,5.9s,0.0%
9,9,0.0999999605215876,3.168198347091675,0.31,,,5.533775329589844,5.5s,5.533837795257568,5.5s,5.98369836807251,6.0s,5.983727216720581,6.0s,0.0%
10,10,0.09999995003513605,2.9276463985443115,0.4,,,5.543928146362305,5.5s,5.543997049331665,5.5s,6.038465738296509,6.0s,6.038498640060425,6.0s,0.1%
11,11,0.09999993831498519,2.5285449028015137,0.53,,,5.554122447967529,5.6s,5.554197549819946,5.6s,6.095137357711792,6.1s,6.095174312591553,6.1s,0.1%
12,12,0.0999999253611353,2.1341795921325684,0.69,,,5.5632712841033936,5.6s,5.563349723815918,5.6s,6.149453163146973,6.1s,6.149492979049683,6.1s,0.1%
13,13,0.0999999111735867,1.7817676067352295,0.69,,,5.572476387023926,5.6s,5.572558403015137,5.6s,6.203854322433472,6.2s,6.2038962841033936,6.2s,0.1%
14,14,0.09999989575233975,1.498806118965149,0.77,,,5.582143545150757,5.6s,5.582230806350708,5.6s,6.2597150802612305,6.3s,6.2597596645355225,6.3s,0.1%
15,15,0.09999987909739481,1.810366153717041,0.65,,,5.591516494750977,5.6s,5.591608762741089,5.6s,6.3141937255859375,6.3s,6.314241170883179,6.3s,0.1%
16,16,0.09999986120875233,3.527089834213257,0.33,,,5.600982904434204,5.6s,5.601080656051636,5.6s,6.370520353317261,6.4s,6.370571136474609,6.4s,0.1%
17,17,0.0999998420864127,2.8464746475219727,0.42,,,5.610418796539307,5.6s,5.6105217933654785,5.6s,6.425559043884277,6.4s,6.425612926483154,6.4s,0.1%
18,18,0.09999982173037644,2.5094153881073,0.33,,,5.619750738143921,5.6s,5.619858503341675,5.6s,6.481329679489136,6.5s,6.48138689994812,6.5s,0.1%
19,19,0.09999980014064402,1.9949740171432495,0.53,,,5.629383087158203,5.6s,5.629495620727539,5.6s,6.538706064224243,6.5s,6.538766384124756,6.5s,0.1%
20,20,0.09999977731721599,1.6724697351455688,0.61,,,5.638934850692749,5.6s,5.639052391052246,5.6s,6.595261335372925,6.6s,6.595324754714966,6.6s,0.1%
21,21,0.09999975326009292,1.4829882383346558,0.75,,,5.648258209228516,5.6s,5.648380756378174,5.6s,6.653111219406128,6.7s,6.653177261352539,6.7s,0.1%
22,22,0.09999972796927536,1.4159252643585205,0.69,,,5.65778374671936,5.7s,5.657911062240601,5.7s,6.708230257034302,6.7s,6.708299398422241,6.7s,0.1%
23,23,0.09999970144476399,1.2644115686416626,0.71,,,5.667286396026611,5.7s,5.667417526245117,5.7s,6.764580249786377,6.8s,6.764652252197266,6.8s,0.1%
24,24,0.09999967368655942,0.843365490436554,0.79,,,5.676636457443237,5.7s,5.676772356033325,5.7s,6.8209123611450195,6.8s,6.820986986160278,6.8s,0.1%
25,25,0.09999964469466235,0.666074812412262,0.88,,,5.686002254486084,5.7s,5.686142921447754,5.7s,6.875457286834717,6.9s,6.875534772872925,6.9s,0.1%
26,26,0.09999961446907353,0.47363585233688354,0.93,,,5.695507526397705,5.7s,5.6956517696380615,5.7s,6.934851169586182,6.9s,6.934931993484497,6.9s,0.1%
27,27,0.09999958300979367,0.4023968577384949,0.94,,,5.70523476600647,5.7s,5.705384254455566,5.7s,6.9902074337005615,7.0s,6.990290641784668,7.0s,0.1%
28,28,0.09999955031682355,0.2867501974105835,0.98,,,5.714539527893066,5.7s,5.714694261550903,5.7s,7.0458972454071045,7.0s,7.045983791351318,7.0s,0.1%
29,29,0.09999951639016397,0.24982833862304688,0.98,,,5.723839282989502,5.7s,5.723998785018921,5.7s,7.102277517318726,7.1s,7.102367162704468,7.1s,0.1%
30,30,0.09999948122981576,0.17042571306228638,1.0,,,5.733302593231201,5.7s,5.73346734046936,5.7s,7.158060073852539,7.2s,7.158153057098389,7.2s,0.1%
31,31,0.09999944483577983,0.16928672790527344,0.97,,,5.743138313293457,5.7s,5.743309020996094,5.7s,7.2137322425842285,7.2s,7.2138285636901855,7.2s,0.2%
32,32,0.09999940720805701,0.15748336911201477,0.96,,,5.752630949020386,5.8s,5.7528064250946045,5.8s,7.269333839416504,7.3s,7.269433259963989,7.3s,0.2%
33,33,0.0999993683466483,0.13133293390274048,0.98,,,5.762065887451172,5.8s,5.762247085571289,5.8s,7.326569080352783,7.3s,7.326672077178955,7.3s,0.2%
34,34,0.09999932825155462,0.0946420282125473,1.0,,,5.771856069564819,5.8s,5.7720417976379395,5.8s,7.380733966827393,7.4s,7.3808393478393555,7.4s,0.2%
35,35,0.09999928692277697,0.07496202737092972,0.99,,,5.78134298324585,5.8s,5.781533479690552,5.8s,7.435374975204468,7.4s,7.435483932495117,7.4s,0.2%
36,36,0.09999924436031637,0.07591882348060608,0.99,,,5.7909369468688965,5.8s,5.7911317348480225,5.8s,7.492837190628052,7.5s,7.492948770523071,7.5s,0.2%
37,37,0.09999920056417386,0.06751548498868942,1.0,,,5.800437927246094,5.8s,5.800637245178223,5.8s,7.549687623977661,7.5s,7.549802541732788,7.5s,0.2%
38,38,0.09999915553435053,0.04663490131497383,1.0,,,5.809973239898682,5.8s,5.810177564620972,5.8s,7.766873359680176,7.8s,7.76699161529541,7.8s,0.2%
39,39,0.09999910927084749,0.07590829581022263,0.99,,,5.8203980922698975,5.8s,5.8206093311309814,5.8s,7.823699712753296,7.8s,7.823822021484375,7.8s,0.2%
40,40,0.09999906177366588,0.04251236096024513,1.0,,,5.830387353897095,5.8s,5.830604553222656,5.8s,7.886660575866699,7.9s,7.886786699295044,7.9s,0.2%
41,41,0.09999901304280687,0.03237289562821388,1.0,,,5.840156316757202,5.8s,5.840378999710083,5.8s,7.942385196685791,7.9s,7.942514419555664,7.9s,0.2%
42,42,0.09999896307827166,0.04632047563791275,1.0,,,5.849964618682861,5.8s,5.850193023681641,5.9s,7.997556924819946,8.0s,7.997689962387085,8.0s,0.2%
43,43,0.0999989118800615,0.03708382695913315,1.0,,,5.859435319900513,5.9s,5.859668254852295,5.9s,8.055978059768677,8.1s,8.056114435195923,8.1s,0.2%
44,44,0.09999885944817762,0.025902653113007545,1.0,,,5.868906021118164,5.9s,5.869145631790161,5.9s,8.111617803573608,8.1s,8.111758947372437,8.1s,0.2%
45,45,0.09999880578262135,0.027594003826379776,1.0,,,5.878714323043823,5.9s,5.878959894180298,5.9s,8.16730284690857,8.2s,8.167448282241821,8.2s,0.2%
46,46,0.09999875088339401,0.024380255490541458,1.0,,,5.888608932495117,5.9s,5.888860702514648,5.9s,8.228301286697388,8.2s,8.228449583053589,8.2s,0.2%
47,47,0.09999869475049694,0.0290038101375103,1.0,,,5.897990942001343,5.9s,5.8982462882995605,5.9s,8.283485412597656,8.3s,8.283636808395386,8.3s,0.2%
48,48,0.09999863738393151,0.0202496238052845,1.0,,,5.907679319381714,5.9s,5.907940149307251,5.9s,8.338011980056763,8.3s,8.338165998458862,8.3s,0.2%
49,49,0.09999857878369918,0.019409675151109695,1.0,,,5.917282342910767,5.9s,5.9175474643707275,5.9s,8.393404722213745,8.4s,8.393562316894531,8.4s,0.2%
50,50,0.09999851894980134,0.0148100471124053,1.0,,,5.926673889160156,5.9s,5.926943063735962,5.9s,8.44720721244812,8.4s,8.447366952896118,8.4s,0.2%
51,51,0.09999845788223952,0.01718894951045513,1.0,,,5.935991287231445,5.9s,5.936263561248779,5.9s,8.501042604446411,8.5s,8.501204490661621,8.5s,0.3%
52,52,0.09999839558101518,0.015899229794740677,1.0,,,5.945713043212891,5.9s,5.94599175453186,5.9s,8.55515170097351,8.6s,8.55531620979309,8.6s,0.3%
53,53,0.0999983320461299,0.014605178497731686,1.0,,,5.955083131790161,6.0s,5.955365180969238,6.0s,8.609649419784546,8.6s,8.609817266464233,8.6s,0.3%
54,54,0.09999826727758522,0.013828621245920658,1.0,,,5.964806795120239,6.0s,5.965094327926636,6.0s,8.665537595748901,8.7s,8.665708541870117,8.7s,0.3%
55,55,0.09999820127538274,0.012525978498160839,1.0,,,5.974470615386963,6.0s,5.974763870239258,6.0s,8.720703601837158,8.7s,8.72087836265564,8.7s,0.3%
56,56,0.09999813403952411,0.010121612809598446,1.0,,,5.984184980392456,6.0s,5.9844818115234375,6.0s,8.775721788406372,8.8s,8.775899171829224,8.8s,0.3%
57,57,0.09999806557001097,0.010485219769179821,1.0,,,5.993751049041748,6.0s,5.994052171707153,6.0s,8.832070112228394,8.8s,8.832250356674194,8.8s,0.3%
58,58,0.09999799586684499,0.015065851621329784,1.0,,,6.003698110580444,6.0s,6.004004716873169,6.0s,8.890410661697388,8.9s,8.890595197677612,8.9s,0.3%
59,59,0.09999792493002793,0.011010084301233292,1.0,,,6.0130932331085205,6.0s,6.013404369354248,6.0s,8.94651985168457,8.9s,8.946707487106323,8.9s,0.3%
60,60,0.09999785275956151,0.008414954878389835,1.0,,,6.024148225784302,6.0s,6.024468421936035,6.0s,9.005198240280151,9.0s,9.005389213562012,9.0s,0.3%
61,61,0.09999777935544754,0.013261723332107067,1.0,,,6.034620523452759,6.0s,6.034947872161865,6.0s,9.062869548797607,9.1s,9.063063383102417,9.1s,0.3%
62,62,0.09999770471768782,0.007858982309699059,1.0,,,6.044447183609009,6.0s,6.044779539108276,6.0s,9.122333288192749,9.1s,9.122529983520508,9.1s,0.3%
63,63,0.09999762884628417,0.009012717753648758,1.0,,,6.054672479629517,6.1s,6.055009603500366,6.1s,9.178552865982056,9.2s,9.178752183914185,9.2s,0.3%
64,64,0.09999755174123846,0.011237011291086674,1.0,,,6.063854455947876,6.1s,6.064193964004517,6.1s,9.234140396118164,9.2s,9.234341382980347,9.2s,0.3%
65,65,0.09999747340255263,0.00755792623385787,1.0,,,6.072898626327515,6.1s,6.073243141174316,6.1s,9.289119958877563,9.3s,9.289324283599854,9.3s,0.3%
66,66,0.0999973938302286,0.008315601386129856,1.0,,,6.082759141921997,6.1s,6.08310866355896,6.1s,9.344678163528442,9.3s,9.34488558769226,9.3s,0.3%
67,67,0.09999731302426833,0.007209281902760267,1.0,,,6.092390060424805,6.1s,6.092745780944824,6.1s,9.401175022125244,9.4s,9.401386260986328,9.4s,0.3%
68,68,0.0999972309846738,0.006495342124253511,1.0,,,6.102035045623779,6.1s,6.1023969650268555,6.1s,9.456088542938232,9.5s,9.456303596496582,9.5s,0.3%
69,69,0.09999714771144705,0.008075142279267311,1.0,,,6.111678838729858,6.1s,6.112046718597412,6.1s,9.511619091033936,9.5s,9.511837482452393,9.5s,0.3%
70,70,0.09999706320459012,0.006453938316553831,1.0,,,6.120950937271118,6.1s,6.121324300765991,6.1s,9.565247774124146,9.6s,9.565469980239868,9.6s,0.4%
71,71,0.09999697746410512,0.006686363369226456,1.0,,,6.130497217178345,6.1s,6.1308746337890625,6.1s,9.62105679512024,9.6s,9.621281385421753,9.6s,0.4%
72,72,0.09999689048999413,0.007671833038330078,1.0,,,6.140758514404297,6.1s,6.141141176223755,6.1s,9.677025318145752,9.7s,9.67725419998169,9.7s,0.4%
73,73,0.09999680228225932,0.007904605939984322,1.0,,,6.150460243225098,6.2s,6.150848388671875,6.2s,9.73166036605835,9.7s,9.731892585754395,9.7s,0.4%
74,74,0.09999671284090288,0.006006236188113689,1.0,,,6.160008430480957,6.2s,6.160400629043579,6.2s,9.785902500152588,9.8s,9.78613829612732,9.8s,0.4%
75,75,0.09999662216592699,0.005705184768885374,1.0,,,6.169715404510498,6.2s,6.170114278793335,6.2s,9.839643716812134,9.8s,9.839883089065552,9.8s,0.4%
76,76,0.09999653025733389,0.007616124115884304,1.0,,,6.179762125015259,6.2s,6.180166482925415,6.2s,9.894754409790039,9.9s,9.894997358322144,9.9s,0.4%
77,77,0.09999643711512587,0.006033735349774361,1.0,,,6.189146518707275,6.2s,6.18955659866333,6.2s,9.948486566543579,9.9s,9.948733568191528,9.9s,0.4%
78,78,0.0999963427393052,0.005600356962531805,1.0,,,6.1992411613464355,6.2s,6.199656248092651,6.2s,10.002986192703247,10.0s,10.003236770629883,10.0s,0.4%
79,79,0.09999624712987423,0.006398649420589209,1.0,,,6.2093870639801025,6.2s,6.209810256958008,6.2s,10.05765438079834,10.1s,10.057908773422241,10.1s,0.4%
80,80,0.09999615028683531,0.007270841393619776,1.0,,,6.219352722167969,6.2s,6.219781398773193,6.2s,10.11238169670105,10.1s,10.112639904022217,10.1s,0.4%
81,81,0.09999605221019084,0.005265293177217245,1.0,,,6.228733539581299,6.2s,6.229166746139526,6.2s,10.169171810150146,10.2s,10.169433116912842,10.2s,0.4%
82,82,0.0999959528999432,0.006354102864861488,1.0,,,6.2394187450408936,6.2s,6.2398693561553955,6.2s,10.224437952041626,10.2s,10.224708318710327,10.2s,0.4%
83,83,0.09999585235609489,0.005079364869743586,1.0,,,6.249721050262451,6.2s,6.250176429748535,6.3s,10.279325246810913,10.3s,10.279598712921143,10.3s,0.4%
84,84,0.09999575057864836,0.005806274246424437,1.0,,,6.259025812149048,6.3s,6.259486198425293,6.3s,10.332842588424683,10.3s,10.33311915397644,10.3s,0.4%
85,85,0.09999564756760616,0.006716499105095863,1.0,,,6.268328666687012,6.3s,6.268793821334839,6.3s,10.38573145866394,10.4s,10.386010885238647,10.4s,0.4%
86,86,0.0999955433229708,0.004947566892951727,1.0,,,6.277629137039185,6.3s,6.278099298477173,6.3s,10.439825057983398,10.4s,10.440107345581055,10.4s,0.4%
87,87,0.09999543784474485,0.005900172982364893,1.0,,,6.28725004196167,6.3s,6.287725925445557,6.3s,10.494669914245605,10.5s,10.49495553970337,10.5s,0.4%
88,88,0.09999533113293091,0.004773063585162163,1.0,,,6.296966552734375,6.3s,6.297448635101318,6.3s,10.548527479171753,10.5s,10.548816442489624,10.5s,0.4%
