model_arc,epochs,ensemble_type,params,optimizer,grad,epoch,train_loss,train_acc,val_loss,val_acc,timestamp,timestamp_fmt,duration,duration_fmt,grad_mean
models.resnet_git_ee_def resnet18,100,ME,2855808,SGD,2855808,100,0.3667779883623123,0.8686,1.0925668197393417,0.7026,1745525387.9726508,2025/04/25 05:09:47,1404.1863226890564,23.4m,0.00009728044096846133
