step,epoch,train_loss,train_acc,val_loss,val_acc,timestamp,timestamp_fmt,duration,duration_fmt,grad_mean
1,1,1.8811642120361327,0.2976,2.069580263519287,0.37,1745089461.8874009,2025/04/20 04:04:21,13.845575094223022,13.8s,0.0001486383262090385
2,2,1.542026511001587,0.4454,1.965488828277588,0.391,1745089475.654367,2025/04/20 04:04:35,27.61254119873047,27.6s,0.00007726545300101861
3,3,1.4382036039352417,0.4768,1.487559445476532,0.4754,1745089489.527401,2025/04/20 04:04:49,41.4855751991272,41.5s,0.00014075952640268952
4,4,1.336634422683716,0.5146,1.47791157913208,0.4824,1745089503.6282046,2025/04/20 04:05:03,55.58637881278992,55.6s,0.000157447240781039
5,5,1.262633871269226,0.5462,1.2976810317993164,0.5402,1745089518.115339,2025/04/20 04:05:18,70.07351326942444,1.2m,0.0001063137169694528
6,6,1.1868128832817078,0.5772,1.1994194242477416,0.5654,1745089532.0286012,2025/04/20 04:05:32,83.9867753982544,1.4m,0.00020023244724143296
7,7,1.1186005763053894,0.6064,1.1510141269683838,0.5862,1745089545.994721,2025/04/20 04:05:45,97.95289516448975,1.6m,0.00014929217286407948
8,8,1.055657766532898,0.6268,1.1084650423049927,0.6082,1745089559.738752,2025/04/20 04:05:59,111.69692611694336,1.9m,0.00010370909876655787
9,9,1.0056299999237062,0.6532,1.109512822151184,0.6096,1745089573.2963896,2025/04/20 04:06:13,125.25456380844116,2.1m,0.00020176253747195005
10,10,0.977778136253357,0.6656,1.1041057842254638,0.6136,1745089586.9348204,2025/04/20 04:06:26,138.8929946422577,2.3m,0.00010029077384388074
