step,epoch,train_loss,train_acc,val_loss,val_acc,timestamp,timestamp_fmt,duration,duration_fmt,grad_mean
1,1,1.9530752182006836,0.287,1.7458266464233398,0.366,1745099082.003847,2025/04/20 06:44:42,13.926363945007324,13.9s,0.0007265915046446025
2,2,1.6952820999145508,0.3786,1.6510123182296752,0.394,1745099095.7259638,2025/04/20 06:44:55,27.648480892181396,27.6s,0.00015302222163882107
3,3,1.638661866760254,0.3978,1.592711753845215,0.4252,1745099110.238858,2025/04/20 06:45:10,42.16137504577637,42.2s,0.0001988970034290105
4,4,1.5848406047821044,0.4162,1.718223040008545,0.4022,1745099125.569698,2025/04/20 06:45:25,57.492215156555176,57.5s,0.00015700013318564743
5,5,1.5480984512329101,0.43,1.5932619539260864,0.4362,1745099139.289912,2025/04/20 06:45:39,71.21242904663086,1.2m,0.00009535753633826971
6,6,1.4991146474838257,0.451,1.5114594062805176,0.4648,1745099154.5849254,2025/04/20 06:45:54,86.50744247436523,1.4m,0.0006351213087327778
7,7,1.4480133850097656,0.4668,1.4713887977600097,0.4752,1745099168.3957083,2025/04/20 06:46:08,100.31822538375854,1.7m,0.00007275732059497386
8,8,1.4291899406433106,0.473,1.5426411823272705,0.4598,1745099182.2394903,2025/04/20 06:46:22,114.16200733184814,1.9m,0.00022011189139448106
9,9,1.4162916954040528,0.484,1.4077428596496582,0.4982,1745099196.0957916,2025/04/20 06:46:36,128.01830863952637,2.1m,0.00011391785665182397
10,10,1.391206175994873,0.4974,1.4791050771713257,0.4738,1745099210.1203105,2025/04/20 06:46:50,142.04282760620117,2.4m,0.00003790405025938526
11,11,1.3601784791946412,0.5024,1.4037686557769775,0.51,1745099224.588003,2025/04/20 06:47:04,156.51051998138428,2.6m,0.00005967169636278413
12,12,1.3618354907989503,0.4964,1.4258671298980712,0.502,1745099239.5092182,2025/04/20 06:47:19,171.4317352771759,2.9m,0.00014100490079727024
13,13,1.3682813081741334,0.5076,1.359934246635437,0.5278,1745099253.8859549,2025/04/20 06:47:33,185.80847191810608,3.1m,0.00011972249194514006
14,14,1.3408042818069459,0.5156,1.338227654838562,0.5248,1745099267.9676175,2025/04/20 06:47:47,199.8901345729828,3.3m,0.00015635161253158003
15,15,1.3245940900802613,0.516,1.4023512595176697,0.5118,1745099282.5563405,2025/04/20 06:48:02,214.47885751724243,3.6m,0.00004074707248946652
16,16,1.3034891021728516,0.5286,1.398589781188965,0.5226,1745099296.3067052,2025/04/20 06:48:16,228.22922229766846,3.8m,0.00004352458563516848
17,17,1.265364923286438,0.5368,1.3138661504745484,0.5316,1745099310.3884962,2025/04/20 06:48:30,242.31101322174072,4.0m,0.00011708142119459808
18,18,1.2590987245559693,0.5492,1.3459286945343019,0.5392,1745099324.3522744,2025/04/20 06:48:44,256.2747914791107,4.3m,0.00006489470251835883
19,19,1.2269272758483887,0.5602,1.2988620838165283,0.553,1745099338.5890803,2025/04/20 06:48:58,270.51159739494324,4.5m,0.00007962487143231556
20,20,1.233118946838379,0.5492,1.3054319261550904,0.5424,1745099352.4524615,2025/04/20 06:49:12,284.3749785423279,4.7m,0.000061009930504951626
21,21,1.2441103004455567,0.553,1.3284129434585572,0.5348,1745099366.4440427,2025/04/20 06:49:26,298.3665597438812,5.0m,0.0000326624394801911
22,22,1.2137574035644532,0.5736,1.3195447334289552,0.5396,1745099380.2973526,2025/04/20 06:49:40,312.21986961364746,5.2m,0.00010337487037759274
23,23,1.2190605648994446,0.5612,1.261457273864746,0.5546,1745099394.5295286,2025/04/20 06:49:54,326.4520456790924,5.4m,0.00007600097160320729
24,24,1.1458341165542603,0.5858,1.2765677618980407,0.5598,1745099408.7190783,2025/04/20 06:50:08,340.64159536361694,5.7m,0.0001020635972963646
25,25,1.1671063116073608,0.5768,1.3102460725784302,0.54,1745099423.1468642,2025/04/20 06:50:23,355.06938123703003,5.9m,0.0002833377511706203
26,26,1.147290173149109,0.5926,1.2572225456237793,0.5652,1745099437.0150409,2025/04/20 06:50:37,368.9375579357147,6.1m,0.00007411580736516044
27,27,1.1507047708511353,0.588,1.2999940214157104,0.5484,1745099451.3329175,2025/04/20 06:50:51,383.25543451309204,6.4m,0.0000233522860071389
