step,epoch,train_loss,train_acc,train_path_loss,train_path_acc,timestamp,timestamp_fmt,duration,duration_fmt,dur_total_core,dur_train_core,dur_dl_train,val_loss,val_acc
1,1,4.52183656616211,0.0274,mean: 4.7488231522321716,mean: 0.011987499999999998,1748894091.1249304,2025/06/03 04:54:51,3.741701126098633,3.7s,3.1277785301208496,3.1279213428497314,0.06270885467529297,,
2,2,4.327499900817871,0.0502,mean: 4.949566407036782,mean: 0.015803125,1748894094.5578358,2025/06/03 04:54:54,7.174606561660767,7.2s,6.121068716049194,6.121316909790039,0.12365102767944336,,
3,3,4.2626808044433595,0.0582,mean: 5.0684970688045015,mean: 0.015740624999999994,1748894097.9082625,2025/06/03 04:54:57,10.525033235549927,10.5s,9.047081708908081,9.047439813613892,0.18190503120422363,,
4,4,4.212318180084228,0.078,mean: 5.234866102820637,mean: 0.016253124999999993,1748894103.3489347,2025/06/03 04:55:03,15.965705394744873,16.0s,13.83108377456665,11.940847396850586,0.2405245304107666,4.713917916870117,0.0341
5,5,4.193521748352051,0.0674,mean: 5.368811544388532,mean: 0.015890625000000002,1748894106.7818332,2025/06/03 04:55:06,19.398603916168213,19.4s,16.747250080108643,14.857114791870117,0.30006933212280273,,
6,6,4.1817562286376955,0.0776,mean: 5.353038195466995,mean: 0.014340624999999997,1748894110.1184263,2025/06/03 04:55:10,22.735197067260742,22.7s,19.659129858016968,17.76910090446472,0.3587758541107178,,
7,7,4.147982415008545,0.0786,mean: 5.426517965090275,mean: 0.015200000000000002,1748894113.4797678,2025/06/03 04:55:13,26.096538543701172,26.1s,22.594256162643433,20.704341173171997,0.41654539108276367,,
8,8,4.16091800994873,0.0774,mean: 5.562324454247953,mean: 0.013515625000000002,1748894118.9262674,2025/06/03 04:55:18,31.54303812980652,31.5s,27.38464665412903,23.628708124160767,0.47601819038391113,495.20848857421873,0.0099
9,9,4.143226523590088,0.0802,mean: 5.617625164461137,mean: 0.014825,1748894122.33773,2025/06/03 04:55:22,34.954500675201416,35.0s,30.27521324157715,26.51938223838806,0.5341043472290039,,
10,10,4.1384418640136715,0.0808,mean: 5.691332885622979,mean: 0.014749999999999996,1748894125.6517007,2025/06/03 04:55:25,38.268471479415894,38.3s,33.164347410202026,29.408623933792114,0.5932788848876953,,
11,11,4.121812284088135,0.0868,mean: 5.669492804861069,mean: 0.014665625000000003,1748894129.029861,2025/06/03 04:55:29,41.646631717681885,41.6s,36.11797070503235,32.362348794937134,0.6538562774658203,,
12,12,4.133696220397949,0.089,mean: 5.858771428358557,mean: 0.0125125,1748894134.4911222,2025/06/03 04:55:34,47.107892990112305,47.1s,40.9193639755249,35.24144673347473,0.7142922878265381,8.952151664733886,0.0195
13,13,4.1292775360107425,0.0838,mean: 5.855929107153415,mean: 0.012678125000000002,1748894137.9187403,2025/06/03 04:55:37,50.5355110168457,50.5s,43.8300518989563,38.15224242210388,0.7731225490570068,,
14,14,4.152012334442139,0.0772,mean: 5.829324054360391,mean: 0.011812500000000004,1748894141.253539,2025/06/03 04:55:41,53.870309829711914,53.9s,46.738112926483154,41.060404539108276,0.8317604064941406,,
15,15,4.189423452758789,0.0716,mean: 5.828296872448922,mean: 0.01291875,1748894144.63536,2025/06/03 04:55:44,57.25213074684143,57.3s,49.69424247741699,44.01665139198303,0.8907895088195801,,
16,16,4.215855073547363,0.0618,mean: 5.705857654130458,mean: 0.011090625000000002,1748894150.0921042,2025/06/03 04:55:50,62.70887494087219,1.0m,54.49543213844299,46.94206762313843,0.9492394924163818,4.796518755340577,0.0158
