run_id,model_arc,train_dataset,val_dataset,num_classes,train_trans,val_trans,train_ndata,val_ndata,epochs,max_lr,wd,batch_size,base_epochs,iters/epoch,iters,processed_ndata,ndata_per_class,div,ensembles,scale_ch,num_params,criterion,optimizer,scheduler,step,epoch,lr,train_loss,train_acc,val_loss,val_acc,dur_total_core,dur_total_core_fmt,dur_train_core,dur_train_core_fmt,dur_total,dur_total_fmt,dur_train,dur_train_fmt,progress
run_2025-12-13_16-21-07_613251,resnet18,cifar100_train,cifar100_val,100,"[ToImage(), RandomCrop(size=(32, 32), padding=[4, 4, 4, 4], pad_if_needed=False, fill=0, padding_mode=constant), RandomHorizontalFlip(p=0.5), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]","[ToImage(), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]",20000,10000,200,0.005,0.05,128,,157,31400,4000000,200.0,16,256,0.0625,12183552,CrossEntropyLoss,AdamW,CosineAnnealingLR,last: 200,last: 200,last: 3.0841879584853064e-7,last: 0.03762710490226746,last: 0.9994,last: 1.975962265777588,last: 0.5691,last: 6253.07257604599,last: 1.7h,last: 5901.258612155914,last: 1.6h,last: 6303.7629137039185,last: 1.8h,last: 5937.367182254791,last: 1.6h,last: 100.0%
run_2025-12-13_16-21-17_809634,resnet18,cifar100_train,cifar100_val,100,"[ToImage(), RandomCrop(size=(32, 32), padding=[4, 4, 4, 4], pad_if_needed=False, fill=0, padding_mode=constant), RandomHorizontalFlip(p=0.5), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]","[ToImage(), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]",20000,10000,200,0.005,0.05,128,,157,31400,4000000,200.0,32,1024,0.03125,13260800,CrossEntropyLoss,AdamW,CosineAnnealingLR,last: 200,last: 200,last: 3.0841879584853064e-7,last: 0.06450386369228363,last: 0.99945,last: 1.7039626962661742,last: 0.579,last: 18725.455872297287,last: 5.2h,last: 17992.26779127121,last: 5.0h,last: 18779.764137268066,last: 5.2h,last: 18031.609452962875,last: 5.0h,last: 100.0%
run_2025-12-13_16-27-02_578744,resnet18,cifar100_train,cifar100_val,100,"[ToImage(), RandomCrop(size=(32, 32), padding=[4, 4, 4, 4], pad_if_needed=False, fill=0, padding_mode=constant), RandomHorizontalFlip(p=0.5), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]","[ToImage(), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]",10000,10000,200,0.005,0.05,128,,79,15800,2000000,100.0,1,1,1.0,11220132,CrossEntropyLoss,AdamW,CosineAnnealingLR,last: 200,last: 200,last: 3.0841879584853064e-7,last: 0.0017807679295539856,last: 0.9998,last: 4.016561026382447,last: 0.3899,last: 207.02468132972717,last: 3.5m,last: 176.24242186546326,last: 2.9m,last: 566.5598027706146,last: 9.4m,last: 432.91776418685913,last: 7.2m,last: 100.0%
run_2025-12-13_16-37-00_322462,resnet18,cifar100_train,cifar100_val,100,"[ToImage(), RandomCrop(size=(32, 32), padding=[4, 4, 4, 4], pad_if_needed=False, fill=0, padding_mode=constant), RandomHorizontalFlip(p=0.5), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]","[ToImage(), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]",10000,10000,200,0.005,0.05,128,,79,15800,2000000,100.0,2,4,0.5,11282960,CrossEntropyLoss,AdamW,CosineAnnealingLR,last: 200,last: 200,last: 3.0841879584853064e-7,last: 0.0024429665714502335,last: 0.9998,last: 2.896640606689453,last: 0.4853,last: 427.9576849937439,last: 7.1m,last: 381.83314061164856,last: 6.4m,last: 572.1383426189423,last: 9.5m,last: 438.0642764568329,last: 7.3m,last: 100.0%
run_2025-12-13_16-43-56_061970,resnet18,cifar100_train,cifar100_val,100,"[ToImage(), RandomCrop(size=(32, 32), padding=[4, 4, 4, 4], pad_if_needed=False, fill=0, padding_mode=constant), RandomHorizontalFlip(p=0.5), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]","[ToImage(), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]",10000,10000,200,0.005,0.05,128,,79,15800,2000000,100.0,4,16,0.25,11409216,CrossEntropyLoss,AdamW,CosineAnnealingLR,last: 200,last: 200,last: 3.0841879584853064e-7,last: 0.006252556398510933,last: 0.9999,last: 2.8143768028259277,last: 0.4795,last: 785.0074577331543,last: 13.1m,last: 702.4224474430084,last: 11.7m,last: 864.9713716506958,last: 14.4m,last: 724.4265902042389,last: 12.1m,last: 100.0%
run_2025-12-13_16-46-58_383255,resnet18,cifar100_train,cifar100_val,100,"[ToImage(), RandomCrop(size=(32, 32), padding=[4, 4, 4, 4], pad_if_needed=False, fill=0, padding_mode=constant), RandomHorizontalFlip(p=0.5), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]","[ToImage(), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]",10000,10000,200,0.005,0.05,128,,79,15800,2000000,100.0,8,64,0.125,11664128,CrossEntropyLoss,AdamW,CosineAnnealingLR,last: 200,last: 200,last: 3.0841879584853064e-7,last: 0.020093946015834807,last: 0.9996,last: 2.974026123046875,last: 0.4552,last: 1516.0685558319092,last: 25.3m,last: 1336.9200806617737,last: 22.3m,last: 1552.319331407547,last: 25.9m,last: 1359.5047166347504,last: 22.7m,last: 100.0%
run_2025-12-13_16-48-19_660980,resnet18,cifar100_train,cifar100_val,100,"[ToImage(), RandomCrop(size=(32, 32), padding=[4, 4, 4, 4], pad_if_needed=False, fill=0, padding_mode=constant), RandomHorizontalFlip(p=0.5), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]","[ToImage(), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]",10000,10000,200,0.005,0.05,128,,79,15800,2000000,100.0,16,256,0.0625,12183552,CrossEntropyLoss,AdamW,CosineAnnealingLR,last: 200,last: 200,last: 3.0841879584853064e-7,last: 0.02441239047050476,last: 0.9996,last: 2.6628726234436035,last: 0.4684,last: 3248.7063410282135,last: 54.1m,last: 2902.123768568039,last: 48.4m,last: 3288.7086923122406,last: 54.8m,last: 2927.0747957229614,last: 48.8m,last: 100.0%
run_2025-12-13_16-58-47_911276,resnet18,cifar100_train,cifar100_val,100,"[ToImage(), RandomCrop(size=(32, 32), padding=[4, 4, 4, 4], pad_if_needed=False, fill=0, padding_mode=constant), RandomHorizontalFlip(p=0.5), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]","[ToImage(), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]",10000,10000,200,0.005,0.05,128,,79,15800,2000000,100.0,32,1024,0.03125,13260800,CrossEntropyLoss,AdamW,CosineAnnealingLR,last: 200,last: 200,last: 3.0841879584853064e-7,last: 0.020704360139369965,last: 0.9999,last: 2.170259265899658,last: 0.5002,last: 9836.361446142197,last: 2.7h,last: 9094.173721790314,last: 2.5h,last: 9878.41251039505,last: 2.7h,last: 9120.967519760132,last: 2.5h,last: 100.0%
run_2025-12-13_17-13-19_416556,resnet18,cifar100_train,cifar100_val,100,"[ToImage(), RandomCrop(size=(32, 32), padding=[4, 4, 4, 4], pad_if_needed=False, fill=0, padding_mode=constant), RandomHorizontalFlip(p=0.5), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]","[ToImage(), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]",5000,10000,400,0.005,0.05,128,,40,16000,2000000,50.0,1,1,1.0,11220132,CrossEntropyLoss,AdamW,CosineAnnealingLR,last: 400,last: 400,last: 7.710588802584138e-8,last: 0.005073914265632629,last: 0.9998,last: 5.148821656799316,last: 0.2746,last: 209.12904739379883,last: 3.5m,last: 178.21886897087097,last: 3.0m,last: 578.7496254444122,last: 9.6m,last: 444.412339925766,last: 7.4m,last: 100.0%
run_2025-12-13_17-23-27_454367,resnet18,cifar100_train,cifar100_val,100,"[ToImage(), RandomCrop(size=(32, 32), padding=[4, 4, 4, 4], pad_if_needed=False, fill=0, padding_mode=constant), RandomHorizontalFlip(p=0.5), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]","[ToImage(), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]",5000,10000,400,0.005,0.05,128,,40,16000,2000000,50.0,2,4,0.5,11282960,CrossEntropyLoss,AdamW,CosineAnnealingLR,last: 400,last: 400,last: 7.710588802584138e-8,last: 0.007273434484004975,last: 0.9996,last: 3.937118148803711,last: 0.3457,last: 428.5772340297699,last: 7.1m,last: 382.0717499256134,last: 6.4m,last: 590.6241171360016,last: 9.8m,last: 453.8905551433563,last: 7.6m,last: 100.0%
