path_0,path_1,path_2,path_3,path_4,path_5,path_6,path_7,path_8,path_9,path_10,path_11,path_12,path_13,path_14,path_15,path_16,path_17,path_18,path_19,path_20,path_21,path_22,path_23,path_24,path_25,path_26,path_27,path_28,path_29,path_30,path_31,path_32,path_33,path_34,path_35,path_36,path_37,path_38,path_39,path_40,path_41,path_42,path_43,path_44,path_45,path_46,path_47,path_48,path_49,path_50,path_51,path_52,path_53,path_54,path_55,path_56,path_57,path_58,path_59,path_60,path_61,path_62,path_63
4.821112274169922,4.793851884460449,4.582003842163086,4.9281682228088375,4.621591278076172,4.811198059082031,4.920636458587646,5.786742534637451,5.372712489318848,4.820452398681641,4.592132934570312,4.744514985656738,9.10210587310791,4.597068723297119,7.748199438476562,4.604385565185547,4.577420028686523,4.882090168762207,4.594184218597412,4.70223871307373,5.631456010437012,5.244811535644531,6.086905018615723,4.745805689239502,4.588882559204102,6.021538777160645,5.0583084785461425,4.803926948547363,4.589338014221191,4.813745396423339,5.385909516143799,4.586630261230469,5.301836009979248,4.9463711311340335,4.5930536743164065,5.335865742492675,4.774878047943115,5.559652558135986,5.148266988372803,4.579232746887207,4.655980787658692,5.219711254119873,5.180893417358399,4.575085885620117,5.263023107910156,4.921651490020752,4.630378874969482,4.57248720779419,4.6541000190734865,4.592189887237549,6.45658112487793,4.788600582885742,6.47705453414917,5.147186769866943,5.088176000976563,5.630418659210205,4.592931185150147,4.857819208526611,4.832240993499756,5.031134538269043,5.016257954406738,4.840463404083252,5.340869557189942,4.590667430877685
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.969683828735351,4.869186430358886,4.577674465179443,5.102259983062744,4.63561368560791,5.043939961242676,4.786133311462402,4.934786449432373,5.276573667907715,5.628566033172607,4.608590912628173,4.723867058563233,6.14395161743164,4.591693750762939,5.995798011779785,4.574169779968262,4.647031475067139,4.657208225250244,4.600074514770508,4.739659594726563,5.189221200561524,4.956251480865479,5.977045014953613,4.7320674064636234,4.555022561645508,5.3152186355590825,5.029087222290039,4.92532021484375,4.585662054443359,5.470016845703125,5.331123180389405,4.587661450958252,6.083544407653808,6.808894595336914,4.586441213226318,5.153485907745361,4.901053433990478,5.609333140563965,5.238780056762695,4.572463575744629,4.6374326454162595,5.017197982025147,4.591612036895752,4.577080950164795,5.384034683990478,5.010167524719238,4.652692206573486,4.559101750946045,4.662592969512939,4.585839748382568,6.404992483520508,4.630813645172119,5.60523239440918,5.238344145202637,8.709940270996094,6.177952777862549,4.586033039093017,4.755939210510254,4.995073496246338,5.188651037597657,4.9038119125366215,4.770448832702637,4.9108043312072756,4.573331674957275
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.612609382629395,4.757418547821045,4.572428154754639,5.07829310760498,4.633928343963623,5.5302500091552735,4.725158488464356,5.260147742462158,6.084099730682373,5.464660395050049,4.589108933258057,4.9702653923034665,5.3480770317077635,4.714159940338135,5.628639837646484,4.5804306930542,4.555143151092529,5.159486096191406,4.592116658782959,4.647041137695313,5.622294696044922,5.532244554138184,6.167442714691162,4.987848089599609,4.555817198181153,5.046490319824219,5.5095135185241695,4.739750457000732,4.583574267578125,5.433115254974365,5.405226316833496,4.583041510009766,7.923967884063721,5.386301652526855,4.584396634674072,5.256044603729248,5.382776345825195,7.442482307434082,5.554578761291504,4.5747216606140135,4.698273845672608,5.5460363952636715,5.722612841033936,4.5888062080383305,5.143335879516601,5.038837745666504,4.618713622283935,4.5661694541931155,4.682408980560303,4.5821893013000485,7.301161143493652,5.101240006256104,5.644795326995849,4.9594903007507325,6.547298070526123,5.526938262176514,4.5827847198486324,4.846991597747802,5.016176186370849,4.7054863388061525,5.044587789154053,6.141849881744385,5.6154529571533205,4.554064687347412
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.85560697555542,4.80919349822998,4.566832145690918,5.636268916320801,4.665192315673828,7.780821919250489,5.411388494110107,5.100329142761231,5.868351284027099,6.0944950469970705,4.670533462524414,4.611204503631591,6.131613849639892,4.64899515914917,5.46975252532959,4.584528277587891,4.565158113861084,5.429153044128418,4.597299278259277,4.6963858322143555,5.8671724853515625,5.270898085021972,6.071408396911621,5.127792541503906,4.566419441986084,5.658736497497559,5.356728672790528,5.031955832672119,4.586489333343506,5.385775894927979,5.145995176696777,4.586535665130615,6.85844429473877,5.669044412994385,4.581178427886963,5.504537490844727,6.249588664245605,5.566718411254882,4.99521845703125,4.575841746520996,4.703152703094482,4.80590523147583,4.884727938842773,4.6427597869873045,6.1186148567199705,4.8068161239624025,4.7072314910888675,4.5562396812438966,4.729306509399414,4.5802302848815915,8.974049714660644,4.794546553039551,5.95839303894043,4.973487938690186,19.117142080688478,4.754756503295899,4.573960270690918,4.682376203918457,4.815091539001465,5.127999979400634,5.469756410217285,5.515301648712158,5.313390699768067,4.581523109436035
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.018414630126953,5.138704718017578,4.56109545211792,4.947056501770019,4.741190351104736,5.020781548309326,4.796011300659179,5.805027558135986,5.736130168151855,5.248612538146973,4.591640676116944,4.667057649230957,5.9410046974182125,4.592872791290283,6.54149933013916,4.564721757507324,4.658909042358398,4.799870323181152,4.613964641571045,4.724508639526367,5.013076870727539,4.754186697387695,5.672406885528565,4.597256388854981,4.561537055206299,5.74585008392334,5.213615547943116,4.951788420104981,4.580508296203614,5.626217670440674,6.207934349060059,4.588373363494873,8.447224775695801,6.881615795898438,4.587114552307129,5.411983390045166,5.550798477172852,6.0944288543701175,5.467762754821777,4.576430216217041,4.850102814483643,4.9447808258056645,4.963435968017578,4.618393212890625,5.291781089782715,5.119830548095703,4.648412149810791,4.557863717651367,4.587540776062012,4.576621549224853,7.1204299652099605,4.87543314743042,5.426550638580323,5.089845433807373,5.8711995613098145,5.067887651062012,4.572677353668213,4.818469652557373,4.649129355621338,4.744020865631104,5.707051703643799,4.650404981994629,5.788550317382812,4.533307242584229
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.412148944091797,5.019227951049805,4.5567484397888185,6.102780194854736,4.716460124206543,5.048900658416748,5.031213212585449,5.1161882789611814,6.14232290649414,6.705502615356445,4.591075503540039,4.824602122497558,5.468936927032471,4.695199743652344,6.367566696929932,4.564682788848877,4.564548960876465,4.899047646331787,4.624952645111084,4.762855659484863,5.084877842712403,5.824173163604736,7.342894557952881,4.690480178070068,4.564792129516602,7.2229513198852535,4.936878596496582,5.406612413024902,4.60479069519043,5.57505005569458,5.22320982131958,4.608469772338867,16.01910069885254,6.310809661102295,4.57296340637207,5.10192025604248,4.892028101348877,4.965518892669678,5.870193007659912,4.583881044769287,5.1016499717712405,5.030243151092529,5.925663665771484,4.774780506134033,5.627432702636718,4.930863159942627,4.6442116874694825,4.537649724578857,4.992660581207275,4.574636798858642,5.121703129577637,4.749720530700683,5.730730370330811,5.697767293548584,8.36670225982666,5.289948188781739,4.561791144561767,5.387293061065674,4.7921773559570315,5.290451950836181,5.518753262329102,5.041544470214844,4.756568028259277,4.717500061035156
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.45806019897461,5.270421581268311,4.549536103057862,7.387346343994141,4.93411706161499,4.8593974166870115,5.315259019470215,6.1124997833251955,7.217859491729737,5.879494008636475,4.641324578857422,5.26108271484375,6.658818163299561,4.714690197753907,5.907393308258056,4.593499196624756,4.726659292602539,4.8007558204650875,4.721621839141846,4.919758369445801,5.104839331054688,6.218301229858398,4.925181661987304,5.199185654449463,4.656964190673828,5.419670452880859,5.518604335021973,5.369701728820801,4.5993534919738766,9.76090085144043,4.904371844482422,4.618289440917969,11.335987152099609,6.9212100852966305,4.572246427917481,5.084592083740234,5.059235276794434,6.460194274902344,5.661321166992187,4.614797543334961,5.821746286010742,5.870966735839843,5.73678666305542,4.893290035247802,5.7513650611877445,4.639913256072998,4.751342005157471,4.53803272857666,4.654575704193115,4.580557883453369,7.064351990509033,5.079313655853271,6.186726036071778,5.658815566253662,26.09946796875,5.523617753601075,4.55516280670166,5.476771656036377,10.38052240600586,10.379191809082032,5.523320221710205,6.563135640716553,5.160553182983398,4.550487613677978
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.96073928527832,5.154465534210205,4.54325587310791,8.28146746520996,4.79557970123291,5.139357653045654,4.972625594329834,8.040401889038085,4.7929609069824215,4.858167337036133,4.643638288879394,5.095468895721435,4.67284846572876,4.703623596954346,13.177828622436524,4.571777479553223,4.734757771301269,4.643528832244873,5.0554272659301756,4.778276640319824,5.726964830780029,5.0876366310119625,4.8312314407348635,4.629575346374511,4.566693197631836,5.860634887695313,4.774863053131104,5.589157518005371,4.7474516555786135,4.724451092529297,5.012050092315674,4.594543544006347,4.812329124450684,5.084672793579101,4.587728946685791,5.151420300292969,6.222691374969482,4.799292971038819,5.624459480285645,4.59586714553833,5.079194509124756,6.156186058044433,5.990559276580811,4.673628200531006,6.1244320373535155,4.913247560882568,4.783706114959717,4.55361226272583,4.729314212799072,4.6528869773864745,6.257191358947754,4.825470653533936,6.372732928466797,5.409480304718017,12.669295684814454,4.877572348022461,4.551158605957031,4.8988399452209475,4.77971315536499,5.887898066711426,5.507439387512207,5.058242035675049,5.754021595001221,4.566493285369873
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.300241486358643,5.345107090759277,4.542290007019043,8.641655833435058,4.71830280456543,6.185574504089355,5.574621908569336,6.539887412261963,6.029620243835449,7.580899407958984,4.584016172027588,4.615751549530029,8.433507340240478,4.845913536834717,6.219991200256348,4.562446911621094,4.656534009552002,5.486109808349609,4.86701969909668,4.783430683135986,5.390345931243896,5.297594605255127,9.083315717315674,4.603722793579101,4.8900487426757815,5.012073165893555,5.204578031921387,7.4138059791564945,4.59246407546997,6.9820031051635745,6.306534603881836,4.586408710479736,6.525995495605469,7.719704113769531,4.589861808013916,5.316353412628174,5.7656175216674805,5.327939602661133,4.842867493438721,4.611984852600098,5.228136678314209,5.876109529113769,5.008214368438721,5.503582363891602,7.32026792755127,5.107228671264648,4.5980271682739255,4.570514572143555,5.016189143371582,4.573850328063965,6.72024584197998,5.250225310516357,6.662977536773681,5.105759531402588,5.374548509216309,5.837597115325928,4.5606235565185544,4.887553247833252,5.288781502532959,4.703722621154785,5.575385424041748,4.591142031860351,6.210516944122315,4.581805472564697
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
