epoch,Loss,Acc,vLoss,vAcc
1,4.301321082115173,0.06424807298660279,3.831299197673798,0.1263
2,3.856341154575348,0.12864720237731933,3.509412145614624,0.1749
3,3.618826608657837,0.16540216377258302,3.309626579284668,0.2109
4,3.446195242404938,0.19662985900878907,3.1613795876502992,0.2359
5,3.3611579847335817,0.2152561469268799,3.0430274844169616,0.258
6,3.2587684082984922,0.2362239045715332,2.960967707633972,0.2761
7,3.241614189147949,0.243047611618042,2.896962571144104,0.2852
8,3.1296345376968384,0.26247933715820315,2.798380434513092,0.3074
9,2.9949921655654905,0.2861275180053711,2.7386526226997376,0.3169
10,2.9883456444740295,0.29185136291503905,2.7329094648361205,0.3206
11,2.907147076129913,0.30608007637023926,2.658122885227203,0.3328
12,2.8935944032669068,0.31198740951538084,2.6815765142440795,0.33
13,2.7325091981887817,0.3428991945648193,2.519238865375519,0.3601
14,2.7731574010849,0.34080006507873534,2.5305686712265016,0.3604
15,2.592074053287506,0.3726051062011719,2.455012083053589,0.3753
16,2.6877388048171995,0.3577732113647461,2.4712950706481935,0.3716
17,2.6888340973854064,0.3615142711639404,2.44282066822052,0.3792
18,2.595856945514679,0.3782705433654785,2.39492529630661,0.3928
19,2.5421367025375368,0.39075384414672854,2.38659805059433,0.3928
20,2.438581541776657,0.40998880882263183,2.332217574119568,0.4028
21,2.523582545518875,0.40058057342529296,2.322369873523712,0.4098
22,2.587459956407547,0.3943636538696289,2.321529805660248,0.4098
23,2.5359012830257415,0.40585905601501465,2.2974894046783447,0.4156
24,2.396705403327942,0.4276417265319824,2.2988330006599424,0.4143
25,2.3808047473430634,0.4375586367797852,2.290359604358673,0.4164
26,2.3508730804920197,0.44006361053466797,2.334118592739105,0.4099
27,2.2332985639572143,0.4656366481781006,2.2459641456604005,0.4279
28,2.390529730319977,0.4438628436279297,2.2323400259017943,0.4314
29,2.3878315234184266,0.44438650833129884,2.2820556998252868,0.4223
30,2.3123977613449096,0.4627685694885254,2.2486989974975584,0.4288
31,2.1359421110153196,0.4955627302551269,2.225094902515411,0.4373
32,2.253182291984558,0.47742148170471194,2.198872721195221,0.441
33,2.114069255590439,0.5035374089050293,2.2129461765289307,0.434
34,2.2294149136543275,0.48691494216918946,2.263882780075073,0.4351
35,2.0412646853923797,0.5250056576538086,2.2288528800010683,0.4294
36,2.077836468219757,0.5164859878540039,2.2797329902648924,0.4253
37,2.1103472566604613,0.5174192390441894,2.273755133152008,0.4273
38,2.017878519296646,0.5302984478759766,2.2225499510765077,0.44
39,1.9674200344085693,0.5483094622802734,2.216038739681244,0.4412
40,1.9382174444198608,0.5507131427001953,2.211199736595154,0.4436
41,2.083408168554306,0.5295151863098144,2.2073831796646117,0.4469
42,2.012453463077545,0.542211489868164,2.215319848060608,0.4416
43,1.9821040141582489,0.5548116468811035,2.1943785190582275,0.4507
44,1.886701762676239,0.5725664250183106,2.2445101976394652,0.4414
45,1.8789255154132842,0.5756907971191406,2.192218470573425,0.4521
46,1.8584305667877197,0.5796083529663086,2.238997131586075,0.443
47,1.791498144865036,0.5976142623901367,2.2147567093372347,0.4502
48,1.7493153357505797,0.6118442659759521,2.245509511232376,0.4451
49,1.8032243394851684,0.6017902745056153,2.1903845489025118,0.453
50,1.7513444763422013,0.6130085708618164,2.2444309115409853,0.4444
51,1.6312061905860902,0.6386288914489746,2.2173867225646973,0.453
52,1.7328748500347138,0.6203558578491211,2.3676864981651304,0.42
53,1.9884882539510726,0.5737824057006836,2.2620588064193727,0.4454
54,1.751218363046646,0.6201380206298828,2.2468585073947906,0.4435
55,1.6644840657711029,0.6434969789123535,2.2785099744796753,0.4402
56,1.4277417826652528,0.685674860534668,2.2326364398002623,0.4514
57,1.5657544881105423,0.6649577206420898,2.307852005958557,0.4392
58,1.5723552316427232,0.661082483215332,2.2670664548873902,0.4465
59,1.6477985191345215,0.6457612158203125,2.3366960287094116,0.4284
60,1.5157868045568466,0.6766348002624512,2.2574889600276946,0.4497
61,1.7016396003961562,0.642002234954834,2.274957799911499,0.448
62,1.7103083330392836,0.6466571575927734,2.3062703371047975,0.4421
63,1.7001582789421081,0.6480915908813476,2.2942057728767393,0.4466
64,1.6277105939388274,0.6652437159729004,2.268031746149063,0.4457
65,1.7167987716197968,0.6477377752685547,2.2585912346839905,0.4532
66,1.536828806400299,0.6800983601379395,2.2393231809139253,0.4541
67,1.589364058971405,0.6739049435424804,2.250232255458832,0.456
68,1.487837965488434,0.6963281837463379,2.247990107536316,0.4575
69,1.4473496234416963,0.7058300047302246,2.2328344583511353,0.4593
70,1.5150326067209243,0.6964232305908203,2.2907850980758666,0.4531
71,1.311790068745613,0.7353062141418457,2.2466439962387086,0.4563
72,1.5234278297424317,0.6954015461730957,2.2596813917160032,0.4585
73,1.4252315431833267,0.717670258026123,2.338444459438324,0.4416
74,1.5823970645666123,0.6821362001037597,2.294509744644165,0.4542
75,1.4602798557281493,0.7111752449035644,2.286394214630127,0.4551
76,1.4779779452085495,0.7091553056335449,2.29329674243927,0.4512
77,1.4773641782999039,0.7119319451904297,2.3259704232215883,0.4509
78,1.2233764451742173,0.7649538351440429,2.3283665776252747,0.449
79,1.4016104599833488,0.7308578683471679,2.307904863357544,0.4529
80,1.4098263129591941,0.7260237818908691,2.286645805835724,0.4567
81,1.611760556101799,0.6896307679748536,2.3054779767990112,0.4495
82,1.2043080392479897,0.7687087956237793,2.2953348040580748,0.4539
83,1.2727606010437011,0.7583673287963867,2.2628958761692046,0.4637
84,1.3961243185400962,0.736429750366211,2.3680262565612793,0.4453
85,1.1826370966434478,0.7786747099304199,2.2995378732681275,0.4597
86,1.4370448645949363,0.7267341860961914,2.312146306037903,0.453
87,1.2859898096323013,0.754657693939209,2.3309978723526,0.4539
88,1.1518638983368874,0.785376662902832,2.3201124906539916,0.4553
89,1.3782835438847543,0.7453924307250976,2.312213146686554,0.4598
90,1.324620905816555,0.7537200021362305,2.353532600402832,0.4469
91,1.1277651128172874,0.7897226815795898,2.3304784655570985,0.4448
92,1.2646731251478196,0.7631733332824707,2.3348682045936586,0.4438
93,1.2359719130396842,0.7595815403747559,2.3211769223213197,0.4471
94,1.4366812926530839,0.7175426235961914,2.2899059295654296,0.4516
95,1.1458056113123893,0.7813286613464355,2.294800305366516,0.4592
96,1.1124178898334502,0.7948930577087402,2.319186210632324,0.4505
97,1.1586418104171754,0.783396767578125,2.3142756700515745,0.4491
98,1.2095727586746217,0.7618077658081055,2.2958719372749328,0.4513
99,1.3389559444785117,0.7483750036621094,2.3031781673431397,0.4572
100,1.3289870202541352,0.7441799479675293,2.295935606956482,0.4532
101,1.1231003186106683,0.7886442965698243,2.266579806804657,0.4615
102,1.2081689885258675,0.7672341276550293,2.2961994886398314,0.4558
103,1.1444401851296424,0.7820900820922851,2.281520676612854,0.458
104,1.33639031291008,0.7459671073913574,2.310299825668335,0.4517
105,1.1423879116773605,0.7844934118652344,2.303240156173706,0.4599
106,1.269375978410244,0.7593741323852539,2.3467530846595763,0.4533
107,0.928959724754095,0.8279293092346192,2.348827040195465,0.4591
108,1.1181623458862304,0.7931549499511719,2.298187184333801,0.4601
109,1.2634259043633937,0.7524214105224609,2.2645437240600588,0.4535
110,1.0301980990171433,0.8121498420715332,2.338060188293457,0.4578
111,1.1693561781942845,0.7769562274169922,2.2866451025009153,0.4569
112,1.2588118094205856,0.7609189151000977,2.2874068140983583,0.4624
113,1.24534991055727,0.7671790838623047,2.3314172983169557,0.4509
114,1.172223195284605,0.7750862409973145,2.284699726104736,0.458
115,1.0118078288435937,0.8062085958862305,2.358935570716858,0.4639
116,1.2257209996879102,0.7722609075927734,2.3033329844474792,0.4533
117,1.1011111012101173,0.7851954722595215,2.3456090450286866,0.4651
118,0.9991581299901009,0.8105150848388671,2.3053821325302124,0.4673
119,0.9817813803255558,0.820074559173584,2.2924525260925295,0.4589
120,1.2177720862627028,0.7631286215209961,2.2823130607604982,0.4573
121,1.0327058964967728,0.8088185595703125,2.303690016269684,0.4599
122,1.1699892994761467,0.7792755986022949,2.2812437891960142,0.4612
123,1.0342218898236752,0.8092300590515137,2.3320486903190614,0.4554
124,1.108545158058405,0.7959733070373535,2.2751578092575073,0.4574
125,1.3372213570773601,0.7544025103759766,2.2898600101470947,0.4565
126,0.915923392623663,0.8405009552001953,2.378982055187225,0.4607
127,1.085345374047756,0.8026556965637207,2.3129388809204103,0.4555
128,1.2143534708023072,0.7729642468261719,2.2994381189346313,0.4682
129,1.0137061308324338,0.8218489093017578,2.3131521105766297,0.4553
130,1.0961402633786201,0.8019617778015137,2.3735522985458375,0.4567
131,1.089970451593399,0.8082734205627441,2.3086418867111207,0.4554
132,1.124627832174301,0.7894791018676758,2.3606394648551943,0.4589
133,1.0042138691991567,0.816677259979248,2.322281563282013,0.4626
134,1.092378390878439,0.8003444876098633,2.3277780413627625,0.4665
135,1.1203908528387547,0.7929488471984864,2.278108537197113,0.4595
136,1.0800491446256637,0.798944515991211,2.2392530143260956,0.4619
137,0.9429557390511036,0.8299239837646485,2.313152551651001,0.4599
138,1.1759246225655078,0.7836054342651367,2.4017459034919737,0.4611
139,1.007622070759535,0.8198170211791992,2.269004559516907,0.4619
140,1.0789706970751285,0.8026572760009766,2.301321578025818,0.4576
141,1.0204276414215565,0.8095991278076172,2.2697427749633787,0.4569
142,1.0659663654118776,0.8080624444580078,2.2864707946777343,0.4598
143,1.0342771853506565,0.815918253326416,2.3487793445587157,0.4671
144,0.9724691525846719,0.8284694491577148,2.327424108982086,0.4598
145,1.1012106846272944,0.808850901184082,2.325497603416443,0.4579
146,0.8304660545289516,0.8589744465637207,2.276476871967316,0.4573
147,1.1228143312782048,0.7962645039367676,2.319834661483765,0.4623
148,0.9713429416716098,0.8336574285888672,2.28942813873291,0.4589
149,1.0020630887150765,0.8227376336669922,2.2897143244743345,0.4582
150,1.1108030151575803,0.8080046223449707,2.3006997227668764,0.458
151,0.9980809874087572,0.8251839639282227,2.3192384600639344,0.4615
152,1.1380262342095375,0.7972123529052735,2.347511720657349,0.4624
153,0.9065554743260145,0.8324713961791992,2.26970534324646,0.4661
154,1.1525533081591128,0.7873120254516601,2.279427707195282,0.4573
155,1.117937049344182,0.7930350592041016,2.2498432993888855,0.4684
156,0.9210385659337044,0.8427655699157715,2.3790117621421816,0.4628
157,1.0447147427499295,0.8106312327575683,2.31475430727005,0.4608
158,0.8288186844438314,0.861151208190918,2.3589614748954775,0.4646
159,1.0110050964355468,0.814167540435791,2.326524353027344,0.4642
160,0.9539174587279559,0.8313655250549317,2.334846317768097,0.466
161,1.0432429880648852,0.8124003654479981,2.295482325553894,0.4705
162,0.9140886344015599,0.8389460467529297,2.3402624487876893,0.4589
163,0.9782828275859355,0.8268373690795898,2.2718061804771423,0.4614
164,0.9130418037623167,0.8408229844665527,2.3152702331542967,0.4603
165,1.0295726854354144,0.8165383332824707,2.3118234038352967,0.469
166,1.1637068875133991,0.7927147549438477,2.2982280969619753,0.4633
167,1.1274326122552156,0.7990648808288574,2.286516845226288,0.465
168,0.8326396310329437,0.8521640197753906,2.2785239100456236,0.4689
169,1.0300334525853396,0.822361566772461,2.344545102119446,0.4573
170,1.0143729726225137,0.8152446044921875,2.2653166174888613,0.4668
171,1.0470092183351516,0.8227654806518555,2.279959774017334,0.4636
172,1.08320119202137,0.8042716114807129,2.31229053735733,0.468
173,1.2970448791980744,0.759185247039795,2.2670910358428955,0.4633
174,0.9659609515219927,0.8264849768066406,2.2844218492507933,0.4708
175,1.0758104053884745,0.8013612330627441,2.286865401268005,0.466
176,1.1230611849576235,0.7966138330078125,2.344911444187164,0.4652
177,1.0328430287539958,0.8021630436706543,2.2330384254455566,0.4668
178,1.0511625023186206,0.8171040460205078,2.2805812120437623,0.4718
179,1.018751942589879,0.8186739610290528,2.3243003726005553,0.4718
180,0.8355269823968411,0.8508881053161621,2.3178852915763857,0.4698
181,1.08123111538589,0.8044880400085449,2.273952031135559,0.4711
182,0.8951697114855051,0.8407982656860351,2.3143265008926392,0.4712
183,1.101319989413023,0.8041648262023926,2.2908116459846495,0.4694
184,1.1721556894481182,0.7886777221679687,2.2593721747398376,0.4688
185,0.9303874886035919,0.8426868946838378,2.2870264053344727,0.4647
186,1.0476978170126676,0.8166487390136719,2.287665617465973,0.459
187,1.1031259907037019,0.8100588009643555,2.373282051086426,0.4655
188,1.0608508373796939,0.8136524035644531,2.2567740201950075,0.4665
189,1.2082123732566834,0.7805274166870118,2.269358992576599,0.461
190,1.054107742086053,0.8132970835876465,2.2424354434013365,0.4756
191,0.9969695970788598,0.8234529168701172,2.2871798396110536,0.4718
192,0.8005909995734691,0.8635736241149903,2.3354944229125976,0.4736
193,1.0152123878151178,0.8215003506469727,2.2912015199661253,0.4646
194,0.958926183283329,0.8333272732543945,2.2967854499816895,0.4683
195,1.0894747208058835,0.8105379475402832,2.293708872795105,0.4641
196,1.0275092452764512,0.8269325869750976,2.2662896037101747,0.4679
197,0.9898633578419685,0.8244577853393554,2.3280844926834106,0.4725
198,0.9396506065875292,0.8426827415466308,2.295740008354187,0.4658
199,0.8197537911683321,0.8606044619750977,2.290471374988556,0.4731
200,0.8881998679786921,0.8494374281311036,2.287195920944214,0.4747
201,1.0210740921646357,0.8205835546875,2.2945038318634032,0.4739
202,1.0338105515763163,0.8198028442382812,2.2752893686294557,0.4689
203,1.05635641887784,0.8145783000183106,2.298548424243927,0.4625
