epoch,Loss,Acc,vLoss,vAcc
1,4.7694423866271975,0.011252998213768005,4.696541261672974,0.0165
2,4.631128726005554,0.018688580741882323,4.560366129875183,0.0293
3,4.525769362449646,0.030942233829498293,4.458718776702881,0.038
4,4.450609202384949,0.03915524501800537,4.37335205078125,0.0483
5,4.386811165809632,0.044507405261993406,4.2931804895401005,0.0544
6,4.323469982147217,0.05188093935012817,4.233755826950073,0.0617
7,4.27813581943512,0.05743895397186279,4.17264335155487,0.069
8,4.239336519241333,0.062196329536437986,4.12082154750824,0.0767
9,4.1765227794647215,0.06950540817260742,4.072163438796997,0.081
10,4.15697093963623,0.07367501079559326,4.021479868888855,0.088
11,4.127155122756958,0.07783074645996094,3.9914122343063356,0.0929
12,4.086673078536987,0.08376775577545166,3.946314775943756,0.0997
13,4.038259036540985,0.09009199295043946,3.90043728351593,0.1073
14,4.021723217964173,0.09295862365722657,3.867546093463898,0.1095
15,3.981274824142456,0.09712839553833008,3.8363260865211486,0.1124
16,3.9953979992866517,0.09678865409851074,3.810680890083313,0.117
17,3.9656425976753233,0.10026152046203614,3.7912629723548887,0.1202
18,3.9564681816101075,0.10191220458984375,3.762217080593109,0.1271
19,3.9285988926887514,0.10667843605041503,3.7513556480407715,0.1248
20,3.921134150028229,0.1075012933731079,3.7196726322174074,0.133
21,3.9026683950424195,0.10870921504974365,3.697986161708832,0.1371
22,3.873569791316986,0.11607631275177002,3.6862061738967897,0.1389
23,3.8463816261291504,0.116935998878479,3.674967181682587,0.1413
24,3.8240821766853332,0.1218653273010254,3.64957617521286,0.1458
25,3.8670065593719483,0.11731100814819335,3.6411064743995665,0.1471
26,3.841328949928284,0.12174434291839599,3.634632480144501,0.1494
27,3.857667169570923,0.12201941139221191,3.6130368232727053,0.1542
28,3.7854283046722412,0.13120508975982667,3.5900420546531677,0.1579
29,3.803429491519928,0.13052256198883055,3.590829634666443,0.1556
30,3.7896184158325195,0.1319283972167969,3.5706368565559385,0.1582
31,3.7950546860694887,0.13339171142578124,3.556559991836548,0.1635
32,3.7684311866760254,0.13507362617492677,3.552370035648346,0.1634
33,3.7200937843322754,0.14241043701171874,3.530391013622284,0.1676
34,3.7255293416976927,0.14140647846221924,3.521487033367157,0.1688
35,3.6918308687210084,0.14736621475219727,3.5012403964996337,0.1729
36,3.7397309732437134,0.14105883541107178,3.5071834921836853,0.1723
37,3.725024411678314,0.1440295041656494,3.486546242237091,0.1774
38,3.7116626119613647,0.14543664367675782,3.480063331127167,0.1797
39,3.7406052327156067,0.14252851715087891,3.4786590099334718,0.1802
40,3.7172094345092774,0.14724579315185546,3.4650232672691343,0.1809
41,3.691636824607849,0.15139734519958495,3.47157506942749,0.1788
42,3.64408561706543,0.15626501152038574,3.4425856113433837,0.1845
43,3.706611487865448,0.14779049724578858,3.4425411939620973,0.1827
44,3.6237357115745543,0.15908121147155763,3.4188036918640137,0.1854
45,3.6551076579093933,0.15767142723083497,3.4494846940040587,0.1782
46,3.673668704032898,0.15408863662719727,3.4228554368019104,0.1864
47,3.658313500881195,0.1566707578277588,3.4153304219245912,0.1844
48,3.6637844967842104,0.15677935302734375,3.397213876247406,0.1871
49,3.6262024068832397,0.16225443382263183,3.3865971326828004,0.1902
