epoch,Loss,Acc,vLoss,vAcc
1,3.801020233631134,0.14337958093643188,3.1854190468788146,0.2321
2,3.328178896903992,0.22469465286254883,2.9010705232620237,0.2836
3,2.986161479949951,0.29017148246765134,2.511168909072876,0.3607
4,2.801007876396179,0.3341425594329834,2.338545358181,0.405
5,2.6339152467250826,0.3742067980957031,2.2792436242103578,0.4096
6,2.4858152878284456,0.403349880065918,2.2423679351806642,0.4254
7,2.4244419384002684,0.4285477296447754,2.2336236238479614,0.4207
8,2.399159080982208,0.4383540658569336,2.1560624837875366,0.4472
9,2.2124216759204867,0.4785489273071289,2.1120205938816072,0.4597
10,2.195636534690857,0.48877346557617185,2.104515963792801,0.4564
11,2.1564509570598602,0.5013659197998047,2.1296417117118835,0.4629
12,2.0862367045879364,0.5186854409790039,2.0568670988082887,0.4712
13,1.9709256052970887,0.5442920024108887,2.0203421473503114,0.4853
14,1.9832884454727173,0.5514804296875,2.137081879377365,0.4641
15,1.7641121006011964,0.5978587365722656,2.120015549659729,0.4655
16,1.760297560095787,0.5981979927062988,2.073284071683884,0.473
17,1.6558884519338608,0.6193810330200196,1.9913368940353393,0.4933
18,1.5791537827253341,0.6459082208251953,2.0908942043781282,0.4811
19,1.5146514654159546,0.6583619898986817,2.009549582004547,0.4908
20,1.4296271342039109,0.6841300929260254,1.9973733603954316,0.4954
21,1.3975952792167663,0.6918556388854981,1.9409842848777772,0.5165
22,1.1019615998864174,0.7542882049560546,2.050661361217499,0.4927
23,1.3761628621816635,0.7064201080322265,2.008540850877762,0.5015
24,1.3177487084269524,0.7232097503662109,1.9561312556266786,0.5129
25,1.2571115323901176,0.7415422462463379,1.8826651871204376,0.5281
26,1.2471559211611747,0.7523163136291504,1.911896574497223,0.5303
27,1.1328991267085076,0.7774815969848633,1.9225954055786132,0.5286
28,1.078530260026455,0.7957572015380859,2.0631713271141052,0.5097
29,1.1054883003234863,0.7832148080444336,1.9164215624332428,0.5258
30,1.007615445703268,0.8073550379943848,1.9921888291835785,0.5242
31,1.2007588171958923,0.769241537475586,1.984712052345276,0.5177
32,0.948801897764206,0.8268885737609863,1.955028474330902,0.5291
33,1.0509201511740685,0.8040421467590332,1.9530486404895782,0.5278
34,1.140315237045288,0.788352182006836,1.920830249786377,0.5321
35,0.8162726168334484,0.8560486135864258,1.924678736925125,0.5315
36,0.9998231483995914,0.816118997039795,1.958876633644104,0.5229
37,1.1472760728001594,0.7823495213317871,2.006961154937744,0.5122
38,1.009194118529558,0.8088340086364746,1.9355464100837707,0.5339
39,1.1156912212073804,0.7959021551513672,1.9410287678241729,0.5306
40,1.0830321064591408,0.8005872624206543,1.903723919391632,0.5426
41,1.0293571221083402,0.8135253515625,1.9037858903408051,0.546
42,0.9170801553875207,0.8367573963928223,1.9102724134922027,0.5437
43,1.0519394549727439,0.8169948611450195,1.9285999417304993,0.5312
44,0.8349189703166485,0.8495179943847656,1.887932789325714,0.5437
45,0.999430558681488,0.8158367750549317,1.8586986124515534,0.5491
46,1.0678000362962485,0.8074064962768555,1.9068788528442382,0.5388
47,0.966483558267355,0.824013678741455,1.9362884938716889,0.5381
48,1.1758031882345676,0.7848321299743652,1.9473162949085236,0.5299
49,0.8498452630639076,0.8442258003234864,1.86624596118927,0.547
50,0.6869163563847542,0.8866936174011231,1.995749443769455,0.5431
51,0.9058306709676981,0.8421979132080079,1.8866726577281951,0.5482
52,0.8724372824281454,0.8592658471679687,1.935980600118637,0.5387
53,0.7573865351825952,0.8713068148803711,1.9662778973579407,0.5334
