epoch,Loss,Acc,vLoss,vAcc
1,3.868481855392456,0.13072244458198548,3.3284602403640746,0.2023
2,3.3283382177352907,0.2200772071838379,2.8324658632278443,0.2982
3,3.1311273980140686,0.26628879364013675,2.6912301421165465,0.3232
4,2.903774170875549,0.3126359072113037,2.5010207414627077,0.3628
5,2.810075726509094,0.33836246032714845,2.3703155279159547,0.3934
6,2.619315036535263,0.37341655059814455,2.2860085725784303,0.4115
7,2.5462229406833647,0.39977823150634767,2.2879158735275267,0.4156
8,2.38195427775383,0.43080894439697265,2.240309178829193,0.4283
9,2.3516818749904633,0.44593434280395505,2.1682158708572388,0.4458
10,2.22870462179184,0.4709643339538574,2.1994608879089355,0.4393
11,2.1750428104400634,0.4880559147644043,2.09987125992775,0.46
12,2.109332501888275,0.5074209596252441,2.1451241254806517,0.4528
13,1.9853354358673097,0.5382148684692383,2.081893789768219,0.4734
14,1.907555502653122,0.5557317962646484,2.1098061740398406,0.4641
15,2.1597294712066653,0.5241440065002442,2.011395961046219,0.4864
16,1.8979407000541686,0.5744777635192871,2.069860589504242,0.4765
17,1.6809221297502517,0.6218110423278809,2.0305929601192476,0.4814
18,1.7787849777936935,0.61177422164917,2.090726399421692,0.477
19,1.6740371429920196,0.634809001159668,2.2515934824943544,0.4505
20,1.6666641575098038,0.6420323287963867,2.180055338144302,0.4642
21,1.4775593394041062,0.6795972186279297,2.057318550348282,0.4933
22,1.4529811543226243,0.6884549496459961,2.0137041449546813,0.4993
23,1.5932624959945678,0.6719373092651367,1.9768963932991028,0.5071
24,1.3256524741649627,0.7293727786254883,2.058943343162537,0.4954
25,1.4511556202173232,0.7038050576782227,2.076564520597458,0.4943
26,1.4115668666362762,0.7167354370117187,2.0833272695541383,0.4898
27,1.1644321271777154,0.7665278511047363,2.063602638244629,0.4947
28,1.1811319702863694,0.7671471363830566,2.0202037751674653,0.505
29,1.3043630212545394,0.7398049020385742,2.038237100839615,0.5021
30,1.0882290881872176,0.7853233659362793,2.0496553480625153,0.5045
31,1.0663783374428748,0.7976583529663086,2.1316617131233215,0.4895
32,1.2296656501293182,0.7526750921630859,2.0033501982688904,0.509
33,1.3035333758592607,0.742937508392334,1.9757256507873535,0.5126
34,1.1162473717331887,0.7888086955261231,2.002147966623306,0.5146
35,1.1240480525791645,0.7898723265075683,1.9944300711154939,0.5168
36,1.2190949806571008,0.7698152978515626,1.9735443949699403,0.5162
37,0.8666135758161545,0.8457645486450195,2.1785979151725767,0.4955
38,1.2538002635538579,0.7662017636108398,2.017480343580246,0.5127
39,1.1264986780285835,0.7850771879577637,2.03146778345108,0.5096
40,1.0791694343090057,0.8041225318908691,2.0306576192379,0.5129
41,1.0013988342881204,0.8125618362426758,1.988328492641449,0.5154
42,1.150557177066803,0.787953946685791,2.0834512770175935,0.4981
43,1.1371948483586312,0.8018574507141113,2.0242551624774934,0.5073
44,0.8165729133784771,0.8563261532592773,2.061590301990509,0.5167
45,1.017621725946665,0.8124191700744628,2.0124322295188906,0.5139
46,0.8709039973467588,0.8423893608093261,1.9992396473884582,0.5241
47,1.1761100298911333,0.7894409127807617,2.067382115125656,0.5015
48,0.9228054603934288,0.8351385424804687,2.060441219806671,0.5084
49,1.0113382532447577,0.811895807800293,2.019829273223877,0.5166
50,0.9174342140555382,0.8416317976379395,1.9910205245018004,0.5232
51,1.0510793900489808,0.8107064765930175,2.0267440021038055,0.518
52,1.0750491893291474,0.8097709481811524,2.00082643032074,0.5186
53,1.0136434265971184,0.8240227688598633,1.9798520267009736,0.5233
54,0.7637832151353359,0.8750439218139648,1.946943062543869,0.5299
55,1.180536334440112,0.78506392288208,2.0685966551303863,0.507
56,0.9239406526088715,0.8443531076049805,1.9816843330860139,0.5264
57,1.0593345199897886,0.8168456077575683,2.0254931509494782,0.5209
58,0.8146584092825652,0.8571799560546876,1.9741385996341705,0.5313
59,0.8191822391748428,0.8604548762512207,2.0173369646072388,0.5151
60,0.9056153076887131,0.8440002702331543,1.9739816069602967,0.5321
61,0.9085128200054169,0.8419686003112793,1.995799684524536,0.5225
62,0.9810626648366452,0.8269350088500976,1.9775327622890473,0.5351
63,0.9131176918745041,0.8379868887329102,2.0983007073402407,0.5022
64,0.7179546861350536,0.8832438269042969,2.000191468000412,0.528
65,0.8691425060480833,0.8515446556091308,1.9799127399921417,0.5323
66,0.8427664993703365,0.8581150256347656,1.9917264759540558,0.5299
67,0.9013936628401279,0.8447027291870117,1.9663086116313935,0.5338
68,0.928560386672616,0.8377606970214844,2.0087745428085326,0.5218
69,1.0815362619608642,0.8071876985168457,2.0573690235614777,0.5131
70,0.7439430128410458,0.881330744934082,1.9637610852718352,0.5312
71,0.7767429965734481,0.8695234130859375,1.9614706873893737,0.5423
72,0.8254325284436345,0.8595018966674804,2.0084560930728914,0.5257
73,0.9660473265126348,0.8272547772216797,1.9808488726615905,0.5333
74,0.7957605518400669,0.8598610467529297,1.9382231295108796,0.5328
75,1.0490229972824454,0.8114126895141601,1.9383947730064393,0.5364
76,0.8238684188574552,0.8565545846557617,1.990606564283371,0.537
