epoch,Loss,Acc,vLoss,vAcc
1,4.503412342071533,0.0403382075881958,4.179269504547119,0.083
2,4.11006386756897,0.08937588912963867,3.850152146816254,0.1231
3,3.9181351923942564,0.11768903411865235,3.6624497056007383,0.1539
4,3.8118293190002444,0.13428649795532227,3.5340306043624876,0.1763
5,3.691550636291504,0.1522410549926758,3.4313413858413697,0.1937
6,3.613121976852417,0.16546608657836914,3.3528081297874452,0.2052
7,3.605078332424164,0.1696569627380371,3.3007856726646425,0.2116
8,3.5272363805770874,0.18471676330566406,3.2389227509498597,0.2275
9,3.4376690697669985,0.19823707885742187,3.1898048520088196,0.2355
10,3.4872101664543154,0.19504261627197267,3.1491578221321106,0.244
11,3.344518880844116,0.21530936874389647,3.103412699699402,0.2505
12,3.393013982772827,0.2112775309753418,3.0705354690551756,0.2563
13,3.3262280678749083,0.22116968467712403,3.0179064512252807,0.2685
14,3.2684525775909425,0.23234855415344238,2.964764940738678,0.2763
15,3.1622954392433167,0.2489470065307617,2.9384739279747008,0.2763
16,3.2070740604400636,0.2459705253601074,2.9300589203834533,0.2796
17,3.1799147295951844,0.25124190261840823,2.9112731218338013,0.284
18,3.0485381412506105,0.2729030502319336,2.8499210834503175,0.2941
19,3.0105980610847474,0.28067157089233397,2.8143062591552734,0.3025
20,3.042529046535492,0.27867149253845214,2.7926588535308836,0.3068
21,3.078104548454285,0.2732797320556641,2.7748303174972535,0.3107
22,3.0513639092445373,0.28019366065979,2.741715979576111,0.321
23,3.0221303868293763,0.28388000297546384,2.7352800488471987,0.3181
24,3.0289848232269287,0.28661102226257323,2.714037871360779,0.3237
25,3.016565434932709,0.2892177463531494,2.70435711145401,0.3231
26,3.0038260412216187,0.2914793616485596,2.69853732585907,0.3287
27,2.9447152423858642,0.30310369232177736,2.6858770728111265,0.3339
28,2.792177879810333,0.3249738108825684,2.631330120563507,0.3438
29,2.841212830543518,0.32344045860290527,2.592080271244049,0.3506
30,2.8725748014450074,0.31931377014160156,2.6194372177124023,0.3476
31,2.79585898399353,0.33224646759033205,2.5984639644622805,0.3503
32,2.8054648852348327,0.33156780715942386,2.5749592900276186,0.3545
33,2.79715518951416,0.33820127952575685,2.5860468983650207,0.3519
34,2.773440854549408,0.3405318598175049,2.5889444589614867,0.3544
