epoch,Loss,Acc,vLoss,vAcc
98,3.8472676730155944,0.11919380504608154,3.6237934708595274,0.1475
99,3.8472399163246154,0.12097951499938965,3.622203195095062,0.1464
100,3.7831349992752075,0.1246923295211792,3.615687668323517,0.1465
101,3.786914138793945,0.12782192462921144,3.613050937652588,0.1479
102,3.7761506462097167,0.12923930095672606,3.6270642280578613,0.1443
103,3.8055469751358033,0.1259550895690918,3.600372552871704,0.1496
104,3.754749026298523,0.1322233060836792,3.588701057434082,0.1513
105,3.7756033635139463,0.12920785064697266,3.5944775462150576,0.1501
106,3.779012093544006,0.12871706336975097,3.594985783100128,0.1514
107,3.774705121517181,0.1310458251953125,3.5778820872306825,0.154
108,3.8018144464492796,0.1273650393676758,3.575353944301605,0.1552
109,3.7410982489585876,0.1356783420562744,3.5714709162712097,0.1568
110,3.765623972415924,0.13300707057952882,3.5697323441505433,0.1562
111,3.783391180038452,0.1297391555786133,3.5606504917144775,0.1561
112,3.7002970385551452,0.139923719329834,3.5594507336616514,0.1566
113,3.7594943594932557,0.1339864379119873,3.5584400296211243,0.1572
114,3.7334238409996034,0.13748543773651123,3.5577296376228333,0.1555
115,3.7398988819122314,0.13625287017822266,3.5524245142936706,0.1596
116,3.692698519229889,0.14142500907897948,3.542857265472412,0.1599
117,3.766046869754791,0.13407343544006348,3.5530644178390505,0.1585
118,3.7623030066490175,0.13505961238861083,3.548969304561615,0.1585
119,3.7765419983863833,0.13147731189727782,3.5448208689689635,0.1592
120,3.725753960609436,0.13915957065582277,3.534595215320587,0.1609
121,3.7860798406600953,0.13117648735046386,3.5508127212524414,0.158
122,3.774254517555237,0.1349609780883789,3.5395382404327393,0.1592
123,3.7217106008529663,0.1398429564666748,3.5299566984176636,0.1633
124,3.729541597366333,0.13696127029418945,3.5245351910591127,0.1617
125,3.7092915558815003,0.14121655162811278,3.5219288945198057,0.1617
126,3.715866439342499,0.14070142211914063,3.5221950888633726,0.1618
127,3.7230185580253603,0.139345965385437,3.527799117565155,0.1619
128,3.7362625193595886,0.1404581930923462,3.5237414836883545,0.161
129,3.7105356359481814,0.1404128071975708,3.5047881484031675,0.1647
130,3.6860253500938414,0.14529084548950194,3.499794673919678,0.1675
131,3.674119141101837,0.14582425609588623,3.499200165271759,0.1662
132,3.694200162887573,0.14429001388549806,3.4984781980514525,0.1664
133,3.71238520860672,0.14282663219451905,3.4977786421775816,0.1642
134,3.7239210081100462,0.14055210285186767,3.5048404693603517,0.1658
135,3.714966495037079,0.14053716495513915,3.494237220287323,0.1679
136,3.6834907746315,0.14395401779174805,3.4884165048599245,0.1676
137,3.6828344774246218,0.14571066677093505,3.5194536209106446,0.1592
138,3.6918550300598145,0.14445392303466797,3.5056379199028016,0.1658
139,3.6930579686164857,0.14493501678466797,3.4900859951972962,0.167
140,3.7350954413414,0.14085251663208007,3.4999288439750673,0.1665
141,3.658617985248566,0.15198511611938476,3.4863922238349914,0.1684
142,3.708649971485138,0.14208874591827392,3.483549177646637,0.1662
143,3.756762375831604,0.1399789289855957,3.485947000980377,0.1682
144,3.695095057487488,0.14477430919647216,3.4885701298713685,0.1681
145,3.6814413022994996,0.14869832595825194,3.488439691066742,0.1663
146,3.6193786001205446,0.15532616802215576,3.4607215762138366,0.1717
147,3.659105908870697,0.14953876693725585,3.4576138257980347,0.173
148,3.643985471725464,0.15165842517852784,3.4856276988983153,0.1657
149,3.667622470855713,0.1497430422973633,3.4539281129837036,0.175
150,3.631245517730713,0.1520567127609253,3.453190839290619,0.1727
151,3.634318222999573,0.15381284801483155,3.469066822528839,0.1683
152,3.6808446884155273,0.1504155785369873,3.455562174320221,0.172
153,3.7191305112838746,0.14355580993652345,3.4766481757164,0.169
154,3.741453218460083,0.14199456798553467,3.4675963163375854,0.1727
155,3.6447649788856507,0.15418790382385253,3.4527769327163695,0.1739
156,3.6647160935401915,0.1500385270690918,3.4445244669914246,0.1754
157,3.6854495191574097,0.15145763572692872,3.4464322686195374,0.174
158,3.643087878227234,0.15481801475524903,3.4477238178253176,0.1747
159,3.60318240404129,0.15791100212097167,3.4328798055648804,0.1768
160,3.6668170881271362,0.1503875132751465,3.4473984837532043,0.1751
161,3.6224624848365785,0.15601497653961183,3.4315024852752685,0.1765
162,3.639111773967743,0.1529805278778076,3.4450600862503054,0.1744
163,3.6419004678726195,0.15452310497283936,3.4345987319946287,0.1765
164,3.6294329166412354,0.15584262840270996,3.4249103546142576,0.1797
165,3.638208146095276,0.15621508438110351,3.4388038158416747,0.1772
166,3.642393741607666,0.1555169802093506,3.426420295238495,0.1782
167,3.6500556373596194,0.1536848356628418,3.422465431690216,0.1782
168,3.621278259754181,0.15630693725585937,3.421599531173706,0.1779
169,3.6619917345046997,0.15390703144073486,3.426709520816803,0.1774
170,3.608682024478912,0.15688369541168212,3.419257628917694,0.1794
171,3.6287816762924194,0.1568190661621094,3.4153920650482177,0.1786
172,3.5909116673469543,0.16260807067871094,3.4119651436805727,0.177
173,3.6428323864936827,0.15481773838043214,3.419638764858246,0.179
174,3.6142090344429016,0.1591034645843506,3.4096541166305543,0.1779
175,3.637862734794617,0.15527133876800536,3.416980481147766,0.178
176,3.6349522924423217,0.1554655599975586,3.415377402305603,0.1804
177,3.5956866788864135,0.1601833771133423,3.4167112946510314,0.1778
178,3.6214743423461915,0.15859087646484374,3.4294091939926146,0.1776
179,3.5889301466941834,0.1621970838165283,3.4059147357940676,0.1812
180,3.609322168827057,0.1593365298461914,3.406352090835571,0.1797
181,3.5756400537490847,0.16444259941101075,3.4000566840171813,0.1806
182,3.5969369626045227,0.1605828197479248,3.405990922451019,0.1816
183,3.5965259504318237,0.16147987503051758,3.4118437647819517,0.1799
184,3.5959251880645753,0.16315779457092286,3.4033478498458862,0.1817
185,3.5995456910133363,0.1607695043182373,3.3940275073051454,0.181
186,3.6055923438072206,0.16153884399414062,3.406681942939758,0.1812
187,3.5973797631263733,0.16310847496032715,3.387891709804535,0.1828
188,3.6214665007591247,0.1594127367401123,3.3866562366485597,0.1843
189,3.537488441467285,0.17009359375,3.386749303340912,0.185
190,3.647707986831665,0.15790210754394532,3.4105710983276367,0.1792
191,3.58737553358078,0.16371787101745605,3.3985952854156496,0.1817
192,3.570767161846161,0.16813064044952392,3.3842735409736635,0.186
193,3.5819299697875975,0.1663881566619873,3.393785548210144,0.1832
194,3.5340097689628602,0.17103888931274414,3.3761232495307922,0.1861
195,3.566287214756012,0.16739729736328124,3.3849842309951783,0.1838
196,3.6394764828681945,0.15939532135009765,3.402745854854584,0.1806
197,3.613049690723419,0.16268228775024415,3.3981271147727967,0.1838
198,3.6441821551322935,0.1582542170715332,3.398662197589874,0.1815
199,3.5620317029953004,0.16716082580566408,3.377152180671692,0.1851
200,3.5837124133110048,0.16353650718688964,3.3736225843429564,0.1857
201,3.608858571052551,0.16350535179138184,3.3840491652488707,0.1857
202,3.615578145980835,0.16088847137451173,3.376541829109192,0.1882
203,3.5527648949623107,0.1687693296813965,3.3714741349220274,0.187
204,3.6523449540138246,0.15716566108703614,3.3861445069313048,0.1857
205,3.5976374173164367,0.16552095718383789,3.390037727355957,0.1864
206,3.65068954706192,0.15788653358459473,3.38968905210495,0.1884
207,3.5936804819107055,0.16545165306091308,3.3658560872077943,0.1905
208,3.5395071387290953,0.1717299404144287,3.371092641353607,0.1872
209,3.599020946025848,0.1637201524734497,3.375973570346832,0.1867
210,3.6004074144363405,0.1657845192718506,3.3621217250823974,0.1876
211,3.567051930427551,0.16726515617370605,3.361694574356079,0.1873
212,3.5588771724700927,0.16968765846252443,3.391627860069275,0.1836
213,3.572251567840576,0.1665557406616211,3.383751559257507,0.1869
214,3.5480559349060057,0.1693301094818115,3.354530656337738,0.1893
215,3.575455219745636,0.16824601455688476,3.364856219291687,0.1876
216,3.5560526943206785,0.16958905059814453,3.377419316768646,0.1883
217,3.595608665943146,0.1650777114868164,3.382138395309448,0.1866
218,3.55220760345459,0.1708545428466797,3.354972410202026,0.1906
219,3.5588194704055787,0.17046492362976073,3.351794922351837,0.1887
220,3.6086625266075134,0.16306526786804199,3.3583914756774904,0.1899
221,3.52853698015213,0.17233594497680665,3.345092797279358,0.1934
222,3.4954185795784,0.1783750732421875,3.345897150039673,0.1911
223,3.619811065196991,0.16309008274078368,3.35208477973938,0.1911
224,3.54108229637146,0.17159590995788573,3.3473248720169066,0.1938
225,3.544780447483063,0.17122066764831542,3.3582087635993956,0.1894
226,3.521715714931488,0.17399650939941405,3.3352226614952087,0.1925
227,3.55147891998291,0.16956750213623048,3.3473624706268312,0.1922
228,3.5247990608215334,0.1750663481903076,3.3432071089744566,0.1926
229,3.536779384613037,0.17232626953125,3.349043810367584,0.1894
230,3.558119702339172,0.17122253768920898,3.365762996673584,0.1879
231,3.5822611045837403,0.1675591323852539,3.3506417632102967,0.1941
232,3.5229563689231873,0.17465856658935547,3.342710590362549,0.1933
233,3.5171204710006716,0.1764231784439087,3.3348714232444765,0.1929
234,3.542863790988922,0.17269865737915038,3.354652428627014,0.1923
235,3.6080274534225465,0.16605359176635742,3.3600900888442995,0.1909
236,3.529938051700592,0.17507663295745848,3.3438238739967345,0.1941
237,3.492556936740875,0.17851816864013673,3.330878460407257,0.1946
238,3.532062351703644,0.17373973522186278,3.339691925048828,0.1955
239,3.5565245032310484,0.17265250816345215,3.341747057437897,0.1934
240,3.5438317584991457,0.17318680953979493,3.3564831018447876,0.1895
241,3.510676074028015,0.17373207450866698,3.3390686392784117,0.1947
242,3.544344491958618,0.17354048942565917,3.3291823863983154,0.1959
243,3.50150027513504,0.1785035025405884,3.325897741317749,0.1975
244,3.5269626808166503,0.17435133850097656,3.3287779211997988,0.1953
245,3.505761306285858,0.17901719619750978,3.353699338436127,0.1917
246,3.594602954387665,0.16682639205932617,3.3636127710342407,0.1903
247,3.5602255606651307,0.17275229309082032,3.332389712333679,0.197
248,3.537757709026337,0.17522812698364257,3.324734926223755,0.1976
249,3.5058540058135987,0.1797341152191162,3.3221797227859495,0.1979
250,3.5362875175476076,0.17603052249908446,3.320738661289215,0.1989
251,3.5140785908699037,0.17515094146728516,3.3218454360961913,0.1978
252,3.5819585633277895,0.169596821975708,3.3777539491653443,0.1878
253,3.5911328268051146,0.16855314544677735,3.3395387530326843,0.1934
254,3.5668491411209104,0.1726707559967041,3.351553213596344,0.191
255,3.4504347538948057,0.18767904296875,3.3132757425308226,0.1976
256,3.5342610478401184,0.17683453155517578,3.3487732768058778,0.1926
257,3.5501552867889403,0.1729119374847412,3.32794007062912,0.1951
258,3.5090517711639406,0.17783459053039552,3.3250165462493895,0.1966
259,3.4911585998535157,0.1809195622253418,3.3135393142700194,0.1975
260,3.4596706509590147,0.18555137351989745,3.3069873809814454,0.1997
261,3.4886129093170166,0.1839245539855957,3.3183139324188233,0.1963
262,3.498913309574127,0.18263468032836913,3.3252962708473204,0.1964
263,3.559492709636688,0.17377876766204833,3.359351432323456,0.1897
264,3.5243389296531675,0.17705295707702637,3.319842529296875,0.1988
265,3.4647043228149412,0.18456184928894043,3.3140250563621523,0.1982
266,3.50700558423996,0.18111893432617188,3.3096466422080995,0.1986
267,3.473507525920868,0.18398983001708985,3.301870846748352,0.1992
268,3.475848457813263,0.18463691719055175,3.308314061164856,0.1984
269,3.483663718700409,0.1828949980545044,3.3273494720458983,0.1963
270,3.504400997161865,0.18129300567626952,3.3141743183135985,0.1984
271,3.512037377357483,0.17805805839538574,3.3063496708869935,0.199
272,3.548168246746063,0.1746953865814209,3.307653212547302,0.2006
273,3.5533604502677916,0.17370456298828124,3.315071725845337,0.1979
274,3.5024893426895143,0.18171107818603516,3.3098609805107118,0.1983
275,3.543238673210144,0.17730497055053712,3.3223427891731263,0.1965
276,3.515882997512817,0.17923546829223633,3.326880705356598,0.196
277,3.5720818996429444,0.172591961517334,3.3202950716018678,0.197
278,3.52464839220047,0.17763719230651856,3.3068357825279238,0.2007
279,3.5160325622558593,0.1774453744506836,3.354287886619568,0.1917
280,3.4502992916107176,0.18784372367858887,3.296034598350525,0.2035
281,3.5408668398857115,0.17589061058044433,3.3114295840263366,0.1998
282,3.5268606758117675,0.1785634506225586,3.3084346294403075,0.2001
283,3.4546865439414978,0.18599646781921386,3.295995795726776,0.2029
284,3.5386016464233396,0.17566640350341797,3.3007736921310427,0.2018
285,3.533278076648712,0.17503394424438476,3.3145351886749266,0.2
286,3.5188795638084414,0.17864153701782226,3.315619719028473,0.198
287,3.524420850276947,0.17838522369384766,3.305282485485077,0.2031
288,3.5527388000488282,0.17596597312927245,3.3132203102111815,0.1999
289,3.504205687046051,0.18077448867797852,3.3064441800117494,0.2014
290,3.495953481197357,0.18250191413879394,3.3281399965286256,0.1968
291,3.529540877342224,0.17770472023010253,3.3413338541984556,0.1946
292,3.491569311618805,0.18368629920959473,3.30897912979126,0.2002
293,3.565187981128693,0.17326986145019532,3.3408952951431274,0.1939
294,3.4815776181221008,0.18381300338745118,3.2925850987434386,0.2026
295,3.4863208174705504,0.18486684188842772,3.3018805623054504,0.2037
296,3.493122091293335,0.18235539352416993,3.2855326533317566,0.2049
297,3.535896747112274,0.176319109954834,3.320158088207245,0.1985
298,3.5361030387878416,0.17839245090484618,3.305868375301361,0.2016
299,3.46629469871521,0.18508263511657716,3.2930270195007325,0.2041
300,3.510847182273865,0.18081615715026855,3.300909864902496,0.2033
301,3.5356888461112974,0.1779180997467041,3.2997592449188233,0.2019
302,3.455859363079071,0.18676478149414064,3.2982634782791136,0.202
303,3.4576765871047974,0.18709294830322265,3.285453462600708,0.2028
304,3.5151729702949526,0.1800191471862793,3.2920949339866636,0.2027
305,3.5103598046302795,0.1821180679321289,3.3082671046257017,0.2015
306,3.4744047856330873,0.1841934413909912,3.2917430996894836,0.2023
307,3.4939578795433044,0.18379545433044434,3.2920134544372557,0.2024
308,3.5067588090896606,0.18267641632080078,3.2916239857673646,0.2047
309,3.545541880130768,0.17715166603088378,3.294809639453888,0.2022
310,3.5258338403701783,0.17979739013671875,3.2978046417236326,0.2031
311,3.528922975063324,0.17815142292022704,3.2923696517944334,0.2033
312,3.529735996723175,0.18002118934631348,3.293716788291931,0.2043
313,3.4912307476997375,0.18446226936340332,3.295499527454376,0.2034
314,3.4725137543678284,0.18632648803710938,3.293889844417572,0.2039
315,3.532339026927948,0.17899115158081055,3.3570531725883486,0.1929
316,3.4448755836486815,0.18956215660095216,3.2892364978790285,0.2033
317,3.4819018959999086,0.183806665725708,3.289694941043854,0.2034
318,3.5147583866119385,0.17943388290405274,3.322227680683136,0.1985
319,3.57474967956543,0.17248930435180665,3.294985604286194,0.2052
320,3.484053280353546,0.18672544441223143,3.2918130278587343,0.2052
321,3.4942909240722657,0.18347285736083985,3.2786415457725524,0.2062
322,3.4637454986572265,0.18584615531921386,3.2887817859649657,0.2061
323,3.4721345472335816,0.18750985527038574,3.2742884516716004,0.2076
324,3.4824825024604795,0.18479311683654784,3.3075529813766478,0.2017
325,3.4884224462509157,0.18469959594726562,3.2895592570304872,0.2046
326,3.552258586883545,0.1787426806640625,3.3040339231491087,0.2022
327,3.4867184805870055,0.18467334346771241,3.2850159764289857,0.2079
328,3.479511775970459,0.18634516761779785,3.277891159057617,0.2074
329,3.446423580646515,0.1905446605682373,3.289868474006653,0.204
330,3.439256293773651,0.19253422973632814,3.275174617767334,0.2067
331,3.43557169675827,0.19125951332092286,3.2765438556671143,0.207
332,3.493927688598633,0.18290203071594238,3.2746659755706786,0.2093
333,3.5188023447990417,0.1805802035522461,3.3063557386398315,0.2031
334,3.499477758407593,0.18349977226257325,3.292834532260895,0.2044
335,3.535589888095856,0.17653987091064452,3.289439868927002,0.2053
336,3.4851679229736328,0.18619449966430665,3.2760427832603454,0.2087
337,3.4782575273513796,0.18624274589538575,3.2847880959510802,0.2081
338,3.5005969429016113,0.18163771697998046,3.2697610020637513,0.2095
339,3.543791615962982,0.179705191116333,3.2763525247573853,0.2092
340,3.442801253795624,0.19036425140380858,3.2787784814834593,0.2076
341,3.427686426639557,0.19348058860778808,3.279453420639038,0.2078
342,3.530295555591583,0.1797291660308838,3.2928136944770814,0.2038
343,3.46929309129715,0.18874506996154786,3.2807780742645263,0.2076
344,3.516623201370239,0.18196867347717285,3.272791826725006,0.2082
345,3.47902685880661,0.18491483177185059,3.3077300667762755,0.201
346,3.4123271250724794,0.19485111236572267,3.26861093044281,0.2083
347,3.487764732837677,0.1855328588104248,3.2843713998794555,0.2063
348,3.4380217742919923,0.19173525062561037,3.2721441984176636,0.2076
349,3.4692661499977113,0.18746634300231935,3.2856470465660097,0.2037
350,3.533662745952606,0.17897157005310058,3.281886637210846,0.2063
351,3.4384382820129393,0.1906409439086914,3.2672091722488403,0.2093
352,3.4952713775634767,0.1841990397644043,3.278240954875946,0.2078
353,3.4802940130233764,0.18649382369995118,3.2961206912994383,0.2036
354,3.486622292995453,0.18724438888549805,3.2764007687568664,0.2084
355,3.488303470611572,0.18667867172241212,3.290713441371918,0.2051
356,3.434507224559784,0.19140863136291503,3.275351583957672,0.2085
357,3.410823097229004,0.19242871002197265,3.270506978034973,0.2093
358,3.5135613822937013,0.18129707412719726,3.3026504039764406,0.2027
359,3.548455686569214,0.17590379516601562,3.2875778675079346,0.2073
360,3.447786235809326,0.19098953742980956,3.2681264638900758,0.2097
361,3.47147007226944,0.18817066093444823,3.287502121925354,0.2066
362,3.5159493589401247,0.18030873100280762,3.29791020154953,0.2031
363,3.5494258642196654,0.17842991249084472,3.299534225463867,0.2028
364,3.4996824193000795,0.1850311122894287,3.2776139855384825,0.2078
365,3.4931969022750855,0.18488137088775636,3.2783440947532654,0.2075
366,3.4270917630195616,0.19421589447021484,3.2613789439201355,0.2108
367,3.4521549344062805,0.19002366592407227,3.286106789112091,0.2057
368,3.52074937582016,0.18182972785949708,3.2981018304824827,0.2035
369,3.47120637178421,0.18734809661865234,3.273813486099243,0.2092
370,3.446470093727112,0.19274457664489747,3.2664830684661865,0.2101
371,3.488868525028229,0.18711068168640135,3.2590626955032347,0.212
372,3.446694872379303,0.189811792678833,3.259366536140442,0.212
373,3.4455313181877134,0.191013475189209,3.2768577456474306,0.2084
374,3.446483402252197,0.19072637268066406,3.269054388999939,0.2107
375,3.4213314390182497,0.1931733479309082,3.2590516805648804,0.2127
376,3.5239905166625975,0.18020233131408692,3.273106074333191,0.2095
377,3.519183049201965,0.1825867148590088,3.275117301940918,0.2091
378,3.3947101402282716,0.1960932817840576,3.2575701475143433,0.2118
379,3.4665396285057066,0.1887401350402832,3.263078582286835,0.2117
380,3.496128747463226,0.18504943717956543,3.2840389132499697,0.2067
381,3.4961692333221435,0.18280853324890137,3.2668084144592284,0.209
382,3.4275728344917296,0.193378104095459,3.266852557659149,0.2106
383,3.4161367917060854,0.19449518142700195,3.261906552314758,0.2109
384,3.4489352250099183,0.19174369674682618,3.2807590842247008,0.2076
385,3.485056011676788,0.18812366737365724,3.264876627922058,0.2094
386,3.464915544986725,0.18773114532470703,3.2670212268829344,0.2096
387,3.5276735281944274,0.17870669876098633,3.277572500705719,0.2082
388,3.42089635848999,0.1946815584564209,3.280635178089142,0.2067
389,3.453101727962494,0.19107200286865234,3.2618406057357787,0.2119
390,3.501525871753693,0.18400337379455567,3.2672597885131838,0.2099
391,3.4711773800849914,0.18876138107299806,3.2659744381904603,0.2097
392,3.4662145805358886,0.18637034729003907,3.2762750029563903,0.2076
393,3.450724060535431,0.19003172683715822,3.2618187069892883,0.2118
394,3.423622677326202,0.1950465576171875,3.2686902284622192,0.2107
395,3.4992968010902405,0.1857971134185791,3.2621062755584718,0.2111
396,3.4955203986167906,0.18524057929992677,3.266445553302765,0.2099
397,3.4871990847587586,0.18790906867980958,3.258195996284485,0.2137
398,3.4431502485275267,0.19160918815612793,3.2594572782516478,0.2117
399,3.430353190898895,0.19366188453674316,3.26236914396286,0.2111
400,3.4685361647605895,0.190492310256958,3.2727460265159607,0.209
401,3.4493716955184937,0.19269165351867676,3.2788979411125183,0.2068
402,3.467792599201202,0.18902528381347655,3.2803794384002685,0.2072
403,3.510359914302826,0.18391884582519533,3.2838720321655273,0.2075
404,3.400386481285095,0.1984534627532959,3.2545185685157776,0.2126
405,3.4400080919265745,0.19281904350280762,3.277619254589081,0.2079
406,3.4853598785400393,0.18650017112731934,3.2595515727996824,0.2114
407,3.482639396190643,0.18573590522766115,3.287206065654755,0.2065
408,3.5081114840507506,0.1843529907989502,3.2654155254364015,0.2092
409,3.413143465518951,0.195464712600708,3.2626845955848696,0.2108
410,3.425721774101257,0.195208734664917,3.2548558473587037,0.2143
411,3.469858090877533,0.1878341173553467,3.2770593881607057,0.208
412,3.489590392112732,0.18505430229187012,3.2891518235206605,0.2061
413,3.501022617816925,0.18362048683166504,3.278029811382294,0.2085
414,3.503170166015625,0.18449470008850097,3.3097432374954225,0.2016
415,3.517093148231506,0.18284750350952148,3.281865155696869,0.2068
416,3.5095460057258605,0.18274353713989258,3.2874745607376097,0.2058
417,3.435202035903931,0.1935542692565918,3.2586284041404725,0.2119
418,3.4757899856567382,0.18902984481811524,3.27578866481781,0.2075
419,3.4409848070144653,0.19151146560668944,3.267477738857269,0.2081
420,3.4281474423408507,0.19264689796447754,3.259458673000336,0.2115
421,3.4668319487571715,0.1894134815979004,3.2639209270477294,0.21
422,3.4746339392662047,0.1881333544921875,3.2710604906082152,0.209
423,3.459251255989075,0.1919603798675537,3.262445878982544,0.2105
