step,epoch,train_loss,train_acc,val_loss,val_acc,timestamp,timestamp_fmt,duration,duration_fmt,grad_mean
1,1,1.8523307613372804,0.321,1.6918076536178588,0.37,1745557126.0298994,2025/04/25 13:58:46,3.425032138824463,3.4s,0.00020452580065466464
2,2,1.6035095012664795,0.4144,1.580640637588501,0.4272,1745557129.488128,2025/04/25 13:58:49,6.883260726928711,6.9s,0.00029309088131412864
3,3,1.5346902450561524,0.4358,1.4761865257263183,0.4624,1745557133.0305827,2025/04/25 13:58:53,10.425715446472168,10.4s,0.00022082834038883448
4,4,1.4624898944854736,0.4596,1.4483014335632325,0.4762,1745557136.6318526,2025/04/25 13:58:56,14.02698540687561,14.0s,0.0001937492925208062
5,5,1.415377431869507,0.4762,1.4085113143920898,0.488,1745557140.189957,2025/04/25 13:59:00,17.585089683532715,17.6s,0.00024567131185904145
6,6,1.3833391609191894,0.501,1.3712787139892577,0.4988,1745557143.7141871,2025/04/25 13:59:03,21.109319925308228,21.1s,0.000164421449881047
7,7,1.344258072280884,0.5078,1.3632632827758788,0.5076,1745557147.2008665,2025/04/25 13:59:07,24.595999240875244,24.6s,0.00023400042846333236
8,8,1.3047944889068603,0.5358,1.3342015813827515,0.5252,1745557150.6999812,2025/04/25 13:59:10,28.09511399269104,28.1s,0.00015904601605143398
9,9,1.26892208404541,0.543,1.3192086616516114,0.5288,1745557154.1427782,2025/04/25 13:59:14,31.53791093826294,31.5s,0.0001945213443832472
10,10,1.2464493713378906,0.55,1.278000485610962,0.5472,1745557157.637566,2025/04/25 13:59:17,35.0326988697052,35.0s,0.00019814338884316385
11,11,1.215128991317749,0.5656,1.2555896490097045,0.5484,1745557161.0870597,2025/04/25 13:59:21,38.482192516326904,38.5s,0.00014935809304006398
12,12,1.1711400518417359,0.5786,1.2405935554504395,0.5614,1745557164.5490553,2025/04/25 13:59:24,41.94418811798096,41.9s,0.0001650595077080652
13,13,1.154061813735962,0.5952,1.2237979737281799,0.5758,1745557167.9742444,2025/04/25 13:59:27,45.36937713623047,45.4s,0.00020235159900039434
14,14,1.1307538210868835,0.5962,1.2444850608825684,0.558,1745557171.4221141,2025/04/25 13:59:31,48.81724691390991,48.8s,0.00012634278391487896
15,15,1.1182186452865601,0.597,1.2405444318771361,0.5584,1745557174.9008498,2025/04/25 13:59:34,52.29598259925842,52.3s,0.00017872842727229
16,16,1.1054588842391968,0.6034,1.2157467041015626,0.5732,1745557178.3606515,2025/04/25 13:59:38,55.75578427314758,55.8s,0.000204740310437046
17,17,1.0965809524536132,0.6112,1.2053151885986328,0.579,1745557181.8214016,2025/04/25 13:59:41,59.21653437614441,59.2s,0.00016314176900777966
18,18,1.0887142789840698,0.6132,1.1764214868545533,0.586,1745557185.2638435,2025/04/25 13:59:45,62.658976316452026,1.0m,0.0001742913300404325
19,19,1.0823988105773925,0.61,1.1800384281158447,0.5866,1745557188.6920574,2025/04/25 13:59:48,66.0871901512146,1.1m,0.0001524166582385078
20,20,1.042939358329773,0.628,1.174103094100952,0.5916,1745557192.111541,2025/04/25 13:59:52,69.50667381286621,1.2m,0.00010488135740160942
21,21,0.9996434265136719,0.6418,1.148925284576416,0.5994,1745557195.575788,2025/04/25 13:59:55,72.97092080116272,1.2m,0.0002007281145779416
22,22,0.9906524590492248,0.648,1.1394275866508483,0.6034,1745557199.0589561,2025/04/25 13:59:59,76.45408892631531,1.3m,0.00015721961972303689
23,23,0.9973063150405884,0.6468,1.1418776314735413,0.5978,1745557202.5366983,2025/04/25 14:00:02,79.9318311214447,1.3m,0.00012677567428909242
24,24,0.9548479793548584,0.6626,1.1293250717163086,0.6046,1745557205.996891,2025/04/25 14:00:05,83.39202380180359,1.4m,0.00016990050789900124
25,25,0.942021761894226,0.6644,1.1195287998199464,0.6132,1745557209.4426785,2025/04/25 14:00:09,86.83781123161316,1.4m,0.00019233213970437646
26,26,0.947023670578003,0.6634,1.109292329597473,0.6112,1745557212.8804345,2025/04/25 14:00:12,90.27556729316711,1.5m,0.00020734433201141655
27,27,0.931669712638855,0.6704,1.1232461078643798,0.6096,1745557216.323237,2025/04/25 14:00:16,93.71836972236633,1.6m,0.00015973029076121747
28,28,0.882670426940918,0.6938,1.104957857131958,0.6142,1745557219.745624,2025/04/25 14:00:19,97.14075684547424,1.6m,0.00019446638179942966
29,29,0.8906617683410645,0.6786,1.1373363344192504,0.6064,1745557223.1930797,2025/04/25 14:00:23,100.58821249008179,1.7m,0.00021284438844304532
30,30,0.8859749912261963,0.6874,1.112898910522461,0.6128,1745557226.6570444,2025/04/25 14:00:26,104.05217719078064,1.7m,0.00022428132069762796
31,31,0.8770124843597412,0.6816,1.0881672452926636,0.6262,1745557230.0892477,2025/04/25 14:00:30,107.48438048362732,1.8m,0.00020233984105288982
32,32,0.8614761667251587,0.6968,1.085398221206665,0.6242,1745557233.5244508,2025/04/25 14:00:33,110.91958355903625,1.8m,0.0001816202566260472
33,33,0.8270113178253173,0.7052,1.068762624168396,0.6348,1745557237.0580413,2025/04/25 14:00:37,114.4531741142273,1.9m,0.00014245374768506736
34,34,0.8049322182655334,0.714,1.0768768697738647,0.6292,1745557240.522807,2025/04/25 14:00:40,117.91793966293335,2.0m,0.00017869807197712362
