step,lr,epoch,train_loss,train_acc,val_loss,val_acc,timestamp,timestamp_fmt,duration,duration_fmt,grad_mean
1,0.005,1,2.3051587890625,0.0934,2.30535989112854,0.096,1745752923.321673,2025/04/27 20:22:03,12.587470531463623,12.6s,0.00012764438611156947
2,0.0025,2,2.3047299903869627,0.0978,2.305291716384888,0.0972,1745752936.225048,2025/04/27 20:22:16,25.490845680236816,25.5s,0.0001276372452139185
