step,epoch,train_loss,train_acc,val_loss,val_acc,timestamp,timestamp_fmt,duration,duration_fmt,grad_mean
1,1,1.9993158828735351,0.2764,1.780991008758545,0.3458,1745089135.3890903,2025/04/20 03:58:55,14.363086938858032,14.4s,0.00024340690288227051
2,2,1.6921336261749267,0.3838,1.6119981912612915,0.4176,1745089149.847001,2025/04/20 03:59:09,28.820997714996338,28.8s,0.0005177153507247567
3,3,1.591040393257141,0.4148,1.6303010120391845,0.4282,1745089163.2469978,2025/04/20 03:59:23,42.22099447250366,42.2s,0.0002233182458439842
4,4,1.545085892868042,0.4316,1.5466289964675903,0.4276,1745089176.7845454,2025/04/20 03:59:36,55.75854206085205,55.8s,0.00030032670474611223
5,5,1.4635341723442077,0.466,1.415995411491394,0.4932,1745089191.5052562,2025/04/20 03:59:51,70.47925281524658,1.2m,0.0001331165840383619
6,6,1.4194868362426758,0.4826,1.3766287391662597,0.5072,1745089205.2735603,2025/04/20 04:00:05,84.24755692481995,1.4m,0.0006178130861371756
7,7,1.3594152462005615,0.5032,1.3633860216140747,0.5094,1745089219.0970051,2025/04/20 04:00:19,98.07100176811218,1.6m,0.00020762032363563776
8,8,1.3240672047615052,0.5168,1.318851464366913,0.5316,1745089233.612586,2025/04/20 04:00:33,112.58658266067505,1.9m,0.00027692929143086076
9,9,1.281970498275757,0.54,1.304205055809021,0.5348,1745089247.277315,2025/04/20 04:00:47,126.25131154060364,2.1m,0.00024804178974591196
10,10,1.2678646842956542,0.5492,1.3168250584125518,0.5328,1745089260.9442825,2025/04/20 04:01:00,139.91827917099,2.3m,0.000252622296102345
