model_arc,epochs,ensemble_type,params,grad,epoch,train_loss,train_acc,val_loss,val_acc,timestamp,timestamp_fmt,duration,duration_fmt,grad_mean
models.resnet_ee resnet18,10,ME,2886528,2886528,10,1.2678646842956542,0.5492,1.3168250584125518,0.5328,1745089260.9442825,2025/04/20 04:01:00,139.91827917099,2.3m,0.000252622296102345
