step,epoch,train_loss,train_acc,train_path_loss,train_path_acc,timestamp,timestamp_fmt,duration,duration_fmt,dur_total_core,dur_train_core,dur_dl_train,val_loss,val_acc,val_path_loss,val_path_acc
1,1,4.6049486389160155,0.0106,mean: 4.731133556795118,mean: 0.009890625,1749705182.2723103,2025/06/12 14:13:02,3.614231586456299,3.6s,3.0527563095092773,3.0528764724731445,0.06118917465209961,,,,
2,2,4.594742567443848,0.0166,mean: 4.722634384632112,mean: 0.010003125000000002,1749705185.7328658,2025/06/12 14:13:05,7.074787139892578,7.1s,6.090787410736084,6.091030597686768,0.1280686855316162,,,,
3,3,4.580104497528076,0.0292,mean: 4.713470470666886,mean: 0.010740625000000002,1749705189.17036,2025/06/12 14:13:09,10.51228141784668,10.5s,9.109068632125854,9.10943078994751,0.18787479400634766,,,,
4,4,4.559665364837646,0.032,mean: 4.7068499159574495,mean: 0.011578124999999998,1749705194.9717975,2025/06/12 14:13:14,16.313718795776367,16.3s,14.197874546051025,12.142998456954956,0.24869275093078613,4.53510952911377,0.0348,mean: 4.7139181283116365,mean: 0.012017187500000002
5,5,4.532154574584961,0.0392,mean: 4.707467809522153,mean: 0.012153125,1749705198.4943378,2025/06/12 14:13:18,19.836259126663208,19.8s,17.24544906616211,15.190694570541382,0.3080613613128662,,,,
6,6,4.4990985931396485,0.041,mean: 4.719619083070755,mean: 0.013218750000000005,1749705201.9439945,2025/06/12 14:13:21,23.285915851593018,23.3s,20.278873682022095,18.224238872528076,0.3673694133758545,,,,
7,7,4.466365107727051,0.0402,mean: 4.744060011827948,mean: 0.013559375000000005,1749705205.4190938,2025/06/12 14:13:25,26.76101517677307,26.8s,23.32958221435547,21.27506995201111,0.42995595932006836,,,,
8,8,4.434444827270508,0.0462,mean: 4.775076512086393,mean: 0.014428124999999998,1749705211.2826676,2025/06/12 14:13:31,32.62458896636963,32.6s,28.493829488754272,24.339072465896606,0.49074363708496094,4.414788516235352,0.046,mean: 4.835137758910656,mean: 0.014826562499999994
9,9,4.402684793853759,0.0544,mean: 4.802549191081526,mean: 0.014793749999999998,1749705214.7870755,2025/06/12 14:13:34,36.12899684906006,36.1s,31.51426410675049,27.3596351146698,0.5509443283081055,,,,
10,10,4.3760230972290035,0.056,mean: 4.838559682732819,mean: 0.014868749999999995,1749705218.2452762,2025/06/12 14:13:38,39.58719754219055,39.6s,34.54233694076538,30.387822151184082,0.6114706993103027,,,,
11,11,4.347298880004883,0.0572,mean: 4.8794549679279315,mean: 0.015456249999999998,1749705221.6896393,2025/06/12 14:13:41,43.03156065940857,43.0s,37.56615114212036,33.41175365447998,0.6743032932281494,,,,
12,12,4.31768218383789,0.0628,mean: 4.910460352611542,mean: 0.015571874999999999,1749705227.4606507,2025/06/12 14:13:47,48.80257201194763,48.8s,42.63255167007446,36.41456961631775,0.7393734455108643,4.302783010101319,0.0593,mean: 5.07155484486818,mean: 0.0159515625
13,13,4.28689916381836,0.0686,mean: 4.9432441942930225,mean: 0.016271874999999995,1749705230.9703765,2025/06/12 14:13:50,52.31229782104492,52.3s,45.64523935317993,39.4273738861084,0.7988483905792236,,,,
14,14,4.26326134262085,0.0728,mean: 5.00239601802826,mean: 0.016562499999999997,1749705234.4156816,2025/06/12 14:13:54,55.75760293006897,55.8s,48.667364835739136,42.44962811470032,0.8579552173614502,,,,
15,15,4.23584061126709,0.0772,mean: 5.039163496863841,mean: 0.01648125,1749705237.8729463,2025/06/12 14:13:57,59.21486759185791,59.2s,51.69053888320923,45.472919940948486,0.918083906173706,,,,
16,16,4.209325040054321,0.084,mean: 5.097206110191346,mean: 0.016821874999999993,1749705243.6789238,2025/06/12 14:14:03,65.02084517478943,1.1m,56.80141758918762,48.484941720962524,0.980722188949585,4.212873993682861,0.0771,mean: 5.270749478900434,mean: 0.016828125
17,17,4.18769298171997,0.0888,mean: 5.156806577682495,mean: 0.016637499999999993,1749705247.1959646,2025/06/12 14:14:07,68.53788590431213,1.1m,59.82405638694763,51.50770163536072,1.0410151481628418,,,,
18,18,4.164591465759277,0.088,mean: 5.233441173565389,mean: 0.01655,1749705250.6442564,2025/06/12 14:14:10,71.98617768287659,1.2m,62.85304498672485,54.536810874938965,1.103412389755249,,,,
19,19,4.13074596862793,0.095,mean: 5.28398549313545,mean: 0.016803125,1749705254.1043525,2025/06/12 14:14:14,75.44627380371094,1.3m,65.88922309875488,57.57311820983887,1.1644620895385742,,,,
20,20,4.107683527374268,0.0986,mean: 5.362903721785545,mean: 0.01669375,1749705259.859014,2025/06/12 14:14:19,81.20093536376953,1.4m,70.94766569137573,60.59750556945801,1.2246313095092773,4.1111675590515135,0.093,mean: 5.728180952429769,mean: 0.016607812500000003
21,21,4.083078437805176,0.0954,mean: 5.433376996529102,mean: 0.01683749999999999,1749705263.4073408,2025/06/12 14:14:23,84.74926209449768,1.4m,73.99161267280579,63.641584396362305,1.2858526706695557,,,,
22,22,4.054166313934326,0.1076,mean: 5.519060659563541,mean: 0.016975,1749705266.8867252,2025/06/12 14:14:26,88.22864651679993,1.5m,77.05004978179932,66.70015215873718,1.3458929061889648,,,,
23,23,4.0294048122406005,0.1098,mean: 5.585644131261111,mean: 0.017025000000000002,1749705270.359869,2025/06/12 14:14:30,91.70179033279419,1.5m,80.0984103679657,69.7486298084259,1.40608549118042,,,,
24,24,4.00731967010498,0.114,mean: 5.69813385543823,mean: 0.017300000000000003,1749705276.3316805,2025/06/12 14:14:36,97.67360186576843,1.6m,85.35826683044434,72.76181626319885,1.4664490222930908,4.055109168243408,0.0979,mean: 6.36410150065422,mean: 0.0169078125
25,25,3.9758622467041014,0.1192,mean: 5.780136562079192,mean: 0.017271874999999992,1749705279.9215796,2025/06/12 14:14:39,101.26350092887878,1.7m,88.4346182346344,75.83828544616699,1.5293314456939697,,,,
26,26,3.9600331802368163,0.1206,mean: 5.885513327145577,mean: 0.017278125000000005,1749705283.435083,2025/06/12 14:14:43,104.77700424194336,1.7m,91.51818180084229,78.9219720363617,1.5893714427947998,,,,
