step,epoch,train_loss,train_acc,train_path_loss,train_path_acc,val_loss,val_acc,val_path_loss,val_path_acc,param_l2norm_layer,param_l2norm,grad_l2norm_layer,grad_l2norm,dur_total_core,dur_train_core,dur_dl_train
1,1,4.606303813934326,0.002,last: 4.754613014221191,last: 0.014,,,,,(nested_data),228.9969024658203,(nested_data),0.13465356826782227,0.3046596050262451,0.304668664932251,0.05314803123474121
2,2,4.6060696220397945,0.008,last: 4.755792709350586,last: 0.008,,,,,(nested_data),228.84764099121094,(nested_data),0.13730376958847046,0.6062111854553223,0.6062345504760742,0.10598397254943848
3,3,4.605469577789306,0.006,last: 4.74750743484497,last: 0.01,,,,,(nested_data),228.65530395507812,(nested_data),0.1371617466211319,0.9083516597747803,0.9083914756774902,0.1583547592163086
4,4,4.602118129730225,0.016,last: 4.747055095672607,last: 0.006,,,,,(nested_data),228.43484497070312,(nested_data),0.1349671185016632,1.2135980129241943,1.213655710220337,0.21067595481872559
5,5,4.602165191650391,0.014,last: 4.744833648681641,last: 0.01,,,,,(nested_data),228.196044921875,(nested_data),0.13585302233695984,1.5140552520751953,1.5141282081604004,0.26251888275146484
6,6,4.600132572174072,0.016,last: 4.7414658164978025,last: 0.012,,,,,(nested_data),227.9453125,(nested_data),0.13479872047901154,1.8333122730255127,1.8334026336669922,0.3139619827270508
7,7,4.597154758453369,0.018,last: 4.7342450828552245,last: 0.008,,,,,(nested_data),227.6868896484375,(nested_data),0.13771353662014008,2.1493980884552,2.149503707885742,0.36620235443115234
8,8,4.597845249176025,0.012,last: 4.751529045104981,last: 0.016,,,,,(nested_data),227.42352294921875,(nested_data),0.13365863263607025,2.467465400695801,2.467588186264038,0.41957569122314453
9,9,4.596465305328369,0.026,last: 4.7419513397216795,last: 0.008,,,,,(nested_data),227.15707397460938,(nested_data),0.13464577496051788,2.769245147705078,2.7693824768066406,0.47148585319519043
10,10,4.591962615966797,0.024,last: 4.743454452514649,last: 0.01,,,,,(nested_data),226.8887176513672,(nested_data),0.13158518075942993,3.0709469318389893,3.071099042892456,0.5232172012329102
11,11,4.590386940002442,0.036,last: 4.73407120513916,last: 0.01,,,,,(nested_data),226.61929321289062,(nested_data),0.1328653246164322,3.3826913833618164,3.382859945297241,0.5757744312286377
12,12,4.589202014923096,0.03,last: 4.733979831695557,last: 0.012,,,,,(nested_data),226.3492889404297,(nested_data),0.131170392036438,3.681243658065796,3.6814284324645996,0.6276936531066895
13,13,4.588231246948242,0.03,last: 4.74357857131958,last: 0.008,,,,,(nested_data),226.0789794921875,(nested_data),0.13225941359996796,3.991713047027588,3.991912603378296,0.6787538528442383
14,14,4.586574611663818,0.038,last: 4.7363921089172365,last: 0.008,,,,,(nested_data),225.8086395263672,(nested_data),0.13212333619594574,4.289671421051025,4.289887428283691,0.7318580150604248
15,15,4.58347176361084,0.038,last: 4.715988018035889,last: 0.008,,,,,(nested_data),225.5384063720703,(nested_data),0.1310836523771286,4.593116760253906,4.5933518409729,0.7829508781433105
16,16,4.581643775939941,0.028,last: 4.738775733947754,last: 0.008,,,,,(nested_data),225.2683868408203,(nested_data),0.13157761096954346,4.900575876235962,4.900834083557129,0.8359825611114502
17,17,4.579997322082519,0.042,last: 4.737470165252685,last: 0.006,,,,,(nested_data),224.99864196777344,(nested_data),0.1319274753332138,5.209628105163574,5.209907054901123,0.8885965347290039
18,18,4.576810493469238,0.038,last: 4.72678137588501,last: 0.008,,,,,(nested_data),224.72921752929688,(nested_data),0.12993654608726501,5.5120604038238525,5.512359619140625,0.9521095752716064
19,19,4.574122077941895,0.044,last: 4.72410315322876,last: 0.012,,,,,(nested_data),224.46018981933594,(nested_data),0.12422124296426773,5.807067394256592,5.807390928268433,1.0034763813018799
20,20,4.572006675720215,0.04,last: 4.732789642333985,last: 0.008,,,,,(nested_data),224.1914825439453,(nested_data),0.1284896731376648,6.104373216629028,6.104712247848511,1.0560567378997803
21,21,4.569265151977539,0.048,last: 4.720830127716065,last: 0.004,,,,,(nested_data),223.92320251464844,(nested_data),0.12540090084075928,6.4061806201934814,6.40653657913208,1.1093697547912598
22,22,4.567275470733643,0.042,last: 4.703542713165283,last: 0.012,,,,,(nested_data),223.6553192138672,(nested_data),0.12650223076343536,6.70035982131958,6.700731039047241,1.161597728729248
23,23,4.564402603149414,0.036,last: 4.717365154266357,last: 0.016,,,,,(nested_data),223.38783264160156,(nested_data),0.1298796385526657,6.994947910308838,6.995333194732666,1.2135648727416992
24,24,4.559374496459961,0.048,last: 4.726020236968994,last: 0.012,,,,,(nested_data),223.1207733154297,(nested_data),0.12746340036392212,7.2912561893463135,7.291658163070679,1.2658498287200928
25,25,4.558467445373535,0.048,last: 4.7013437423706055,last: 0.014,,,,,(nested_data),222.85414123535156,(nested_data),0.12430058419704437,7.587939262390137,7.588357448577881,1.3212008476257324
26,26,4.555703395843506,0.046,last: 4.708876266479492,last: 0.016,,,,,(nested_data),222.58790588378906,(nested_data),0.12515036761760712,7.883584499359131,7.884018898010254,1.3736233711242676
27,27,4.552343032836914,0.038,last: 4.702968757629394,last: 0.014,,,,,(nested_data),222.32208251953125,(nested_data),0.12571536004543304,8.178248882293701,8.178700685501099,1.4256629943847656
28,28,4.5522467880249025,0.044,last: 4.703950714111328,last: 0.01,,,,,(nested_data),222.05661010742188,(nested_data),0.12044691294431686,8.485204696655273,8.485671281814575,1.4807019233703613
29,29,4.545966915130615,0.048,last: 4.708648414611816,last: 0.012,,,,,(nested_data),221.7916259765625,(nested_data),0.12502169609069824,8.799694299697876,8.800177574157715,1.5384466648101807
30,30,4.543608978271484,0.052,last: 4.689915824890137,last: 0.01,,,,,(nested_data),221.52703857421875,(nested_data),0.12497706711292267,9.107978105545044,9.108479261398315,1.5898313522338867
31,31,4.5397650680542,0.048,last: 4.691611675262451,last: 0.014,,,,,(nested_data),221.262939453125,(nested_data),0.12380152195692062,9.40242862701416,9.402944564819336,1.6436114311218262
32,32,4.534754619598389,0.048,last: 4.680763671875,last: 0.012,,,,,(nested_data),220.99925231933594,(nested_data),0.12442688643932343,9.696193218231201,9.696723937988281,1.6994104385375977
33,33,4.533132774353027,0.042,last: 4.679015087127685,last: 0.01,,,,,(nested_data),220.73602294921875,(nested_data),0.12021646648645401,9.994022607803345,9.99457049369812,1.7530725002288818
34,34,4.5281784591674805,0.056,last: 4.685062915802002,last: 0.01,,,,,(nested_data),220.47323608398438,(nested_data),0.1210385411977768,10.288599491119385,10.289162158966064,1.8062968254089355
35,35,4.524966678619385,0.044,last: 4.688119911193848,last: 0.012,,,,,(nested_data),220.2108917236328,(nested_data),0.12055734544992447,10.58421516418457,10.584793090820312,1.8601694107055664
36,36,4.520767875671387,0.052,last: 4.668534297943115,last: 0.016,,,,,(nested_data),219.9489288330078,(nested_data),0.12186161428689957,10.877690553665161,10.878283023834229,1.9119219779968262
