step,epoch,train_loss,train_acc,val_loss,val_acc,timestamp,timestamp_fmt,duration,duration_fmt,grad_mean
1,1,2.301081550216675,0.1052,2.3009713047027587,0.1093,1745674202.630333,2025/04/26 22:30:02,6.411661386489868,6.4s,0.0001267771003767848
2,2,2.296789563369751,0.12,2.3009713047027587,0.1093,1745674205.3780372,2025/04/26 22:30:05,9.1593656539917,9.2s,0.00012661880464293063
3,3,2.292796251678467,0.1246,2.3009713047027587,0.1093,1745674208.035754,2025/04/26 22:30:08,11.817082405090332,11.8s,0.00013025247608311474
4,4,2.287918197631836,0.1388,2.3009713047027587,0.1093,1745674210.7775762,2025/04/26 22:30:10,14.558904647827148,14.6s,0.00012726527347695082
5,5,2.2834626430511475,0.1476,2.3009713047027587,0.1093,1745674213.495734,2025/04/26 22:30:13,17.27706241607666,17.3s,0.00012559459719341248
6,6,2.2795993949890136,0.1574,2.3009713047027587,0.1093,1745674216.285722,2025/04/26 22:30:16,20.067050457000732,20.1s,0.00012256602349225432
7,7,2.2748335620880127,0.1682,2.3009713047027587,0.1093,1745674218.9357865,2025/04/26 22:30:18,22.71711492538452,22.7s,0.00012489722575992346
8,8,2.2694080795288087,0.186,2.3009713047027587,0.1093,1745674221.5498562,2025/04/26 22:30:21,25.33118462562561,25.3s,0.00012688302376773208
9,9,2.2640857776641847,0.1954,2.3009713047027587,0.1093,1745674224.1538527,2025/04/26 22:30:24,27.935181140899658,27.9s,0.0001251795911230147
10,10,2.2593548793792726,0.2118,2.3009713047027587,0.1093,1745674226.7727394,2025/04/26 22:30:26,30.554067850112915,30.6s,0.00012679416977334768
11,11,2.2538995056152342,0.215,2.2511354488372803,0.2116,1745674230.7229004,2025/04/26 22:30:30,34.504228830337524,34.5s,0.00012813787907361984
12,12,2.2474989833831787,0.226,2.2511354488372803,0.2116,1745674233.3392391,2025/04/26 22:30:33,37.12056756019592,37.1s,0.00012407480971887708
13,13,2.2417970851898192,0.2336,2.2511354488372803,0.2116,1745674235.9438126,2025/04/26 22:30:35,39.7251410484314,39.7s,0.0001263259764527902
14,14,2.234664675140381,0.2372,2.2511354488372803,0.2116,1745674238.5579917,2025/04/26 22:30:38,42.33932018280029,42.3s,0.00012676582264248282
15,15,2.2288772254943847,0.246,2.2511354488372803,0.2116,1745674241.1692016,2025/04/26 22:30:41,44.95053005218506,45.0s,0.00012635908205993474
16,16,2.223096114349365,0.2318,2.2511354488372803,0.2116,1745674243.7723088,2025/04/26 22:30:43,47.55363726615906,47.6s,0.00012353969214018434
17,17,2.2156343448638918,0.2386,2.2511354488372803,0.2116,1745674246.3627577,2025/04/26 22:30:46,50.14408612251282,50.1s,0.00012424639135133475
18,18,2.209230032348633,0.2446,2.2511354488372803,0.2116,1745674248.9592423,2025/04/26 22:30:48,52.74057078361511,52.7s,0.00012531042739283293
19,19,2.2008903659820556,0.2528,2.2511354488372803,0.2116,1745674251.5544555,2025/04/26 22:30:51,55.33578395843506,55.3s,0.00012637456529773772
20,20,2.1952379978179932,0.253,2.2511354488372803,0.2116,1745674254.143896,2025/04/26 22:30:54,57.9252245426178,57.9s,0.0001268650812562555
21,21,2.1893851917266844,0.2432,2.1882404037475585,0.2298,1745674258.1268747,2025/04/26 22:30:58,61.908203125,1.0m,0.0001312558597419411
22,22,2.183309506607056,0.2442,2.1882404037475585,0.2298,1745674260.7824779,2025/04/26 22:31:00,64.5638062953949,1.1m,0.00012791494373232126
23,23,2.1752981548309327,0.259,2.1882404037475585,0.2298,1745674263.4237373,2025/04/26 22:31:03,67.20506572723389,1.1m,0.00012396271631587297
