model_arc,epochs,ensemble_type,params,optimizer,grad,epoch,train_loss,train_acc,val_loss,val_acc,timestamp,timestamp_fmt,duration,duration_fmt,grad_mean
models.resnet_git_ee resnet18,100,EE,2855808,SGD,2855808,100,1.9444050231933594,0.3124,1.9355228954315185,0.2876,1745674475.9319668,2025/04/26 22:34:35,279.71329522132874,4.7m,0.00012562019401229918
