step,trainable,epoch,train_loss,train_acc,val_loss,val_acc,timestamp,timestamp_fmt,duration,duration_fmt,dur_total_core,dur_train_core,dur_dl_train
1,2052,1,0.7336016007832118,0.705952380952381,0.8116078118483225,0.7472222222222222,1749098803.3371189,2025/06/05 13:46:43,0.7711734771728516,771.2ms,0.1399064064025879,0.11545872688293457,0.12900042533874512
2,2052,2,0.5011386441332953,0.8571428571428571,0.6502311521106297,0.8222222222222222,1749098804.1343727,2025/06/05 13:46:44,1.568427324295044,1.6s,0.24205660820007324,0.1887493133544922,0.31121015548706055
3,2052,3,0.44091895648411344,0.8666666666666667,0.6204026169247098,0.8305555555555556,1749098804.836911,2025/06/05 13:46:44,2.270965576171875,2.3s,0.29790687561035156,0.23110485076904297,0.4829690456390381
4,2052,4,0.3782082770551954,0.8678571428571429,0.6563226004441579,0.8055555555555556,1749098805.5245025,2025/06/05 13:46:45,2.95855712890625,3.0s,0.36394524574279785,0.2758917808532715,0.6594476699829102
5,2052,5,0.3698650402682168,0.8726190476190476,0.50740594069163,0.8472222222222222,1749098806.3271024,2025/06/05 13:46:46,3.7611570358276367,3.8s,0.46816301345825195,0.36722540855407715,0.7944447994232178
6,2052,6,0.31375554040783926,0.8964285714285715,0.47454183565245733,0.8638888888888889,1749098807.00492,2025/06/05 13:46:47,4.438974618911743,4.4s,0.5266072750091553,0.41309618949890137,0.9845688343048096
7,2052,7,0.31905919370197117,0.8916666666666667,1.0939990838368734,0.7166666666666667,1749098807.6974096,2025/06/05 13:46:47,5.131464242935181,5.1s,0.6384282112121582,0.49764585494995117,1.0768535137176514
8,2052,8,0.4829594643697852,0.8559523809523809,0.6037190225389268,0.8388888888888889,1749098808.4020557,2025/06/05 13:46:48,5.836110353469849,5.8s,0.7071969509124756,0.5466413497924805,1.233924388885498
9,2052,9,0.3108927584829785,0.8964285714285715,0.8767952031559414,0.7722222222222223,1749098809.0614884,2025/06/05 13:46:49,6.495543003082275,6.5s,0.7669522762298584,0.5918760299682617,1.4151148796081543
10,2052,10,0.39626096401895794,0.8571428571428571,0.7046322451697455,0.8166666666666667,1749098809.8022144,2025/06/05 13:46:49,7.236268997192383,7.2s,0.8721005916595459,0.6693453788757324,1.5658178329467773
11,2052,11,0.32956894040107726,0.8952380952380953,0.5883080032136705,0.8388888888888889,1749098810.4626205,2025/06/05 13:46:50,7.896675109863281,7.9s,0.9291689395904541,0.7119705677032471,1.7358818054199219
12,2052,12,0.33630113842941467,0.888095238095238,0.6033461676703559,0.8305555555555556,1749098811.1488316,2025/06/05 13:46:51,8.582886219024658,8.6s,0.9944896697998047,0.7630283832550049,1.932363510131836
13,2052,13,0.3213594998632159,0.8821428571428571,0.6006059103541904,0.8111111111111111,1749098811.937824,2025/06/05 13:46:51,9.371878623962402,9.4s,1.092656135559082,0.8405249118804932,2.0685763359069824
14,2052,14,0.27664635898101897,0.9071428571428571,0.843096735742357,0.75,1749098812.592191,2025/06/05 13:46:52,10.026245594024658,10.0s,1.1484031677246094,0.882612943649292,2.2491908073425293
15,2052,15,0.33127932945887245,0.8845238095238095,0.5550351301829021,0.85,1749098813.2902637,2025/06/05 13:46:53,10.724318265914917,10.7s,1.2401556968688965,0.950603723526001,2.397963523864746
16,2052,16,0.27452731600829533,0.9071428571428571,0.550052551428477,0.8583333333333333,1749098814.035538,2025/06/05 13:46:54,11.469592571258545,11.5s,1.3213508129119873,1.015702486038208,2.5799877643585205
17,2052,17,0.28903860169507206,0.9,0.6024960888756646,0.8333333333333334,1749098814.6917465,2025/06/05 13:46:54,12.125801086425781,12.1s,1.3796355724334717,1.0608298778533936,2.7507781982421875
18,2052,18,0.3132901004382542,0.8857142857142857,0.7296116219626533,0.7972222222222223,1749098815.4392476,2025/06/05 13:46:55,12.873302221298218,12.9s,1.4953389167785645,1.150721788406372,2.872494697570801
19,2052,19,0.34701189341999233,0.8785714285714286,0.5969341920481788,0.8222222222222222,1749098816.1106787,2025/06/05 13:46:56,13.54473328590393,13.5s,1.5510027408599854,1.1932120323181152,3.037231206893921
20,2052,20,0.2558822489920117,0.9083333333333333,0.7143985509872437,0.8055555555555556,1749098816.7662725,2025/06/05 13:46:56,14.200327157974243,14.2s,1.60732102394104,1.2365431785583496,3.2139317989349365
21,11178564,21,0.8573995681036086,0.7857142857142857,5.328182241651747,0.49166666666666664,1749098817.790647,2025/06/05 13:46:57,15.224701642990112,15.2s,1.9459326267242432,1.5484459400177002,3.268738031387329
22,11178564,22,0.8771011508646466,0.8142857142857143,2.3480109002855087,0.6888888888888889,1749098818.5079215,2025/06/05 13:46:58,15.941976070404053,15.9s,2.072416305541992,1.6616239547729492,3.3332111835479736
23,11178564,23,0.4385249387650263,0.85,2.300833543141683,0.725,1749098819.3669581,2025/06/05 13:46:59,16.801012754440308,16.8s,2.266768217086792,1.8301048278808594,3.4258885383605957
24,11178564,24,0.45701631364368256,0.8464285714285714,1.0217823478910657,0.7333333333333333,1749098820.1992888,2025/06/05 13:47:00,17.63334345817566,17.6s,2.4412894248962402,1.991386890411377,3.4796719551086426
25,11178564,25,0.4912250700451079,0.8488095238095238,0.5615250633822547,0.8444444444444444,1749098820.889741,2025/06/05 13:47:00,18.323795557022095,18.3s,2.5716700553894043,2.1073570251464844,3.5347893238067627
26,11178564,26,0.3459960551488967,0.8928571428571429,0.309698975748486,0.875,1749098821.835191,2025/06/05 13:47:01,19.269245624542236,19.3s,2.822570323944092,2.3329873085021973,3.5899288654327393
27,11178564,27,0.3243119591758365,0.9011904761904762,0.6329572757085165,0.8166666666666667,1749098822.5908864,2025/06/05 13:47:02,20.024940967559814,20.0s,2.955084800720215,2.4489176273345947,3.6753623485565186
28,11178564,28,0.5033068100611369,0.8654761904761905,0.8101949373881022,0.7888888888888889,1749098823.3111258,2025/06/05 13:47:03,20.745180368423462,20.7s,3.0885298252105713,2.5629937648773193,3.749454975128174
29,11178564,29,0.3916518143245152,0.875,1.0908858113818698,0.5722222222222222,1749098824.2542796,2025/06/05 13:47:04,21.688334226608276,21.7s,3.323016881942749,2.784146547317505,3.801754951477051
30,11178564,30,0.290846920581091,0.8976190476190476,0.4038250141673618,0.85,1749098824.962281,2025/06/05 13:47:04,22.39633560180664,22.4s,3.4510796070098877,2.89774227142334,3.8723819255828857
31,11178564,31,0.2536234560466948,0.9071428571428571,0.5090987245241801,0.8166666666666667,1749098825.8751497,2025/06/05 13:47:05,23.30920433998108,23.3s,3.6928672790527344,3.111945629119873,3.9255874156951904
32,11178564,32,0.35579074450901577,0.8761904761904762,0.6151959949069553,0.8555555555555555,1749098826.616571,2025/06/05 13:47:06,24.050625562667847,24.1s,3.820157289505005,3.226292133331299,3.9893407821655273
33,11178564,33,0.24787210673093796,0.9071428571428571,0.4672375116083357,0.85,1749098827.328379,2025/06/05 13:47:07,24.762433528900146,24.8s,3.947913646697998,3.3370161056518555,4.045793056488037
34,11178564,34,0.20573356946309407,0.9333333333333333,0.4046236670679516,0.8694444444444445,1749098828.2750955,2025/06/05 13:47:08,25.709150075912476,25.7s,4.198324203491211,3.5554769039154053,4.097198486328125
35,11178564,35,0.14674016457228434,0.95,0.3049361632929908,0.8888888888888888,1749098828.9844115,2025/06/05 13:47:08,26.418466091156006,26.4s,4.321938753128052,3.665109634399414,4.159492254257202
36,11178564,36,0.13736600024359566,0.9619047619047619,0.5512670993804931,0.8527777777777777,1749098829.763562,2025/06/05 13:47:09,27.197616577148438,27.2s,4.473261833190918,3.7895045280456543,4.216506242752075
37,11178564,37,0.1924064711445854,0.9285714285714286,0.35841811100641885,0.8861111111111111,1749098830.6861453,2025/06/05 13:47:10,28.12019991874695,28.1s,4.698793888092041,4.00133204460144,4.267558336257935
38,11178564,38,0.18526884835390817,0.9428571428571428,0.3755982948674096,0.8861111111111111,1749098831.4065218,2025/06/05 13:47:11,28.84057641029358,28.8s,4.835505247116089,4.120999813079834,4.327296257019043
39,11178564,39,0.12566461194129216,0.9452380952380952,0.7888510081503126,0.7555555555555555,1749098832.3684971,2025/06/05 13:47:12,29.802551746368408,29.8s,5.090173959732056,4.355388879776001,4.383163213729858
40,11178564,40,0.1993183774607522,0.9273809523809524,0.6786204616228739,0.7694444444444445,1749098833.0942266,2025/06/05 13:47:13,30.528281211853027,30.5s,5.215151309967041,4.466193914413452,4.436956405639648
41,11178564,41,0.16963556366307395,0.944047619047619,0.44477376143137615,0.85,1749098833.807397,2025/06/05 13:47:13,31.241451501846313,31.2s,5.3450493812561035,4.581058979034424,4.505342721939087
42,11178564,42,0.1381003391175043,0.9452380952380952,1.5480550792482164,0.5638888888888889,1749098834.7707756,2025/06/05 13:47:14,32.204830169677734,32.2s,5.586699962615967,4.796846628189087,4.558598518371582
43,11178564,43,0.21737448782438323,0.9285714285714286,0.3644026690059238,0.875,1749098835.464408,2025/06/05 13:47:15,32.898462533950806,32.9s,5.712331533432007,4.907778978347778,4.613986015319824
44,11178564,44,0.14014188209105105,0.95,0.3861330125066969,0.875,1749098836.3273726,2025/06/05 13:47:16,33.76142716407776,33.8s,5.9157233238220215,5.08355450630188,4.674694776535034
45,11178564,45,0.1405576214903877,0.95,0.36571793887350296,0.8833333333333333,1749098837.1585212,2025/06/05 13:47:17,34.592575788497925,34.6s,6.104759454727173,5.258899688720703,4.728996515274048
46,11178564,46,0.10450877036367144,0.9642857142857143,1.3395655261145698,0.7027777777777777,1749098837.8719685,2025/06/05 13:47:17,35.30602312088013,35.3s,6.233468055725098,5.374467134475708,4.7882020473480225
47,11178564,47,0.22532287779308502,0.9214285714285714,0.3650183704164293,0.8722222222222222,1749098838.8770366,2025/06/05 13:47:18,36.31109118461609,36.3s,6.486130475997925,5.601190567016602,4.839524030685425
48,11178564,48,0.18430404506978534,0.9416666666666667,0.4449784689479404,0.8888888888888888,1749098839.5941217,2025/06/05 13:47:19,37.02817630767822,37.0s,6.6111674308776855,5.712620973587036,4.912298679351807
49,11178564,49,0.1475437934909548,0.9392857142857143,0.41385001209047106,0.8777777777777778,1749098840.3624594,2025/06/05 13:47:20,37.79651403427124,37.8s,6.767495155334473,5.840810060501099,4.990112066268921
50,11178564,50,0.14602924585342408,0.9535714285714286,0.4882853799396091,0.8777777777777778,1749098841.2673395,2025/06/05 13:47:21,38.70139408111572,38.7s,6.978708505630493,6.039234638214111,5.04186224937439
51,11178564,51,0.23161018235342842,0.9166666666666666,0.597801391283671,0.7944444444444444,1749098841.9713552,2025/06/05 13:47:21,39.405409812927246,39.4s,7.103637456893921,6.149176120758057,5.100493669509888
52,11178564,52,0.15879423930531456,0.9523809523809523,0.35558650427394445,0.8777777777777778,1749098842.9607928,2025/06/05 13:47:22,40.39484739303589,40.4s,7.356507301330566,6.378391742706299,5.154449462890625
53,11178564,53,0.16149135941550846,0.9369047619047619,0.4186761630905999,0.85,1749098843.7094266,2025/06/05 13:47:23,41.14348125457764,41.1s,7.480374097824097,6.488813400268555,5.220634460449219
54,11178564,54,0.1333586446940899,0.9511904761904761,0.30870487557517157,0.9055555555555556,1749098844.4757905,2025/06/05 13:47:24,41.90984511375427,41.9s,7.644435167312622,6.607109785079956,5.285762071609497
55,11178564,55,0.07860738950825873,0.9702380952380952,0.29723123643133376,0.9,1749098845.4497626,2025/06/05 13:47:25,42.883817195892334,42.9s,7.891069173812866,6.832107782363892,5.3464109897613525
56,11178564,56,0.08224710041568392,0.9726190476190476,0.2841127253241009,0.9194444444444444,1749098846.1679604,2025/06/05 13:47:26,43.602015018463135,43.6s,8.023287773132324,6.950251817703247,5.408226251602173
57,11178564,57,0.12751414279143017,0.9619047619047619,0.4231756064626906,0.8583333333333333,1749098847.0859025,2025/06/05 13:47:27,44.519957065582275,44.5s,8.251007556915283,7.149648666381836,5.46271276473999
58,11178564,58,0.10708143540791103,0.9607142857142857,4.852033954196506,0.7,1749098847.947995,2025/06/05 13:47:27,45.382049560546875,45.4s,8.42142105102539,7.298147678375244,5.522902250289917
59,11178564,59,0.29838152329126993,0.9142857142857143,6.844572766621908,0.6805555555555556,1749098848.9599974,2025/06/05 13:47:28,46.394052028656006,46.4s,8.665205240249634,7.5182507038116455,5.591320514678955
60,11178564,60,0.3084867302860532,0.9035714285714286,0.8172690166367425,0.7972222222222223,1749098850.001435,2025/06/05 13:47:30,47.435489654541016,47.4s,8.878621101379395,7.709733724594116,5.654496669769287
61,11178564,61,0.20915833711624146,0.9357142857142857,0.7801611661911011,0.7916666666666666,1749098850.9835541,2025/06/05 13:47:30,48.41760873794556,48.4s,9.08843994140625,7.905463457107544,5.734120607376099
62,11178564,62,0.2565371554522287,0.925,0.40348061985439726,0.8722222222222222,1749098851.7173889,2025/06/05 13:47:31,49.15144348144531,49.2s,9.233283281326294,8.035607814788818,5.7960591316223145
63,11178564,63,0.16147123135271527,0.9380952380952381,0.40157645410961573,0.875,1749098852.4259028,2025/06/05 13:47:32,49.859957456588745,49.9s,9.369284629821777,8.156294107437134,5.848602294921875
64,11178564,64,0.17323542435963948,0.9488095238095238,0.43924057020081414,0.875,1749098853.2122335,2025/06/05 13:47:33,50.6462881565094,50.6s,9.509635925292969,8.28151798248291,5.955888748168945
65,11178564,65,0.2486235464612643,0.9154761904761904,0.37165009677410127,0.85,1749098853.9379861,2025/06/05 13:47:33,51.37204074859619,51.4s,9.650048017501831,8.407316207885742,6.009165525436401
66,11178564,66,0.1655294514837719,0.9380952380952381,4.005213430192735,0.5222222222222223,1749098854.665692,2025/06/05 13:47:34,52.09974670410156,52.1s,9.780730962753296,8.523668766021729,6.0717737674713135
67,11178564,67,0.25905479646864393,0.9071428571428571,0.644967809650633,0.7472222222222222,1749098855.3994744,2025/06/05 13:47:35,52.833528995513916,52.8s,9.914985656738281,8.644614934921265,6.127715110778809
68,11178564,68,0.18131482441510474,0.9261904761904762,0.29415756745470895,0.8944444444444445,1749098856.1382318,2025/06/05 13:47:36,53.57228636741638,53.6s,10.042957544326782,8.759204864501953,6.199915409088135
69,11178564,69,0.11568857903281847,0.9571428571428572,0.404759724272622,0.8638888888888889,1749098856.8795593,2025/06/05 13:47:36,54.31361389160156,54.3s,10.177172183990479,8.872704267501831,6.261703252792358
70,11178564,70,0.1263875825064523,0.9607142857142857,1.124019773801168,0.6583333333333333,1749098857.8730485,2025/06/05 13:47:37,55.30710315704346,55.3s,10.437758445739746,9.10451364517212,6.319631814956665
71,11178564,71,0.22912710514806567,0.9202380952380952,0.47968345681826274,0.8694444444444445,1749098858.6077375,2025/06/05 13:47:38,56.041792154312134,56.0s,10.593029022216797,9.23990535736084,6.374035358428955
72,11178564,72,0.14039000939755214,0.9416666666666667,0.3875419894854228,0.8805555555555555,1749098859.4747963,2025/06/05 13:47:39,56.90885090827942,56.9s,10.807356834411621,9.418425559997559,6.429361581802368
73,11178564,73,0.1598927052248092,0.9476190476190476,0.51690653430091,0.8638888888888889,1749098860.287317,2025/06/05 13:47:40,57.7213716506958,57.7s,10.954496383666992,9.551691055297852,6.486414432525635
74,11178564,74,0.13567144327043068,0.9488095238095238,0.36979096399413214,0.8833333333333333,1749098861.0273983,2025/06/05 13:47:41,58.46145296096802,58.5s,11.094067335128784,9.675978899002075,6.560926198959351
75,11178564,75,0.10564376626695905,0.9630952380952381,0.5216799855232239,0.8444444444444444,1749098862.0136163,2025/06/05 13:47:42,59.44767093658447,59.4s,11.346691608428955,9.90095591545105,6.621187686920166
76,11178564,76,0.126715449522072,0.9476190476190476,0.3802965528435177,0.8944444444444445,1749098862.7732058,2025/06/05 13:47:42,60.20726037025452,1.0m,11.488470792770386,10.029556035995483,6.698757171630859
77,11178564,77,0.08280755593663171,0.9761904761904762,0.532666109667884,0.8666666666666667,1749098863.6790702,2025/06/05 13:47:43,61.11312484741211,1.0m,11.686549663543701,10.201313495635986,6.779482364654541
78,11178564,78,0.13362187714803786,0.955952380952381,2.613350847032335,0.675,1749098864.4803813,2025/06/05 13:47:44,61.91443586349487,1.0m,11.8315110206604,10.330250978469849,6.852380037307739
79,11178564,79,0.31497036530857997,0.888095238095238,0.771764075756073,0.7861111111111111,1749098865.2327778,2025/06/05 13:47:45,62.666832447052,1.0m,11.966394901275635,10.449997425079346,6.925420045852661
80,11178564,80,0.2346143433025905,0.9297619047619048,0.5316842569245233,0.825,1749098866.2300076,2025/06/05 13:47:46,63.66406226158142,1.1m,12.234856128692627,10.685351371765137,6.9767279624938965
81,11178564,81,0.2143101113183158,0.9285714285714286,11.06646851433648,0.5027777777777778,1749098866.9976394,2025/06/05 13:47:46,64.43169403076172,1.1m,12.376511573791504,10.812693119049072,7.0336713790893555
82,11178564,82,0.5092931392646971,0.8547619047619047,0.8673783620198567,0.7222222222222222,1749098867.943178,2025/06/05 13:47:47,65.3772325515747,1.1m,12.62325382232666,11.034492492675781,7.087444305419922
83,11178564,83,0.24111881383827755,0.9214285714285714,0.552119873629676,0.8416666666666667,1749098868.7531803,2025/06/05 13:47:48,66.18723487854004,1.1m,12.75232458114624,11.149181127548218,7.214861631393433
84,11178564,84,0.20561046046870096,0.9357142857142857,0.3523998604880439,0.8777777777777778,1749098869.5347414,2025/06/05 13:47:49,66.96879601478577,1.1m,12.911231517791748,11.286202430725098,7.2796950340271
85,11178564,85,0.14427715839729421,0.9547619047619048,0.28711514472961425,0.9027777777777778,1749098870.5774024,2025/06/05 13:47:50,68.01145696640015,1.1m,13.15627145767212,11.516611576080322,7.332534074783325
86,11178564,86,0.14430816826366244,0.9535714285714286,0.29718157284789615,0.8861111111111111,1749098871.3574786,2025/06/05 13:47:51,68.79153323173523,1.1m,13.296180725097656,11.638439893722534,7.42558217048645
87,11178564,87,0.1385266675835564,0.9488095238095238,0.3115492635303073,0.8888888888888888,1749098872.3149521,2025/06/05 13:47:52,69.74900674819946,1.2m,13.539252996444702,11.855063676834106,7.477457761764526
88,11178564,88,0.13505509751183645,0.955952380952381,0.41466014915042454,0.8611111111111112,1749098873.0481377,2025/06/05 13:47:53,70.48219227790833,1.2m,13.668432712554932,11.970983505249023,7.534371614456177
89,11178564,89,0.13902081847190856,0.9583333333333334,5.421248277028401,0.6833333333333333,1749098873.8505259,2025/06/05 13:47:53,71.28458046913147,1.2m,13.83505630493164,12.106199979782104,7.588621377944946
90,11178564,90,0.3541832301588286,0.9357142857142857,0.38827444844775727,0.875,1749098874.840262,2025/06/05 13:47:54,72.27431654930115,1.2m,14.084653615951538,12.34161901473999,7.640233993530273
91,11178564,91,0.11923433684167407,0.9571428571428572,0.5320920917722914,0.8527777777777777,1749098875.6038904,2025/06/05 13:47:55,73.03794503211975,1.2m,14.217956066131592,12.461113452911377,7.717266798019409
92,11178564,92,0.19754979156312488,0.9333333333333333,0.4777156366242303,0.8638888888888889,1749098876.6393557,2025/06/05 13:47:56,74.07341027259827,1.2m,14.477374076843262,12.695998430252075,7.772123336791992
93,11178564,93,0.11276299031007858,0.9619047619047619,0.4181902024481032,0.8722222222222222,1749098877.4121132,2025/06/05 13:47:57,74.84616780281067,1.2m,14.612138986587524,12.816773891448975,7.850123643875122
94,11178564,94,0.15233841822260902,0.9392857142857143,0.8380822830730015,0.8055555555555556,1749098878.2302911,2025/06/05 13:47:58,75.66434574127197,1.3m,14.786231517791748,12.969249486923218,7.904847860336304
