model_arc,epochs,ensemble_type,params,optimizer,grad,lr,epoch,train_loss,train_acc,val_loss,val_acc,timestamp,timestamp_fmt,duration,duration_fmt,grad_mean
models.resnet_git_ee resnet18,10,ME,2855808,SGD,2855808,0.002447174185242324,10,2.2821241256713867,0.1612,2.2809414390563965,0.1836,1745739646.8772476,2025/04/27 16:40:46,205.95764255523682,3.4m,0.0001214444637298584
