step,epoch,train_loss,train_acc,val_loss,val_acc,timestamp,timestamp_fmt,duration,duration_fmt,grad_mean
1,1,1.878279319000244,0.303,2.2270685779571533,0.3304,1745274881.1305487,2025/04/22 07:34:41,13.442642450332642,13.4s,0.0001660600828472525
2,2,1.549051678466797,0.4348,1.6778698919296264,0.4354,1745274894.8792944,2025/04/22 07:34:54,27.19138813018799,27.2s,0.00015223993977997452
3,3,1.4416938093185425,0.471,1.5295847974777221,0.4704,1745274908.6705792,2025/04/22 07:35:08,40.982672929763794,41.0s,0.000250594865065068
4,4,1.3896321723937988,0.4938,1.4475743785858155,0.501,1745274921.9485068,2025/04/22 07:35:21,54.260600566864014,54.3s,0.00017792732978705317
5,5,1.3428608943939209,0.5092,1.3515222255706787,0.5168,1745274935.2728813,2025/04/22 07:35:35,67.58497500419617,1.1m,0.0001485037646489218
6,6,1.290700661468506,0.5378,1.706523822784424,0.4408,1745274948.6738312,2025/04/22 07:35:48,80.98592495918274,1.3m,0.00020025305275339633
7,7,1.2453522130966186,0.5552,1.3365878196716308,0.5178,1745274962.6540744,2025/04/22 07:36:02,94.96616816520691,1.6m,0.0001571711472934112
8,8,1.2071190092086792,0.5652,1.331417798805237,0.5336,1745274976.373606,2025/04/22 07:36:16,108.6856997013092,1.8m,0.00015150253602769226
9,9,1.1633168407440186,0.5838,1.366377060508728,0.5362,1745274989.7687817,2025/04/22 07:36:29,122.08087539672852,2.0m,0.00009663750097388402
10,10,1.1383986345291137,0.5986,1.3149465821266175,0.5446,1745275003.0346482,2025/04/22 07:36:43,135.34674191474915,2.3m,0.00012011283251922578
11,11,1.091193140220642,0.6108,1.2399556871414184,0.5626,1745275017.3939412,2025/04/22 07:36:57,149.70603489875793,2.5m,0.00020582096476573497
12,12,1.0959531282424926,0.609,1.2280534809112549,0.572,1745275031.5046408,2025/04/22 07:37:11,163.81673455238342,2.7m,0.00004617203012458049
13,13,1.0290062229156494,0.6314,1.2682575889587402,0.5764,1745275044.760617,2025/04/22 07:37:24,177.07271075248718,3.0m,0.000170588813489303
14,14,1.0677664684295654,0.6184,1.1154230495452881,0.6106,1745275058.0052488,2025/04/22 07:37:38,190.31734251976013,3.2m,0.00024555029813200235
15,15,1.0330126276016236,0.6306,1.2035165070533753,0.5842,1745275071.535253,2025/04/22 07:37:51,203.84734678268433,3.4m,0.00014642694441135973
16,16,1.018465177345276,0.6406,1.1197638117790223,0.6144,1745275085.7835193,2025/04/22 07:38:05,218.0956130027771,3.6m,0.00008000282832654193
17,17,0.9900979038238525,0.6468,1.2034499950408934,0.5876,1745275099.7876709,2025/04/22 07:38:19,232.099764585495,3.9m,0.0003038505092263222
18,18,0.9549141851425171,0.6612,1.1006438655853272,0.6232,1745275113.1750286,2025/04/22 07:38:33,245.487122297287,4.1m,0.0006336943479254842
19,19,0.985998996925354,0.6536,1.2063621736526489,0.5924,1745275126.6766841,2025/04/22 07:38:46,258.98877787590027,4.3m,0.00013677282549906522
20,20,0.9270245794296265,0.6654,1.0761426407814025,0.628,1745275140.5029335,2025/04/22 07:39:00,272.8150272369385,4.5m,0.0005212025134824216
21,21,0.9540094091415405,0.6656,1.1145954776763916,0.6252,1745275153.9930625,2025/04/22 07:39:13,286.3051562309265,4.8m,0.00013801846944261342
22,22,0.9225753540039062,0.6764,1.1040404910087585,0.623,1745275167.3388197,2025/04/22 07:39:27,299.65091347694397,5.0m,0.00017674171249382198
23,23,0.8971435190200806,0.6796,1.128689090538025,0.6298,1745275180.7058265,2025/04/22 07:39:40,313.017920255661,5.2m,0.00010824714263435453
24,24,0.8656302324295044,0.6882,1.0798672313690185,0.626,1745275194.437688,2025/04/22 07:39:54,326.7497818470001,5.4m,0.00009286124986829236
25,25,0.8401742317199707,0.7046,1.0093790451765061,0.6538,1745275208.152656,2025/04/22 07:40:08,340.46474981307983,5.7m,0.0001936889166245237
26,26,0.8438211597442627,0.6974,1.0795146316528321,0.6416,1745275221.611324,2025/04/22 07:40:21,353.92341780662537,5.9m,0.00018577068112790585
27,27,0.8166789657592773,0.7062,1.0753447076797484,0.6288,1745275235.6976798,2025/04/22 07:40:35,368.0097734928131,6.1m,0.00036127420025877655
28,28,0.8330223209381103,0.7032,1.1301600519180297,0.6168,1745275249.351688,2025/04/22 07:40:49,381.6637816429138,6.4m,0.00024300662335008383
29,29,0.8725520837783813,0.6952,1.102726697921753,0.6338,1745275262.6208763,2025/04/22 07:41:02,394.93297004699707,6.6m,0.00022642927069682628
30,30,0.8814286729812623,0.681,1.0507820531845093,0.6448,1745275276.053302,2025/04/22 07:41:16,408.36539578437805,6.8m,0.00010402542829979211
31,31,0.8115209957122803,0.7112,1.017616336631775,0.6562,1745275290.4155622,2025/04/22 07:41:30,422.72765588760376,7.0m,0.00023283256450667977
32,32,0.7981512115478515,0.725,1.1044255418777467,0.632,1745275303.7013164,2025/04/22 07:41:43,436.01341009140015,7.3m,0.0003294966300018132
33,33,0.7998992725372315,0.7188,1.0322235332489014,0.654,1745275317.4902112,2025/04/22 07:41:57,449.80230498313904,7.5m,0.00013273689546622336
34,34,0.7825157123565674,0.7144,1.0029264795303345,0.6636,1745275330.8399687,2025/04/22 07:42:10,463.15206241607666,7.7m,0.00013000309991184622
35,35,0.7791536796569825,0.7244,1.0718728002548217,0.6492,1745275344.2184925,2025/04/22 07:42:24,476.5305862426758,7.9m,0.0001626485027372837
36,36,0.7713947414398193,0.727,1.1452465673446655,0.6404,1745275357.4811866,2025/04/22 07:42:37,489.7932803630829,8.2m,0.0001595359790371731
37,37,0.7562271516799927,0.7324,1.0560416082382202,0.6676,1745275371.7125628,2025/04/22 07:42:51,504.02465653419495,8.4m,0.0009745080606080592
38,38,0.8022683206558228,0.713,1.0787453589439393,0.6472,1745275386.0216722,2025/04/22 07:43:06,518.3337659835815,8.6m,0.0001575551286805421
39,39,0.7468068622589111,0.7306,1.0628437622070313,0.6506,1745275399.4829109,2025/04/22 07:43:19,531.795004606247,8.9m,0.00010086861584568396
40,40,0.697486526107788,0.7492,1.0107007789611817,0.6744,1745275412.7982392,2025/04/22 07:43:32,545.1103329658508,9.1m,0.0004097659548278898
41,41,0.7693844868659974,0.7258,1.077130851316452,0.6534,1745275426.4203973,2025/04/22 07:43:46,558.7324910163879,9.3m,0.0003755787038244307
42,42,0.7282925394058227,0.75,1.0114457822799683,0.6694,1745275440.1500168,2025/04/22 07:44:00,572.4621105194092,9.5m,0.00012252494343556464
43,43,0.6815990743637085,0.757,1.0320081171989441,0.6724,1745275453.4279687,2025/04/22 07:44:13,585.7400624752045,9.8m,0.0001630979822948575
44,44,0.708836642074585,0.7444,1.0309571485519409,0.664,1745275467.7442994,2025/04/22 07:44:27,600.0563931465149,10.0m,0.000224868708755821
45,45,0.7178425846099854,0.7474,1.039583431339264,0.6694,1745275481.0315723,2025/04/22 07:44:41,613.3436660766602,10.2m,0.00032789696706458926
46,46,0.7462209300994873,0.7328,1.0246446115493775,0.67,1745275494.2972956,2025/04/22 07:44:54,626.6093893051147,10.4m,0.00028744328301399946
47,47,0.6871143699645996,0.7586,0.9996205129623413,0.6686,1745275508.4535687,2025/04/22 07:45:08,640.7656624317169,10.7m,0.0002665681822691113
48,48,0.6904996484756469,0.751,1.0430432771682738,0.6828,1745275522.5450652,2025/04/22 07:45:22,654.8571588993073,10.9m,0.00009324118582298979
49,49,0.6288142246246338,0.7806,0.9979442438125611,0.6778,1745275535.8952413,2025/04/22 07:45:35,668.2073349952698,11.1m,0.0006141118356026709
50,50,0.703033510017395,0.7514,1.0105380548477172,0.688,1745275549.2465084,2025/04/22 07:45:49,681.5586020946503,11.4m,0.00042060849955305457
51,51,0.6646032382965088,0.761,1.0030193098068236,0.6768,1745275563.297812,2025/04/22 07:46:03,695.6099057197571,11.6m,0.00007788377115502954
52,52,0.6656779801368713,0.7618,0.9839682123184205,0.684,1745275576.5909982,2025/04/22 07:46:16,708.9030919075012,11.8m,0.0002420766541035846
53,53,0.6324586668968201,0.779,1.0525245416641236,0.6806,1745275590.4180825,2025/04/22 07:46:30,722.7301762104034,12.0m,0.00014425427070818841
54,54,0.6087072417259216,0.786,0.972690421295166,0.6898,1745275604.1487057,2025/04/22 07:46:44,736.4607994556427,12.3m,0.000049753187340684235
55,55,0.5623295169830322,0.8024,1.0059701599121094,0.6908,1745275617.673624,2025/04/22 07:46:57,749.9857177734375,12.5m,0.0001543389807920903
56,56,0.6101014768600463,0.7812,1.0466448615074158,0.6784,1745275632.1672978,2025/04/22 07:47:12,764.4793915748596,12.7m,0.0001735299883875996
57,57,0.6192103526115418,0.7754,1.0345026587963104,0.671,1745275646.1273854,2025/04/22 07:47:26,778.4394791126251,13.0m,0.00019280798733234406
58,58,0.6313963581085205,0.7738,1.081933762550354,0.6666,1745275660.2209332,2025/04/22 07:47:40,792.53302693367,13.2m,0.00039120265864767134
59,59,0.620579344367981,0.7692,1.0480618852615355,0.6898,1745275673.693351,2025/04/22 07:47:53,806.0054447650909,13.4m,0.00031560249044559896
60,60,0.620613948059082,0.7766,1.0112995532989502,0.6818,1745275687.6280143,2025/04/22 07:48:07,819.9401080608368,13.7m,0.0010298856068402529
61,61,0.6046374984741211,0.786,1.03750774974823,0.6842,1745275700.9150403,2025/04/22 07:48:20,833.2271339893341,13.9m,0.00015407353930640966
62,62,0.642480451965332,0.7694,1.020535563468933,0.6828,1745275715.0718417,2025/04/22 07:48:35,847.3839354515076,14.1m,0.00008997986878966913
63,63,0.6073703273773193,0.785,1.0265861236572265,0.6746,1745275728.4067252,2025/04/22 07:48:48,860.7188189029694,14.3m,0.0005124821909703314
64,64,0.5928405876159668,0.7892,1.0279754377365111,0.6798,1745275741.9309263,2025/04/22 07:49:01,874.2430200576782,14.6m,0.0000662973034195602
65,65,0.5587377702713012,0.8018,1.002969504737854,0.6906,1745275755.9929795,2025/04/22 07:49:15,888.305073261261,14.8m,0.00014958523388486356
66,66,0.5278953329086303,0.81,1.0138515836715698,0.6854,1745275769.2585351,2025/04/22 07:49:29,901.5706288814545,15.0m,0.00009424253948964179
67,67,0.5153466076850891,0.8166,1.0507497298717499,0.6756,1745275782.52696,2025/04/22 07:49:42,914.8390536308289,15.2m,0.000218626853893511
68,68,0.5291186836242676,0.8128,1.0314166223526,0.686,1745275796.4685142,2025/04/22 07:49:56,928.7806079387665,15.5m,0.00028461532201617956
69,69,0.5355280542373657,0.8062,0.9976774124145508,0.6946,1745275809.914038,2025/04/22 07:50:09,942.2261316776276,15.7m,0.00020362452778499573
70,70,0.5592783380508423,0.7974,1.0571493789672852,0.6886,1745275823.2399147,2025/04/22 07:50:23,955.5520083904266,15.9m,0.000057774486776907
