step,epoch,train_loss,train_acc,val_loss,val_acc,timestamp,timestamp_fmt,duration,duration_fmt,grad_mean
1,1,1.882963214302063,0.3054,1.647707349586487,0.3978,1745534195.5699246,2025/04/25 07:36:35,3.3763391971588135,3.4s,0.00014440419909078628
2,2,1.5623820392608643,0.4208,1.4706673593521118,0.4636,1745534198.9920013,2025/04/25 07:36:38,6.798415899276733,6.8s,0.00015376534429378808
3,3,1.4159858793258666,0.4802,1.3929332792282105,0.496,1745534202.4016356,2025/04/25 07:36:42,10.20805025100708,10.2s,0.00021168628882151097
4,4,1.374400846862793,0.5048,1.35443566532135,0.5064,1745534205.7954946,2025/04/25 07:36:45,13.601909160614014,13.6s,0.000211046906770207
5,5,1.307834804725647,0.5214,1.2935596744537354,0.525,1745534209.2170491,2025/04/25 07:36:49,17.0234637260437,17.0s,0.00015264892135746777
6,6,1.2606870609283447,0.5442,1.2872318143844605,0.5358,1745534212.647437,2025/04/25 07:36:52,20.4538516998291,20.5s,0.0001933256717165932
7,7,1.2433774488449096,0.5498,1.2380322093963623,0.5564,1745534216.065623,2025/04/25 07:36:56,23.872037649154663,23.9s,0.00016685716400388628
8,8,1.195540100479126,0.5714,1.2104697090148926,0.5664,1745534219.498906,2025/04/25 07:36:59,27.305320501327515,27.3s,0.00016749685164541006
9,9,1.1396688850402832,0.5876,1.2000740628242492,0.5678,1745534222.9221213,2025/04/25 07:37:02,30.728535890579224,30.7s,0.00023737986339256167
10,10,1.1607852472305298,0.5832,1.1897309143066406,0.5786,1745534226.310851,2025/04/25 07:37:06,34.117265701293945,34.1s,0.00019267979951109737
11,11,1.1189548468589783,0.5986,1.182469030570984,0.5792,1745534229.7025535,2025/04/25 07:37:09,37.508968114852905,37.5s,0.0001527401473140344
12,12,1.1059922141075134,0.598,1.1433494228363037,0.5868,1745534233.1109571,2025/04/25 07:37:13,40.91737174987793,40.9s,0.00011572596849873662
13,13,1.0444771242141724,0.6222,1.1519661834716797,0.595,1745534236.5291274,2025/04/25 07:37:16,44.33554196357727,44.3s,0.00022218230878934264
14,14,1.0569656099319458,0.625,1.12673145904541,0.599,1745534239.9376397,2025/04/25 07:37:19,47.744054317474365,47.7s,0.0001456467289244756
15,15,1.02226753616333,0.6344,1.1037079555511475,0.6022,1745534243.370075,2025/04/25 07:37:23,51.17648959159851,51.2s,0.000195455810171552
16,16,0.9927488834381103,0.6436,1.0812575016021728,0.6232,1745534246.7832427,2025/04/25 07:37:26,54.58965730667114,54.6s,0.00015496250125579536
17,17,0.9685033403396607,0.6564,1.0709121304512024,0.6254,1745534250.180265,2025/04/25 07:37:30,57.986679553985596,58.0s,0.00018496968550607562
18,18,0.9695804243087769,0.6478,1.0799240278244018,0.6166,1745534253.5723834,2025/04/25 07:37:33,61.37879800796509,1.0m,0.00019917231111321598
19,19,0.9580958478927613,0.6582,1.094975121307373,0.6128,1745534256.9618883,2025/04/25 07:37:36,64.76830291748047,1.1m,0.000140526462928392
20,20,0.9260933149337769,0.6694,1.072803828239441,0.6254,1745534260.3369088,2025/04/25 07:37:40,68.14332342147827,1.1m,0.00016556483751628548
21,21,0.8891503765106201,0.6898,1.052195129776001,0.6306,1745534263.7365422,2025/04/25 07:37:43,71.54295682907104,1.2m,0.00022612806060351431
22,22,0.9083343887329102,0.679,1.0768612776756286,0.6278,1745534267.180219,2025/04/25 07:37:47,74.98663353919983,1.2m,0.0002370524307480082
23,23,0.9028144588470459,0.6836,1.0568424530029297,0.6364,1745534270.5823443,2025/04/25 07:37:50,78.38875889778137,1.3m,0.00017198710702359676
24,24,0.8501113067626953,0.7002,1.0213394006729126,0.647,1745534274.000678,2025/04/25 07:37:54,81.80709266662598,1.4m,0.00017216884589288384
25,25,0.8385364646911622,0.7004,1.0265721300125121,0.6482,1745534277.4080267,2025/04/25 07:37:57,85.21444129943848,1.4m,0.00016745534958317876
26,26,0.8172122694015503,0.712,1.0600257047653199,0.6336,1745534280.8763433,2025/04/25 07:38:00,88.68275785446167,1.5m,0.00018787810404319316
27,27,0.8258207933425903,0.7064,1.026235851097107,0.6412,1745534284.2683961,2025/04/25 07:38:04,92.07481074333191,1.5m,0.0002447145525366068
28,28,0.8216598219871522,0.7056,1.0150778092384338,0.6402,1745534287.656477,2025/04/25 07:38:07,95.46289157867432,1.6m,0.0001648717006901279
29,29,0.7697536838531495,0.7264,1.00672494058609,0.6594,1745534291.0551453,2025/04/25 07:38:11,98.86155986785889,1.6m,0.0002795070467982441
30,30,0.8061593143463135,0.7142,1.0403433937072755,0.6446,1745534294.464867,2025/04/25 07:38:14,102.27128171920776,1.7m,0.00020948091696482152
31,31,0.771784575176239,0.7268,1.0013053638458251,0.6536,1745534297.946656,2025/04/25 07:38:17,105.75307059288025,1.8m,0.00021309130534064025
32,32,0.7667203964233399,0.7226,1.0033430618286132,0.6596,1745534301.3454268,2025/04/25 07:38:21,109.15184140205383,1.8m,0.00023952229821588844
33,33,0.7547720928192139,0.7316,1.0206643523216248,0.6464,1745534304.7805467,2025/04/25 07:38:24,112.58696126937866,1.9m,0.00021082472812850028
34,34,0.7426620597839355,0.7372,0.9880607481002808,0.65,1745534308.1918254,2025/04/25 07:38:28,115.99823999404907,1.9m,0.00023806438548490405
35,35,0.7143174390792847,0.7528,0.9790397495269776,0.6648,1745534311.6333852,2025/04/25 07:38:31,119.43979978561401,2.0m,0.00021297800412867218
36,36,0.7176232917785644,0.7456,1.0084539395332337,0.6582,1745534315.0684006,2025/04/25 07:38:35,122.8748152256012,2.0m,0.00021187101083341986
37,37,0.6967877380371094,0.7554,0.9963510697364807,0.668,1745534318.5316617,2025/04/25 07:38:38,126.33807635307312,2.1m,0.00038931239396333694
