step,epoch,train_loss,train_acc,train_path_loss,train_path_acc,timestamp,timestamp_fmt,duration,duration_fmt,dur_total_core,dur_train_core,dur_dl_train,val_loss,val_acc
1,1,7.563984397888183,0.004,mean: 7.563984397888183,mean: 0.004,1748919654.083731,2025/06/03 12:00:54,1.605358362197876,1.6s,0.15289902687072754,0.15294718742370605,0.0569453239440918,,
2,2,4.836364448547363,0.0085,mean: 4.836364448547363,mean: 0.0085,1748919655.6651466,2025/06/03 12:00:55,3.1867740154266357,3.2s,0.292255163192749,0.29235410690307617,0.11583423614501953,,
3,3,4.8019022979736325,0.0075,mean: 4.8019022979736325,mean: 0.0075,1748919657.1504548,2025/06/03 12:00:57,4.672082185745239,4.7s,0.4291071891784668,0.4292480945587158,0.17238235473632812,,
4,4,4.689340076446533,0.0085,mean: 4.689340076446533,mean: 0.0085,1748919658.5743759,2025/06/03 12:00:58,6.096003293991089,6.1s,0.5624597072601318,0.562636137008667,0.22755885124206543,,
5,5,4.658049942016602,0.012,mean: 4.658049942016602,mean: 0.012,1748919659.9515529,2025/06/03 12:00:59,7.473180294036865,7.5s,0.6924378871917725,0.6926507949829102,0.2826700210571289,,
6,6,4.649092407226562,0.009,mean: 4.649092407226562,mean: 0.009,1748919661.3520486,2025/06/03 12:01:01,8.873676061630249,8.9s,0.824561357498169,0.8248097896575928,0.33991241455078125,,
7,7,4.651181907653808,0.011,mean: 4.651181907653808,mean: 0.011,1748919662.7496083,2025/06/03 12:01:02,10.271235704421997,10.3s,0.9566206932067871,0.9569070339202881,0.3944103717803955,,
8,8,4.632065299987793,0.0105,mean: 4.632065299987793,mean: 0.0105,1748919664.1612246,2025/06/03 12:01:04,11.682852029800415,11.7s,1.0890631675720215,1.0893871784210205,0.4497537612915039,,
9,9,4.613487476348877,0.01,mean: 4.613487476348877,mean: 0.01,1748919665.5979507,2025/06/03 12:01:05,13.119578123092651,13.1s,1.2216289043426514,1.2219901084899902,0.5057072639465332,,
10,10,4.5794369430541995,0.0145,mean: 4.5794369430541995,mean: 0.0145,1748919669.1046014,2025/06/03 12:01:09,16.62622880935669,16.6s,1.502063512802124,1.3516416549682617,0.5609066486358643,4.644652301025391,0.01
11,11,4.5719637794494625,0.0105,mean: 4.5719637794494625,mean: 0.0105,1748919670.6992364,2025/06/03 12:01:10,18.220863819122314,18.2s,1.6315064430236816,1.4811203479766846,0.6194295883178711,,
12,12,4.547853813171387,0.0085,mean: 4.547853813171387,mean: 0.0085,1748919672.0765102,2025/06/03 12:01:12,19.598137617111206,19.6s,1.7619359493255615,1.6115872859954834,0.6748907566070557,,
13,13,4.562085304260254,0.016,mean: 4.562085304260254,mean: 0.016,1748919673.4798834,2025/06/03 12:01:13,21.001510858535767,21.0s,1.8936517238616943,1.7433369159698486,0.7337877750396729,,
14,14,4.542463218688964,0.017,mean: 4.542463218688964,mean: 0.017,1748919674.8897638,2025/06/03 12:01:14,22.411391258239746,22.4s,2.0240883827209473,1.8738114833831787,0.788856029510498,,
15,15,4.576788997650146,0.015,mean: 4.576788997650146,mean: 0.015,1748919676.3082097,2025/06/03 12:01:16,23.82983708381653,23.8s,2.1544976234436035,2.004257917404175,0.8434815406799316,,
16,16,4.529901584625244,0.012,mean: 4.529901584625244,mean: 0.012,1748919677.6924162,2025/06/03 12:01:17,25.214043617248535,25.2s,2.284653663635254,2.1344525814056396,0.8984465599060059,,
17,17,4.48239005279541,0.021,mean: 4.48239005279541,mean: 0.021,1748919679.0838768,2025/06/03 12:01:19,26.605504274368286,26.6s,2.4146580696105957,2.2644922733306885,0.953324556350708,,
18,18,4.449941413879395,0.0145,mean: 4.449941413879395,mean: 0.0145,1748919680.5161788,2025/06/03 12:01:20,28.037806272506714,28.0s,2.547433614730835,2.3973026275634766,1.0085217952728271,,
19,19,4.461018009185791,0.0225,mean: 4.461018009185791,mean: 0.0225,1748919681.8909106,2025/06/03 12:01:21,29.412538051605225,29.4s,2.6771042346954346,2.5270071029663086,1.0660274028778076,,
20,20,4.442367736816406,0.0225,mean: 4.442367736816406,mean: 0.0225,1748919685.4065788,2025/06/03 12:01:25,32.92820620536804,32.9s,2.958406448364258,2.657123327255249,1.1219639778137207,4.559940814971924,0.015
21,21,4.41832056427002,0.021,mean: 4.41832056427002,mean: 0.021,1748919687.0124104,2025/06/03 12:01:27,34.534037828445435,34.5s,3.091195821762085,2.7899506092071533,1.1769611835479736,,
22,22,4.4147553062438964,0.025,mean: 4.4147553062438964,mean: 0.025,1748919688.3901634,2025/06/03 12:01:28,35.91179084777832,35.9s,3.220933437347412,2.919727087020874,1.2330572605133057,,
23,23,4.4083023986816405,0.0215,mean: 4.4083023986816405,mean: 0.0215,1748919689.8713565,2025/06/03 12:01:29,37.39298391342163,37.4s,3.351259708404541,3.050088405609131,1.2900714874267578,,
24,24,4.459881488800049,0.013,mean: 4.459881488800049,mean: 0.013,1748919691.3117938,2025/06/03 12:01:31,38.83342123031616,38.8s,3.4799182415008545,3.1787850856781006,1.3474235534667969,,
25,25,4.53333519744873,0.013,mean: 4.53333519744873,mean: 0.013,1748919692.7587764,2025/06/03 12:01:32,40.28040385246277,40.3s,3.617121696472168,3.316026449203491,1.4020109176635742,,
26,26,4.443543758392334,0.025,mean: 4.443543758392334,mean: 0.025,1748919694.1981921,2025/06/03 12:01:34,41.71981954574585,41.7s,3.749265193939209,3.4482054710388184,1.460374116897583,,
27,27,4.422924152374268,0.0255,mean: 4.422924152374268,mean: 0.0255,1748919695.5765505,2025/06/03 12:01:35,43.098177909851074,43.1s,3.8794784545898438,3.5784552097320557,1.5155131816864014,,
28,28,4.424093574523925,0.0225,mean: 4.424093574523925,mean: 0.0225,1748919696.985231,2025/06/03 12:01:36,44.506858348846436,44.5s,4.00942325592041,3.7084367275238037,1.5724871158599854,,
29,29,4.4279104347229,0.015,mean: 4.4279104347229,mean: 0.015,1748919698.3896627,2025/06/03 12:01:38,45.91129016876221,45.9s,4.139594554901123,3.8386430740356445,1.6287391185760498,,
30,30,4.486372608184815,0.02,mean: 4.486372608184815,mean: 0.02,1748919701.977205,2025/06/03 12:01:41,49.49883246421814,49.5s,4.432559967041016,3.968855142593384,1.6848170757293701,4.50695157546997,0.0287
31,31,4.461093433380127,0.0185,mean: 4.461093433380127,mean: 0.0185,1748919703.5959857,2025/06/03 12:01:43,51.117613077163696,51.1s,4.562179088592529,4.098512172698975,1.7428903579711914,,
32,32,4.3963604888916015,0.0225,mean: 4.3963604888916015,mean: 0.0225,1748919704.998074,2025/06/03 12:01:44,52.51970148086548,52.5s,4.69745659828186,4.233825445175171,1.8015291690826416,,
33,33,4.458246772766113,0.0185,mean: 4.458246772766113,mean: 0.0185,1748919706.3831923,2025/06/03 12:01:46,53.90481972694397,53.9s,4.8286895751953125,4.365093231201172,1.8567724227905273,,
34,34,4.451347831726074,0.022,mean: 4.451347831726074,mean: 0.022,1748919707.7556007,2025/06/03 12:01:47,55.277228116989136,55.3s,4.958230257034302,4.494669437408447,1.9128189086914062,,
35,35,4.424059356689453,0.0175,mean: 4.424059356689453,mean: 0.0175,1748919709.1684916,2025/06/03 12:01:49,56.69011902809143,56.7s,5.0908591747283936,4.627336263656616,1.9695587158203125,,
36,36,4.396422477722168,0.0195,mean: 4.396422477722168,mean: 0.0195,1748919710.6181343,2025/06/03 12:01:50,58.13976168632507,58.1s,5.223958969116211,4.760473728179932,2.026911735534668,,
37,37,4.4277873077392575,0.025,mean: 4.4277873077392575,mean: 0.025,1748919712.0805228,2025/06/03 12:01:52,59.602150201797485,59.6s,5.366760015487671,4.903312921524048,2.085564374923706,,
38,38,4.402610134124756,0.0285,mean: 4.402610134124756,mean: 0.0285,1748919713.4702456,2025/06/03 12:01:53,60.991873025894165,1.0m,5.497528076171875,5.034120798110962,2.140829086303711,,
39,39,4.415099063873291,0.025,mean: 4.415099063873291,mean: 0.025,1748919714.8602617,2025/06/03 12:01:54,62.38188910484314,1.0m,5.630572319030762,5.167200326919556,2.1968026161193848,,
40,40,4.428052856445312,0.023,mean: 4.428052856445312,mean: 0.023,1748919718.3950183,2025/06/03 12:01:58,65.91664576530457,1.1m,5.922662973403931,5.3039984703063965,2.252063512802124,4.6666033081054685,0.0119
