step,epoch,lr,train_loss,train_acc,val_loss,val_acc,dur_total_core,dur_total_core_fmt,dur_train_core,dur_train_core_fmt,dur_total,dur_total_fmt,dur_train,dur_train_fmt,progress
1,1,0.1,4.6051838554382325,0.00982,,,94.95185351371765,1.6m,94.95450973510742,1.6m,95.25816917419434,1.6m,95.25817441940308,1.6m,0.5%
2,2,0.09999383162408304,4.605170375061035,0.01014,4.605170399475098,0.01,176.7770631313324,2.9m,166.7750198841095,2.8m,183.29637265205383,3.1m,167.401451587677,2.8m,1.0%
3,3,0.09997532801828658,4.605170241851806,0.0092,,,248.22157049179077,4.1m,238.2214479446411,4.0m,255.0629484653473,4.3m,239.16803288459778,4.0m,1.5%
4,4,0.09994449374809851,4.605170099487305,0.01008,4.605169990539551,0.01,323.2282691001892,5.4m,309.82753443717957,5.2m,330.48796677589417,5.5m,311.09530448913574,5.2m,2.0%
5,5,0.09990133642141359,4.605170375976562,0.01032,,,394.6138229370117,6.6m,381.2152760028839,6.4m,402.2272412776947,6.7m,382.83458375930786,6.4m,2.5%
6,6,0.09984586668665642,4.605170246429443,0.00938,4.605170070648193,0.01,469.21383023262024,7.8m,452.4520878791809,7.5m,477.1981840133667,8.0m,454.3744535446167,7.6m,3.0%
7,7,0.09977809823015402,4.605170398101807,0.01036,,,540.3801822662354,9.0m,523.6205248832703,8.7m,548.6881251335144,9.1m,525.864399433136,8.8m,3.5%
8,8,0.09969804777275901,4.605170249176026,0.00984,4.6051704086303715,0.01,614.9008932113647,10.2m,594.7818057537079,9.9m,623.653074502945,10.4m,597.3719472885132,10.0m,4.0%
9,9,0.09960573506572391,4.605170634460449,0.01002,,,686.0535733699799,11.4m,665.9366285800934,11.1m,695.1449208259583,11.6m,668.8637983798981,11.1m,4.5%
10,10,0.09950118288582789,4.605170481414795,0.00966,4.605170266723633,0.01,760.5643894672394,12.7m,737.083019733429,12.3m,770.0719912052155,12.8m,740.3550269603729,12.3m,5.0%
11,11,0.09938441702975691,4.605170344238282,0.0102,,,831.6877880096436,13.9m,808.2084677219391,13.5m,841.5026953220367,14.0m,811.7857358455658,13.5m,5.5%
12,12,0.09925546630773871,4.605170206756592,0.00914,4.605170028686524,0.01,906.2245142459869,15.1m,879.3747491836548,14.7m,916.4638268947601,15.3m,883.2683682441711,14.7m,6.0%
13,13,0.09911436253643445,4.605170423278809,0.0105,,,977.4220242500305,16.3m,950.5742571353912,15.8m,988.0033407211304,16.5m,954.807886838913,15.9m,6.5%
14,14,0.0989611405310883,4.605170416564941,0.00882,4.60517007446289,0.01,1052.0533595085144,17.5m,1021.8328738212585,17.0m,1063.0268976688385,17.7m,1026.362018585205,17.1m,7.0%
